نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
بمپنا,توليد برق عسلويه  مپنا,648,12788123,78522837860,6450,6450,6130,-320,-4.96,6140,-310,-4.81,6130,6450
وملل,اعتباري ملل,647,9943390,35293197457,3696,3735,3512,-184,-4.98,3549,-147,-3.98,3512,3735
سقاين,سيمان‌ قائن‌,640,1004196,50508881790,52140,53340,51610,-530,-1.02,50300,-1840,-3.53,49540,53340
ملت,بيمه ملت,638,14402686,22440612479,1611,1640,1580,-31,-1.92,1558,-53,-3.29,1513,1640
قزوين,كارخانجات‌ قند قزوين‌,636,6715597,40559920480,6210,6140,6150,-60,-0.97,6040,-170,-2.74,5900,6290
كساپا,سايپاشيشه‌,634,3505693,84577351410,24400,23240,24900,500,2.05,24130,-270,-1.11,23240,25390
غشاذر,پگاه‌آذربايجان‌غربي‌,632,5851564,37578980310,6810,6630,6430,-380,-5.58,6420,-390,-5.73,6340,6800
وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,629,3894452,19183757680,5100,5200,4940,-160,-3.14,4930,-170,-3.33,4850,5200
پاكشو,گروه صنعتي پاكشو,626,9105368,55262996460,6360,6250,6050,-310,-4.87,6220,-140,-2.2,6050,6250
غشان,شيرپاستوريزه‌پگاه‌خراسان‌,626,5823343,37919505170,6900,6930,6430,-470,-6.81,6510,-390,-5.65,6420,7000
بترانس,ايران‌ ترانسفو,626,35264002,77862916416,2374,2208,2208,-166,-6.99,2208,-166,-6.99,2208,2208
هم وزن,صندوق س. شاخصي كيان-س,620,20767653,247145919370,12103,12014,11856,-247,-2.04,11901,-202,-1.67,11610,12250
چكاوه,صنايع‌كاغذسازي‌كاوه‌,616,4295824,52925648690,12870,13090,12230,-640,-4.97,12320,-550,-4.27,12230,13200
حپترو,حمل و نقل پتروشيمي( سهامي عام,614,1208627,43134379970,37390,37290,35530,-1860,-4.97,35690,-1700,-4.55,35530,37290
سكارون,سيمان كارون,614,369522,23213690500,62450,64200,61800,-650,-1.04,62800,350,0.56,60600,64300
رنيك,جنرال مكانيك,612,5127450,77741686220,15650,15480,15330,-320,-2.04,15160,-490,-3.13,14870,15550
نيرو,نيرو سرمايه,605,1934715,63836655750,33850,32850,32850,-1000,-2.95,33000,-850,-2.51,32850,34100
تبرك,گروه كارخانجات صنعتي تبرك,599,6279011,63017900820,10020,10170,10160,140,1.4,10040,20,0.2,9680,10200
كيميا,معدني كيمياي زنجان گستران,595,8700785,67645862410,7980,7830,7820,-160,-2.01,7770,-210,-2.63,7590,8100
كسعدي,كاشي‌ سعدي‌,585,4253191,46103673910,11200,11700,10900,-300,-2.68,10840,-360,-3.21,10640,11700
خلنت,لنت‌ ترمزايران‌,585,1255083,39468794840,32900,32760,31260,-1640,-4.98,31450,-1450,-4.41,31260,33330
شمواد,توليد مواداوليه الياف مصنوعي,585,901688,63950124750,72400,74300,70250,-2150,-2.97,70900,-1500,-2.07,70250,74300
تفارس,تامين سرمايه خليج فارس,583,10723627,57444460710,5510,5600,5350,-160,-2.9,5360,-150,-2.72,5350,5600
ختراك,ريخته‌گري‌ تراكتورسازي‌ ايران‌,581,5502083,75864856510,13940,14100,14000,60,0.43,13790,-150,-1.08,13400,14200
فوكا,فولاد كاويان,578,4317746,54812609750,13060,13200,12670,-390,-2.99,12690,-370,-2.83,12670,13200
بساما,بيمه سامان,572,4100783,45811030220,11500,11420,11420,-80,-0.7,11170,-330,-2.87,10930,11560
اوان,مبين وان كيش,572,2037031,30945325310,16160,15450,15100,-1060,-6.56,15190,-970,-6,15030,15890
وثنو,سرمايه گذاري ساختماني نوين,569,14717446,32261712216,2222,2220,2230,8,0.36,2192,-30,-1.35,2156,2280
دتماد,توليدمواداوليه‌داروپخش‌,569,1548499,57279709500,38730,38100,37500,-1230,-3.18,36990,-1740,-4.49,36080,38950
خفناور,مهندسي صنعتي روان فن آور,568,2097232,49782596600,24250,24600,23550,-700,-2.89,23750,-500,-2.06,23550,24600
كلوند,كاشي‌ الوند,566,2551392,84320674450,34440,34590,33390,-1050,-3.05,33050,-1390,-4.04,32720,34590
وپسا,س. پتروشيمي ساختمان  خليج فارس,565,11922248,20955880889,1802,1805,1748,-54,-3,1758,-44,-2.44,1748,1839
داوه,داروسازي آوه سينا,564,4577360,36149192050,8290,8300,7980,-310,-3.74,7900,-390,-4.7,7710,8400
كفرا,فراورده‌ هاي‌ نسوزايران‌,562,3596325,31346819700,8820,9030,8890,70,0.79,8720,-100,-1.13,8420,9100
خراسان,پتروشيمي خراسان,561,341276,39458741310,116230,116000,116250,20,0.02,115940,-290,-0.25,114760,117000
وسپه,سرمايه‌گذاري‌ سپه‌,557,12210364,58588330218,4873,4870,4830,-43,-0.88,4798,-75,-1.54,4710,4945
شدوص,دوده‌ صنعتي‌ پارس‌,555,5859374,71887825610,12870,12610,12240,-630,-4.9,12270,-600,-4.66,12230,12870
وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,551,2103444,30650993170,14720,14790,14920,200,1.36,14680,-40,-0.27,14330,14920
ضستا1206,اختيارخ شستا-1100-1401/12/03,549,157927,5151112000,50,47,32,-18,-36,33,-17,-34,25,47
كگاز,شيشه‌ و گاز,547,2206844,32097991730,15030,15070,14280,-750,-4.99,14540,-490,-3.26,14280,15460
وحكمت,بيمه حكمت صبا,542,21498679,39191599561,1800,1800,1854,54,3,1823,23,1.28,1752,1854
ضجار2022,اختيارخ وتجارت-1500-1402/02/20,537,79297,32981250000,472,484,430,-42,-8.9,416,-56,-11.86,393,485
شپارس,بين‌ المللي‌ محصولات‌  پارس‌,532,5936972,37422003980,6550,6660,6230,-320,-4.89,6300,-250,-3.82,6230,6660
آبين,كشت و صنعت آبشيرين,526,11350277,111346217370,9530,9810,9810,280,2.94,9620,90,0.94,9810,9810
فجام,جام‌دارو,525,4241317,23201353280,5550,5500,5500,-50,-0.9,5470,-80,-1.44,5300,5620
وشمال,س. چشم انداز توسعه شمال,521,1332760,28146447750,21250,20850,21650,400,1.88,21100,-150,-0.71,20850,21650
سپاها,سيمان‌سپاهان‌,521,4187577,48995773550,12250,12240,11820,-430,-3.51,11700,-550,-4.49,11400,12240
فولاژ,فولاد آلياژي ايران,518,2875559,31519020070,11110,11500,10980,-130,-1.17,11070,-40,-0.36,10670,11500
سشمال,سيمان‌ شمال‌,512,4375642,56251997550,13690,13890,13070,-620,-4.53,12860,-830,-6.06,12740,13890
شخارك,پتروشيمي‌ خارك‌,511,658643,25561349340,40260,40190,38500,-1760,-4.37,39860,-400,-0.99,38000,40190
كسرام,پارس‌ سرام‌,510,6574236,38777314980,6160,6050,5860,-300,-4.87,5900,-260,-4.22,5860,6300
دتوزيع,توزيع دارو پخش,507,1177656,41646395350,36200,36400,36200,0,0,35350,-850,-2.35,34650,37000
بخاور,بيمه زندگي خاورميانه,505,8354228,21921635618,2645,2740,2619,-26,-0.98,2624,-21,-0.79,2560,2740
وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,504,3323143,53289320190,16630,16220,15800,-830,-4.99,16040,-590,-3.55,15670,16570
پرديس,سرمايه گذاري پرديس,504,11309190,39912103764,3707,3707,3520,-187,-5.04,3529,-178,-4.8,3450,3730
سلار,شركت سيمان لارستان,500,1870552,50540724450,27450,28250,27300,-150,-0.55,27000,-450,-1.64,26650,28250
فردا,صندوق س آواي فرداي زاگرس-ثابت,497,26882642,406185694521,15098,15109,15111,13,0.09,15110,12,0.08,15109,15111
تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,494,1108008,27896044200,26100,26000,25190,-910,-3.49,25180,-920,-3.52,24800,26650
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,483,12499010,405649725500,32429,32454,32455,26,0.08,32455,26,0.08,32454,32455
ركيش,كارت اعتباري ايران كيش,481,9415951,28031125136,3094,3111,2988,-106,-3.43,2977,-117,-3.78,2940,3111
ولتجار,واسپاري تجار ايرانيان,479,11703713,29625049603,2542,2589,2572,30,1.18,2531,-11,-0.43,2466,2589
ساذري,آذريت‌,478,4217322,33390206850,7700,7630,7930,230,2.99,7920,220,2.86,7520,7930
كحافظ,كاشي‌ وسراميك‌ حافظ‌,478,7207225,44737848360,6440,6430,6150,-290,-4.5,6210,-230,-3.57,6010,6470
پلاست,كارخانجات توليدي پلاستيران,476,4824587,54273007240,11580,11690,11240,-340,-2.94,11250,-330,-2.85,11240,11690
واميد,گروه مديريت سرمايه گذاري اميد,475,13519372,175986981020,13070,12790,12940,-130,-0.99,13020,-50,-0.38,12660,13040
آرام,صندوق س شاخصي آرام مفيد,472,3087859,35161764930,11680,11640,11420,-260,-2.23,11390,-290,-2.48,11290,11650
سفاسي,شركت فارسيت اهواز,464,5245977,20080557566,3899,3851,3800,-99,-2.54,3828,-71,-1.82,3783,4000
كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,464,1392246,69173585530,52560,50160,50140,-2420,-4.6,49680,-2880,-5.48,49010,52270
ضستا6004,اختيارخ شستا-865-1402/06/08,460,73607,22473875000,338,341,299,-39,-11.54,305,-33,-9.76,289,341
داسوه,داروسازي‌ اسوه‌,460,927159,47025796830,49590,51200,51890,2300,4.64,50720,1130,2.28,48120,52060
جم پيلن,پتروشيمي جم پيلن,459,521855,73225478060,142100,145000,141140,-960,-0.68,140770,-1330,-0.94,139080,145000
غشهد,شهد ايران ‌,457,3274670,21345759590,6750,7030,6510,-240,-3.56,6520,-230,-3.41,6420,7030
غفارس,شير پاستوريزه پگاه فارس,453,4977342,41326544800,8530,8710,8180,-350,-4.1,8300,-230,-2.7,8110,8740
دجابر,داروسازي‌ جابرابن‌حيان‌,452,2461547,31295383370,13150,13440,12390,-760,-5.78,12710,-440,-3.35,12260,13450
پكرمان,گروه‌ صنعتي‌ بارز,447,6179066,117973964260,20020,20020,19020,-1000,-5,19090,-930,-4.65,19020,20660
وآرين,شركت توسعه اقتصادي آرين,441,11328918,15177657674,1377,1350,1336,-41,-2.98,1340,-37,-2.69,1336,1363
زرفام,صندوق س.پشتوانه طلا زرفام آشنا,440,1342931,20634836402,15446,15180,15694,248,1.61,15366,-80,-0.52,14510,15996
خكمك,كمك‌فنرايندامين‌,438,1330064,28126455010,22000,22350,20900,-1100,-5,21150,-850,-3.86,20900,22350
ثجوان,تامين مسكن جوانان,427,7732862,40080587580,5050,5200,5200,150,2.97,5180,130,2.57,4950,5200
چافست,افست‌,426,7223752,40795269150,5920,5940,5630,-290,-4.9,5650,-270,-4.56,5630,5940
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,425,1214253,39641053300,34120,34000,32660,-1460,-4.28,32650,-1470,-4.31,32420,34000
اعتلا,شركت سرمايه گذاري اعتلاء البرز,424,14151356,67031283250,4970,4950,4730,-240,-4.83,4740,-230,-4.63,4730,4950
وتعاون,بيمه تعاون,422,11263382,18938561253,1740,1714,1657,-83,-4.77,1681,-59,-3.39,1653,1765
ساروم,سيمان‌اروميه‌,421,1100479,32546945190,30830,30830,29510,-1320,-4.28,29580,-1250,-4.05,29100,31000
طخود1205,اختيارف خودرو-2000-1401/12/03,420,194986,2090810000,10,9,10,0,0,11,1,10,8,13
سخزر,سيمان‌ خزر,413,1239855,37588623030,29780,29900,29890,110,0.37,30320,540,1.81,28720,31000
تپمپي,پمپ‌ سازي‌ ايران‌,412,1871891,42051201930,23020,23700,22760,-260,-1.13,22460,-560,-2.43,21750,23700
كوثر,بيمه كوثر,410,11247944,50613694621,4702,4668,4467,-235,-5,4500,-202,-4.3,4467,4778
وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,410,2994317,26462911530,9030,9160,8820,-210,-2.33,8840,-190,-2.1,8700,9250
جهرم,پتروشيمي جهرم,409,12833396,11315938351,907,907,880,-27,-2.98,882,-25,-2.76,880,907
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,409,893925,12017265910,14040,13530,13480,-560,-3.99,13940,-100,-0.71,13350,13890
داراب,پتروشيمي داراب,409,10340947,10111231214,1005,1030,975,-30,-2.99,978,-27,-2.69,975,1030
دكپسول,توليد ژلاتين كپسول ايران,409,625129,40406996800,65250,66850,64350,-900,-1.38,64650,-600,-0.92,63000,67350
وزمين,بانك ايران زمين,405,4542262,34636860260,7490,7630,7630,140,1.87,7630,140,1.87,7500,7630
سرود,سيمان‌شاهرود,404,2311372,64673088220,29400,30000,27740,-1660,-5.65,27980,-1420,-4.83,27670,30000
وسبحان,سرمايه گذاري سبحان,402,9621261,20936503957,2236,2200,2165,-71,-3.18,2176,-60,-2.68,2151,2240
ضسپا1206,اختيارخ خساپا-2200-1401/12/10,401,109492,33382898000,370,342,295,-75,-20.27,305,-65,-17.57,295,342
سخوز,سيمان خوزستان,398,968389,32590890510,34930,33700,33530,-1400,-4.01,33650,-1280,-3.66,33050,34420
ودي,بيمه  دي,396,5342790,26289676774,4981,4930,4980,-1,-0.02,4921,-60,-1.2,4801,5090
قصفها,قنداصفهان‌,396,248483,23107035680,96780,98700,91950,-4830,-4.99,92990,-3790,-3.92,91950,98700
فاهواز,نورد و لوله اهواز,395,18694176,81327484005,4358,4405,4350,-8,-0.18,4350,-8,-0.18,4281,4405
فخاس,فولاد خراسان,394,1813099,19765530350,11330,11300,10870,-460,-4.06,11250,-80,-0.71,10770,11300
سصوفي,سيمان‌ صوفيان‌,392,2339396,55154579310,24730,23830,23600,-1130,-4.57,23580,-1150,-4.65,23000,24940
پرداخت,به پرداخت ملت,389,1123385,13231599160,11820,11800,11480,-340,-2.88,11810,-10,-0.08,11360,12200
چفيبر,فيبر ايران‌,383,2234596,11992831310,5610,5750,5330,-280,-4.99,5410,-200,-3.57,5330,5750
دارو,كارخانجات‌داروپخش‌,380,1668896,34996821300,21410,21470,21000,-410,-1.91,20970,-440,-2.06,20660,21600
واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,378,2450819,25647525150,10720,10490,10500,-220,-2.05,10460,-260,-2.43,10010,10900
ساراب,سيمان‌ داراب‌,378,715843,18218498930,25610,26040,25550,-60,-0.23,25450,-160,-0.62,24300,26300
پاسا,ايران‌ياساتايرورابر,378,4314658,43791879470,10620,10410,10330,-290,-2.73,10150,-470,-4.43,10090,10790
وسنا,سرمايه گذاري نيروگاهي ايران,377,2471926,22170085610,8730,8990,8990,260,2.98,8970,240,2.75,8730,8990
شليا,شركت مواد ويژه ليا,375,1018954,47567662900,45400,46750,46750,1350,2.97,46700,1300,2.86,44550,46750
سفار,سيمان‌فارس‌,371,438653,39496576400,92940,94450,89810,-3130,-3.37,90040,-2900,-3.12,88300,94450
سامانح,ح. بانك سامان,369,17522574,25879312462,1521,1486,1477,-44,-2.89,1477,-44,-2.89,1476,1510
قمرو,قند مرودشت‌,365,1542833,17362902990,11450,11810,11300,-150,-1.31,11250,-200,-1.75,10710,11810
ضستا1205,اختيارخ شستا-1000-1401/12/03,364,83840,5787318000,88,82,69,-19,-21.59,69,-19,-21.59,60,82
شپاس,نفت پاسارگاد,363,1848620,34375026600,19530,19040,18560,-970,-4.97,18590,-940,-4.81,18560,19270
شكام,صنايع شيميايي كيمياگران امروز,362,5815939,45887758710,8300,7890,7890,-410,-4.94,7890,-410,-4.94,7890,7890
كصدف,كاشي صدف سرام استقلال آباده,361,1754244,46354074100,26600,26950,25850,-750,-2.82,26400,-200,-0.75,25850,27350
كفرآور,فرآورده هاي سيمان شرق,359,2087063,31907519380,15740,15800,15270,-470,-2.99,15290,-450,-2.86,15270,15800
غبهنوش,بهنوش‌ ايران‌,357,344164,20463119570,62040,61960,58940,-3100,-5,59460,-2580,-4.16,58940,61960
واعتبار,سرمايه گذاري اعتبار ايران,357,9948018,26908681493,2869,2800,2720,-149,-5.19,2705,-164,-5.72,2669,2906
دماوند,توليد نيروي برق دماوند,351,1410956,28360215600,21150,20100,20100,-1050,-4.96,20500,-650,-3.07,20100,20100
ضستا1105,اختيارخ شستا-1000-1401/11/05,349,167540,692871000,17,14,1,-16,-94.12,4,-13,-76.47,1,14
ومعلم,بيمه معلم,348,7216574,13240687273,1888,1875,1805,-83,-4.4,1837,-51,-2.7,1796,1933
دشيري,شيرين دارو,348,215603,25085708100,113150,116500,116500,3350,2.96,116350,3200,2.83,113600,116500
زپارس,ملي كشت و صنعت و دامپروري پارس,348,619058,45246619340,71870,73500,73000,1130,1.57,73090,1220,1.7,72000,74000
حبندرح,ح.دريايي وكشتيراني خط دريابندر,347,1297804,14087297230,10560,10750,10870,310,2.94,10850,290,2.75,10410,10870
كنور,توسعه معدني و صنعتي صبانور,346,808701,13702546590,17350,17950,16860,-490,-2.82,17290,-60,-0.35,16720,17950
گوهران,سرمايه گذاري توسعه گوهران اميد,346,2010846,9699210729,4919,4929,4837,-82,-1.67,4856,-63,-1.28,4770,4929
قشرين,قند شيرين خراسان,328,6915356,60055285960,8940,8710,8680,-260,-2.91,8680,-260,-2.91,8680,8890
غگلپا,شير پاستوريزه پگاه گلپايگان,327,416985,25098719500,61950,62000,59600,-2350,-3.79,60200,-1750,-2.82,59000,62100
ضجار2026,اختيارخ وتجارت-1900-1402/02/20,326,64717,10783334000,231,250,165,-66,-28.57,167,-64,-27.71,160,250
كگهر,سنگ آهن گهرزمين,326,324269,14314003000,45050,44300,43800,-1250,-2.77,44950,-100,-0.22,43800,45100
حسينا,توسعه خدمات دريايي وبندري سينا,325,1716341,18070047330,10850,10730,10490,-360,-3.32,10530,-320,-2.95,10250,10860
ارمغان,ص سرمايه گذاري ارمغان ايرانيان,323,30101542,304024793748,10084,10090,10107,23,0.23,10100,16,0.16,10090,10108
غپونه,نوش پونه مشهد,321,1483214,23140536670,16320,15570,15550,-770,-4.72,15600,-720,-4.41,15510,16660
قتربت,قند تربت حيدريه,321,1038837,19557144290,19360,19010,18780,-580,-3,18830,-530,-2.74,18780,19540
فراز,صندوق س.سهام فراز داريك-س,319,8359896,152795951327,18276,18279,18281,5,0.03,18277,1,0.01,18274,18399
قيستو,شركت قند بيستون,317,1476152,36903299150,24350,23800,25000,650,2.67,25000,650,2.67,23700,25050
ثشرق,سرمايه گذاري مسكن شمال شرق,315,4477776,21108535465,4878,4800,4667,-211,-4.33,4714,-164,-3.36,4635,4889
كاج,صندوق س. نوع دوم نو ويرا -د,315,6035147,64021232779,10601,10608,10614,13,0.12,10608,7,0.07,10607,10614
شفا,سرمايه گذاري شفادارو,312,1984339,34076348080,17960,17730,17130,-830,-4.62,17170,-790,-4.4,17070,17730
سفانو,سيمان فارس نو,309,661218,39397570360,62180,62880,60030,-2150,-3.46,59580,-2600,-4.18,57830,62880
وحافظ,بيمه حافظ,308,13609994,48749431423,3478,3582,3582,104,2.99,3582,104,2.99,3540,3582
حرهشا,رهشاد سپاهان (سهامي عام,306,242337,27014706550,108400,111650,111650,3250,3,111500,3100,2.86,108100,111650
آساميد,صندوق س.مشترك آسمان اميد -د,305,10009532,171184049751,17089,17099,17099,10,0.06,17102,13,0.08,17099,17106
كشرق,صنعتي و معدني شمال شرق شاهرود,304,128874,13621420500,110900,105700,105950,-4950,-4.46,106100,-4800,-4.33,103200,109200
گنج,صندوق س. طلا كيميا زرين كاردان,304,1277669,22616147274,17743,17026,17984,241,1.36,17701,-42,-0.24,17026,17999
باران,بيمه زندگي باران,303,4611934,17371199470,3866,3900,3751,-115,-2.97,3767,-99,-2.56,3751,3911
كپرور,فرآوري زغال سنگ پروده طبس,300,2245978,20337905930,9330,9240,9010,-320,-3.43,9060,-270,-2.89,8880,9500
شجم,صنايع پتروشيمي تخت جمشيد,294,1487751,12174769740,8180,8250,8140,-40,-0.49,8180,0,0,8080,8450
سهگمت,سيمان‌هگمتان‌,293,406069,17288651960,42760,43140,42760,0,0,42580,-180,-0.42,41190,43800
بسويچ,پارس‌سويچ‌,290,1420916,6591277000,4660,4830,4620,-40,-0.86,4650,-10,-0.21,4520,4830
بميلا,توسعه سرمايه گذاري ميلاد پارس,289,2469592,23433517640,9520,9510,9400,-120,-1.26,9490,-30,-0.32,9250,9760
حاريا,كشتيراني آريا,288,1779281,10500390850,5840,5920,5920,80,1.37,5900,60,1.03,5810,5950
خعمرا,توسعه و عمران شهرستان نائين,286,1859681,10203284670,5630,5600,5470,-160,-2.84,5490,-140,-2.49,5470,5600
ثتران,سرمايه گذاري مسكن تهران,283,7132240,39648122160,5295,5559,5559,264,4.99,5559,264,4.99,5559,5559
بايكا,كارخانجات كابلسازي ‌ايران‌,282,611281,10209718670,17150,16640,16640,-510,-2.97,16700,-450,-2.62,16640,17400
ضسپا1205,اختيارخ خساپا-2000-1401/12/10,282,41809,18650356000,522,480,437,-85,-16.28,446,-76,-14.56,410,480
غنيلي,مجتمع توليدي نيلي صنعت كرمان,282,6892042,41352252000,5720,6000,6000,280,4.9,6000,280,4.9,6000,6000
سهرمز,سيمان‌هرمزگان‌,281,679437,18967658200,28780,28750,28300,-480,-1.67,27920,-860,-2.99,27510,29480
رفاه,فروشگاه هاي زنجيره اي رفاه,281,235837,78781349850,324350,334050,334050,9700,2.99,334050,9700,2.99,334050,334050
خفولا,خدمات فني فولاد يزد,281,651941,32017778600,50600,49100,49100,-1500,-2.96,49100,-1500,-2.96,49100,49900
وآفر,سرمايه گذاري ارزش آفرينان,279,1276204,32688138850,26300,26900,25550,-750,-2.85,25600,-700,-2.66,25550,26900
خليبل,ماليبل سايپا,276,558390,15216107000,26500,27250,27250,750,2.83,27200,700,2.64,27000,27250
ضشنا1106,اختيارخ شپنا-7000-1401/11/19,274,24270,14064666000,729,750,590,-139,-19.07,580,-149,-20.44,450,750
كخاك,صنايع‌خاك‌چيني‌ايران‌,272,623405,9138056240,15040,15480,14630,-410,-2.73,14870,-170,-1.13,14310,15480
شرانل,نفت ايرانول,269,445678,27296753150,61850,61600,61850,0,0,61500,-350,-0.57,60800,62000
هامرز,صندوق س اعتماد هامرز-ثابت,269,13922413,140973352133,10119,10126,10126,7,0.07,10126,7,0.07,10125,10126
شاملا,معدني‌ املاح‌  ايران‌,266,2368695,26934970120,11760,11650,11350,-410,-3.49,11370,-390,-3.32,11200,11850
فافزا,فولاد افزا سپاهان,266,769462,30738905250,41050,41300,40600,-450,-1.1,39950,-1100,-2.68,39850,41900
ثامان,سامان‌ گستراصفهان‌,265,1257965,19516570170,16150,16010,15370,-780,-4.83,15510,-640,-3.96,15350,16730
حآساح,ح.آسيا سير ارس,265,2013833,12539854670,6440,6270,6290,-150,-2.33,6230,-210,-3.26,6010,6500
نفيس,صندوق س.پشتوانه طلاي صبا,265,954901,11491228372,11871,11980,12176,305,2.57,12034,163,1.37,11702,12370
سفارود,كارخانه فارسيت درود,265,1057688,13417116560,12870,12970,12790,-80,-0.62,12690,-180,-1.4,12620,13110
غشوكو,شوكو پارس,264,5192450,45298369380,8920,8700,8660,-260,-2.91,8720,-200,-2.24,8660,9000
كايتا,ايتالران‌,264,194370,7011890600,35500,36550,36050,550,1.55,35900,400,1.13,35000,36550
تكنار,مجتمع معادن مس تكنار,264,298737,18422341150,63250,63250,61600,-1650,-2.61,61650,-1600,-2.53,61400,63400
سمازن,سيمان‌مازندران‌,262,1043182,16869025380,16800,16240,16250,-550,-3.27,16170,-630,-3.75,15840,16500
دپارس,پارس‌ دارو,262,719772,29533689820,42340,42000,41110,-1230,-2.91,41030,-1310,-3.09,40250,42440
دهدشت,صنايع پتروشيمي دهدشت,262,2355615,28350677400,11800,11900,11740,-60,-0.51,12040,240,2.03,11530,12150
ماني,صندوق س. با درآمد ثابت ماني,256,8925401,119682866786,13401,13409,13410,9,0.07,13409,8,0.06,13409,13410
جم,پتروشيمي جم,255,676257,24969596180,37370,37990,36830,-540,-1.45,37250,-120,-0.32,36780,37990
غبهار,كشت وصنعت بهاران گلبهار خراسان,254,959255,15253797600,16350,16290,15860,-490,-3,15900,-450,-2.75,15860,16290
وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,252,2062617,14639891000,7210,7100,7000,-210,-2.91,7170,-40,-0.55,6910,7220
سباقر,سيمان باقران,252,1496441,21933707600,15000,14610,14550,-450,-3,14660,-340,-2.27,14550,15300
دسبحا,گروه دارويي سبحان,251,1730362,18241319230,10650,10400,10740,90,0.85,10580,-70,-0.66,10200,10900
كورز,ورزيران‌,251,43308,23921876750,536350,552400,552400,16050,2.99,552350,16000,2.98,539500,552400
كاريس,صندوق س.سپند كاريزما-س,249,2776559,46885852031,17348,17270,16860,-488,-2.81,16886,-462,-2.66,16620,17337
فروسيل,فروسيليسيم خمين,241,597901,10727554820,18270,18380,17810,-460,-2.52,17940,-330,-1.81,17810,18380
آوند2,صندوق س. آوند مفيد-د,241,24000000,24000000,11056,1,1,-11055,-99.99,1,-11055,-99.99,1,1
ويسا,سرمايه گذاري ايساتيس پويا,238,2243220,13362276180,6110,6230,5930,-180,-2.95,5960,-150,-2.45,5930,6230
سغدير,توسعه سرمايه و صنعت غدير,236,1294694,8691075370,7000,7090,6790,-210,-3,6860,-140,-2,6650,7090
ما,بيمه  ما,234,1428551,4462864906,3234,3200,3140,-94,-2.91,3199,-35,-1.08,3060,3203
دروز,داروسازي‌ روزدارو,232,1213143,25959774630,22440,22160,21320,-1120,-4.99,21400,-1040,-4.63,21320,22160
گپارس,امور رفاهي كارگزاران پارس,228,88792,12564870150,142100,146350,137850,-4250,-2.99,141500,-600,-0.42,137850,146350
هجرت,پخش هجرت,227,1284609,39185638800,30800,30400,29950,-850,-2.76,30500,-300,-0.97,29750,31400
ارزش,صندوق س ارزش آفرين بيدار-سهام,227,1748926,23844106450,13840,13880,13530,-310,-2.24,13630,-210,-1.52,13010,13950
دسانكوح,ح . داروسازي سبحان انكولوژي,224,2153099,10544247265,4876,4724,4840,-36,-0.74,4897,21,0.43,4724,5050
كيان2,صندوق س. با درآمد ثابت كيان,223,22300000,22300000,40013,1,1,-40012,-100,1,-40012,-100,1,1
بالبر,كابل‌ البرز,223,242104,13928243120,60550,57530,57530,-3020,-4.99,57530,-3020,-4.99,57530,57530
فافق,صنايع مس افق كرمان,221,3207869,15529138740,4960,4830,4860,-100,-2.02,4840,-120,-2.42,4820,4990
وكادو,تكادو,220,1582018,28893102130,18740,19000,18190,-550,-2.93,18260,-480,-2.56,18180,19130
قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,219,773825,6530247150,8810,8890,8580,-230,-2.61,8630,-180,-2.04,8220,8930
فكمند,گسترش قطعه سازي كمند,219,1280319,59817597700,45400,46750,46750,1350,2.97,46500,1100,2.42,45600,46750
ثاصفا,شركت‌ ساختمان‌ اصفهان‌,217,692829,11224816520,16060,16540,16540,480,2.99,16200,140,0.87,15580,16540
خاتم,صندوق س خاتم ايساتيس پويا-ثابت,216,7113552,109788222309,15420,15433,15433,13,0.08,15434,14,0.09,15432,15434
واحصا,احياء صنايع خراسان,213,234062,14582062600,64200,62300,62300,-1900,-2.96,62300,-1900,-2.96,62300,62300
ساروج,بين المللي ساروج بوشهر,208,2840342,75170953600,26350,26950,26300,-50,-0.19,26450,100,0.38,26000,27500
ضخود1208,اختيارخ خودرو-2600-1401/12/03,207,36765,18943627000,549,522,495,-54,-9.84,515,-34,-6.19,440,556
وپخش,داروپخش‌ (هلدينگ‌,204,312937,12409391440,40260,39870,39490,-770,-1.91,40130,-130,-0.32,39100,40000
قشهد,شهد,203,435968,6708980780,16110,16090,15470,-640,-3.97,15770,-340,-2.11,15310,16100
تسه1400,امتيازتسهيلات مسكن سال1400,203,2596,3214967221,1226989,1170000,1260000,33011,2.69,1238431,11442,0.93,1165640,1288338
درازي,پخش رازي,201,899057,20517178050,23900,23850,22550,-1350,-5.65,22800,-1100,-4.6,22350,24450
