نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
شصدف,صنعتي دوده فام,1108,1299030,43525115350,34750,35000,33250,-1500,-4.32,33500,-1250,-3.6,33100,35000
ورازي,بيمه رازي,1104,39443141,79663100961,2061,2090,2000,-61,-2.96,2020,-41,-1.99,2000,2118
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,1093,12827570,88989902760,7270,7340,6840,-430,-5.91,6940,-330,-4.54,6840,7460
شجم,صنايع پتروشيمي تخت جمشيد,1093,6904968,78364572760,11710,11890,11230,-480,-4.1,11350,-360,-3.07,11130,11890
كپارس,كاشي‌ پارس‌,1090,4678045,45480701180,10030,10200,9530,-500,-4.99,9720,-310,-3.09,9530,10380
بهير,س. توسعه تجارت هيرمند,1084,1346505,11270246850,8130,8370,8370,240,2.95,8370,240,2.95,8370,8370
سرو,صندوق س سروسودمند مدبران-سهام,1082,2788694,223118786200,80800,80800,79120,-1680,-2.08,80010,-790,-0.98,79000,81350
غويتا,ويتانا,1082,9822486,54311732230,5680,5720,5400,-280,-4.93,5530,-150,-2.64,5400,5880
ثنوسا,نوسازي‌وساختمان‌تهران‌,1072,12590624,59637619164,4910,4980,4665,-245,-4.99,4737,-173,-3.52,4665,5099
فگسترح,ح . گسترش صنايع روي ايرانيان,1070,1409896,6735304566,4903,4800,4800,-103,-2.1,4777,-126,-2.57,4658,5000
آگاس,صندوق س.هستي بخش آگاه-س,1056,1587868,136639725447,87260,87300,85815,-1445,-1.66,86052,-1208,-1.38,85700,87553
كيسون,شركت كيسون,1053,34795596,58709935440,1736,1710,1692,-44,-2.53,1687,-49,-2.82,1684,1742
فاسمين,كالسيمين‌,1050,4353980,91086371200,20810,21480,20610,-200,-0.96,20920,110,0.53,20410,21480
اعتلا,شركت سرمايه گذاري اعتلاء البرز,1045,12314480,52359591575,4429,4430,4164,-265,-5.98,4252,-177,-4,4164,4517
چكارن,كارتن‌ ايران‌,1044,26206843,72093635626,2864,2840,2723,-141,-4.92,2751,-113,-3.95,2721,2900
فوكا,فولاد كاويان,1039,15004516,240326183370,15660,16120,15690,30,0.19,16020,360,2.3,15670,16120
شكربن,كربن‌ ايران‌,1037,14911344,58954703165,3902,3920,3910,8,0.21,3954,52,1.33,3855,4050
شپديس,پتروشيمي پرديس,1035,746493,133807424740,177550,179300,178330,780,0.44,179250,1700,0.96,178330,180710
ماديراح,ح صنايع ماديران,1029,17802330,29089328139,1692,1673,1620,-72,-4.26,1634,-58,-3.43,1612,1730
وشمال,س. چشم انداز توسعه شمال,1019,2879418,67495890900,23850,23550,23500,-350,-1.47,23450,-400,-1.68,23400,23850
غمينو,شركت صنايع غذايي مينو شرق,1017,8440835,49109800990,6100,6100,5740,-360,-5.9,5820,-280,-4.59,5740,6190
قلرست,قند لرستان‌,1013,2379961,57818847540,24330,25250,23850,-480,-1.97,24290,-40,-0.16,23450,25280
سشرق,سيمان‌ شرق‌,1006,7209048,61745510810,8900,8900,8370,-530,-5.96,8570,-330,-3.71,8370,9100
كبافق,معادن‌ بافق‌,1002,2085957,73655416000,37000,36000,35150,-1850,-5,35310,-1690,-4.57,35150,37400
كفپارس,فرآورده‌هاي‌ نسوز پارس‌,994,18559473,81706647192,4602,4601,4372,-230,-5,4402,-200,-4.35,4372,4680
فزرين,زرين معدن آسيا,987,6749349,48057769040,7270,7370,7140,-130,-1.79,7120,-150,-2.06,7030,7380
خكاوه,سايپا ديزل,986,11668713,106341542780,9120,9370,9050,-70,-0.77,9110,-10,-0.11,8950,9370
ياقوت,صندوق س ياقوت آگاه-ثابت,983,35234252,524527726224,14862,14881,14887,25,0.17,14887,25,0.17,14879,14887
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,982,13646727,52690009209,4020,4090,3819,-201,-5,3861,-159,-3.96,3819,4090
ثبات,صندوق س. ثبات ويستا -د,982,43571631,506603428294,11607,11626,11626,19,0.16,11627,20,0.17,11626,11627
افق,فروشگاههاي زنجيره اي افق كوروش,980,1219850,56597190810,46930,48950,45140,-1790,-3.81,46400,-530,-1.13,45010,48950
زدشت,كشت و صنعت دشت خرم دره,978,2497482,67872530250,28650,28400,26950,-1700,-5.93,27200,-1450,-5.06,26950,29200
وآوا,سرمايه گذاري آوا نوين,976,13121966,46423198780,3713,3832,3492,-221,-5.95,3538,-175,-4.71,3491,3832
پارسيان,بيمه پارسيان,973,11315219,40976454352,3596,3680,3567,-29,-0.81,3621,25,0.7,3510,3779
زبينا,كشاورزي و دامپروري بينالود,967,14058673,44805385583,3318,3380,3119,-199,-6,3187,-131,-3.95,3119,3400
تپكو,توليدتجهيزات‌سنگين‌هپكو,965,20206467,33860421444,1723,1737,1672,-51,-2.96,1676,-47,-2.73,1672,1737
تسه1400,امتيازتسهيلات مسكن سال1400,964,11119,13185204385,1171745,1180500,1200002,28257,2.41,1185826,14081,1.2,1151000,1230332
آكورد,صندوق س. آرمان آتي كوثر-د,956,6432202,250557514650,38900,38953,38954,54,0.14,38954,54,0.14,38953,38956
خمهر,مهركام‌پارس‌,953,44919001,90530620983,2112,2112,2007,-105,-4.97,2015,-97,-4.59,2007,2171
تاپيكو,س. نفت و گاز و پتروشيمي تأمين,951,4502872,74038266670,16610,17000,16400,-210,-1.26,16510,-100,-0.6,16120,17000
خرينگ,رينگ‌سازي‌مشهد,949,2324642,53099565860,23930,23970,22790,-1140,-4.76,22840,-1090,-4.55,22740,24310
فرآور,فرآوري‌موادمعدني‌ايران‌,946,2242472,73507403420,34240,34090,32190,-2050,-5.99,32780,-1460,-4.26,32190,34200
شپترو,پتروشيمي آبادان,930,18559398,41743030220,2267,2335,2202,-65,-2.87,2249,-18,-0.79,2199,2335
وبانك,سرمايه گذاري گروه توسعه ملي,926,8230204,82841339180,10320,10330,9910,-410,-3.97,10130,-190,-1.84,9910,10450
مفاخر,توسعه فناوري اطلاعات خوارزمي,923,1568838,82000912800,53600,53300,52250,-1350,-2.52,52250,-1350,-2.52,50400,55300
وبرق,س.کارکنان صنعت برق زنجان وقزوي,916,803397,63333854600,81200,80550,78800,-2400,-2.96,78850,-2350,-2.89,78800,80550
وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,908,8898595,94988894150,10830,11220,10860,30,0.28,10670,-160,-1.48,10360,11220
جوين,كشت و صنعت جوين,891,11069016,71272322300,6600,6680,6410,-190,-2.88,6440,-160,-2.42,6410,6680
خكرمان,سرمايه گذاري آرمان گستر پاريز,891,26805992,96580256485,3520,3625,3515,-5,-0.14,3603,83,2.36,3429,3625
خودكفا,اقتصادي و خودكفايي آزادگان,886,10618912,78692550670,7600,7780,7380,-220,-2.89,7410,-190,-2.5,7380,7780
دسانكو,داروسازي سبحان انكولوژي,884,3072229,33499363180,11370,11610,10810,-560,-4.93,10900,-470,-4.13,10810,11610
غپاك,لبنيات‌ پاك‌,880,3971776,46835392670,12280,12500,11750,-530,-4.32,11790,-490,-3.99,11670,12660
غاذر,كشت‌وصنعت‌پياذر,879,1202327,76446307740,62160,65200,63230,1070,1.72,63580,1420,2.28,62400,65200
تملت,تامين سرمايه بانك ملت,876,9275029,34429134191,3776,3844,3700,-76,-2.01,3712,-64,-1.69,3560,3844
كاوه,فولاد كاوه جنوب كيش,874,5219036,66167343090,12850,12850,12700,-150,-1.17,12700,-150,-1.17,12510,12850
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,872,9496158,267939115752,28180,28216,28215,35,0.12,28216,36,0.13,28215,28216
وجامي,سرمايه گذاري جامي,870,8822416,39028960355,4363,4493,4400,37,0.85,4424,61,1.4,4300,4493
سامان,بانك سامان,869,18716242,69545937498,3672,3781,3623,-49,-1.33,3716,44,1.2,3600,3782
تاپكيش,تجارت الكترونيك پارسيان كيش,864,3361785,44235866910,13890,14390,13060,-830,-5.98,13160,-730,-5.26,13060,14390
بالاس,مهندسي ساختمان تاسيسات راه آهن,864,1055162,32145842050,31000,31750,30000,-1000,-3.23,30450,-550,-1.77,29550,32150
شاراك,پتروشيمي شازند,862,1023443,47990985650,46700,46850,47000,300,0.64,46790,90,0.19,46360,47400
كگل,معدني و صنعتي گل گهر,862,2760066,37035740840,13600,13660,13350,-250,-1.84,13540,-60,-0.44,13240,13660
وشهر,بانك شهر,851,21939567,98892582672,4555,4555,4590,35,0.77,4507,-48,-1.05,4419,4630
تبرك,گروه كارخانجات صنعتي تبرك,850,4687712,42971474370,9610,9580,9130,-480,-4.99,9170,-440,-4.58,9130,9600
فنورد,نوردوقطعات‌ فولادي‌,843,561211,128763301960,241100,229050,229050,-12050,-5,229440,-11660,-4.84,229050,235900
غدشت,دشت‌ مرغاب‌,843,3467749,63064937570,18130,18130,18300,170,0.94,18190,60,0.33,17230,19000
سهرمز,سيمان‌هرمزگان‌,838,2931970,67266557740,23390,24390,23090,-300,-1.28,22940,-450,-1.92,22230,24390
ميهن,بيمه ميهن,835,11254493,42862064261,3743,3900,3856,113,3.02,3808,65,1.74,3600,3929
وصنعت,سرمايه گذاري توسعه صنعت وتجارت,823,15376269,34694055543,2306,2296,2248,-58,-2.52,2256,-50,-2.17,2222,2349
وآفر,سرمايه گذاري ارزش آفرينان,823,6018673,179807331200,30750,29850,29850,-900,-2.93,29850,-900,-2.93,29850,30750
ولراز,ليزينگ رازي,819,1300240,36383878250,28350,27700,27500,-850,-3,28000,-350,-1.23,27500,28900
اتكاي,بيمه اتكايي ايرانيان,816,20879362,289714948520,13830,14000,14240,410,2.96,13880,50,0.36,13800,14450
زنگان,صنعت روي زنگان,814,850292,44067570400,54500,55250,51250,-3250,-5.96,51850,-2650,-4.86,51250,55250
چدن,توليدي چدن سازان,811,16189490,38197658863,2421,2420,2300,-121,-5,2359,-62,-2.56,2296,2477
شوينده,مديريت صنعت شوينده ت.ص.بهشهر,810,2309672,48765076720,22120,22400,20800,-1320,-5.97,21110,-1010,-4.57,20800,22400
سفار,سيمان‌فارس‌,806,1176737,105127214810,93460,92800,89580,-3880,-4.15,89340,-4120,-4.41,88790,92800
ركيش,كارت اعتباري ايران كيش,803,7538273,37143638350,5150,5050,4900,-250,-4.85,4930,-220,-4.27,4900,5250
ضسپا3016,اختيارخ خساپا-2500-1401/03/25,803,43014,298071000,14,13,6,-8,-57.14,7,-7,-50,5,13
ارفع,شركت آهن و فولاد ارفع,800,4132583,55956420860,14030,14030,13670,-360,-2.57,13610,-420,-2.99,13380,14030
تسه9903,امتياز تسهيلات مسكن خرداد99,798,9769,11457103584,1145690,1130011,1194879,49189,4.29,1172802,27112,2.37,1130011,1200000
كنور,توسعه معدني و صنعتي صبانور,794,2132395,41200279460,19890,19730,19150,-740,-3.72,19650,-240,-1.21,19010,20150
زفكا,كشت و دامداري فكا,789,4838431,48889911280,10660,10740,10030,-630,-5.91,10100,-560,-5.25,10030,10740
پاكشو,گروه صنعتي پاكشو,787,5001096,32854378610,6730,6700,6490,-240,-3.57,6680,-50,-0.74,6410,6730
سحرخيز,صندوق س. گروه زعفران سحرخيز,782,2011699,41329099052,20018,20400,20920,902,4.51,20544,526,2.63,19958,20930
وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,781,15809217,26131548275,1717,1755,1614,-103,-6,1653,-64,-3.73,1614,1775
تايرا,تراكتورسازي‌ايران‌,778,3123005,56469887100,17260,17990,17950,690,4,18080,820,4.75,17280,18290
كحافظ,كاشي‌ وسراميك‌ حافظ‌,771,11758873,58085823000,5057,5110,4900,-157,-3.1,4940,-117,-2.31,4810,5110
كترام,توليدي‌ كاشي‌ تكسرام‌,764,1913417,51281354300,27860,27860,26470,-1390,-4.99,26800,-1060,-3.8,26470,28000
تسه9904,امتياز تسهيلات مسكن تير99,762,8163,10391175628,1257617,1257000,1299959,42342,3.37,1272960,15343,1.22,1250000,1309999
كتوكا,توليدي و خدمات صنايع نسوز توكا,762,2808932,24968902280,8850,9160,8890,40,0.45,8890,40,0.45,8640,9170
ولغدر,ليزينگ‌خودروغدير,760,2982187,34515986700,11450,11720,11250,-200,-1.75,11570,120,1.05,10890,12100
وصنا,گروه‌صنايع‌بهشهرايران‌,751,9179518,30291167636,3469,3490,3282,-187,-5.39,3300,-169,-4.87,3261,3490
ومعادن,توسعه‌معادن‌وفلزات‌,749,5588214,32486678240,5840,5890,5800,-40,-0.68,5830,-10,-0.17,5700,5900
اهرم,صندوق س سهامي كاريزما- اهرمي,749,7536570,102365576190,13530,13890,13350,-180,-1.33,13580,50,0.37,13300,13890
كوير,توليدي فولاد سپيد فراب كوير,744,8740330,36188017232,4214,4250,4091,-123,-2.92,4149,-65,-1.54,4090,4295
وسپه,سرمايه‌گذاري‌ سپه‌,743,5293394,46987510990,8930,8910,8780,-150,-1.68,8880,-50,-0.56,8730,9080
رانفور,خدمات‌انفورماتيك‌,742,11495692,47992964843,4309,4271,4239,-70,-1.62,4202,-107,-2.48,4051,4339
كيميا,معدني كيمياي زنجان گستران,731,3982538,26796554790,6820,6900,6620,-200,-2.93,6730,-90,-1.32,6600,6950
پرديس,سرمايه گذاري پرديس,728,10702085,35170272736,3236,3270,3310,74,2.29,3286,50,1.55,3251,3332
خفنر,فنرسازي‌خاور,725,6347125,42953782070,6610,6870,6690,80,1.21,6770,160,2.42,6550,6940
ومهان,گروه توسعه مالي مهر آيندگان,717,11655525,64936462370,5670,5600,5460,-210,-3.7,5570,-100,-1.76,5400,5780
كامياب,صندوق س. كامياب آشنا-د,717,13512591,164130114393,12132,12147,12146,14,0.12,12146,14,0.12,12146,12147
خلنت,لنت‌ ترمزايران‌,715,1159542,39984227510,35880,36600,34090,-1790,-4.99,34480,-1400,-3.9,34090,36600
آ س پ,آ.س.پ,715,5655662,30740928320,5700,5790,5540,-160,-2.81,5440,-260,-4.56,5360,5790
گپارس,امور رفاهي كارگزاران پارس,710,255095,30394514400,118950,122500,118550,-400,-0.34,119150,200,0.17,115400,122500
حفارس,حمل و نقل بين المللي خليج فارس,709,9337822,86239469480,9260,9210,9470,210,2.27,9240,-20,-0.22,9100,9500
غگلستا,شير پاستوريزه پگاه گلستان,705,3655169,45850091320,12470,12460,12700,230,1.84,12540,70,0.56,12000,12860
ثفارس,عمران‌وتوسعه‌فارس‌,705,7123126,47648716370,6980,7050,6640,-340,-4.87,6690,-290,-4.15,6640,7050
ثنام,س ساختماني ب نام آوران مهندسي,702,4284803,25745745780,5890,6040,6060,170,2.89,6010,120,2.04,5760,6060
خپويش,سازه‌ پويش‌,702,5511476,82132725250,14200,14910,14910,710,5,14900,700,4.93,14360,14910
سكه0312پ01,تمام سكه طرح جديد0312 رفاه,701,282600,418767829000,1452687,1487001,1484470,31783,2.19,1481839,29152,2.01,1473510,1487001
كرماشا,صنايع پتروشيمي كرمانشاه,697,1956009,129239974710,66060,66500,65860,-200,-0.3,66070,10,0.02,65360,67100
حپترو,حمل و نقل پتروشيمي( سهامي عام,693,1676302,43762725550,25320,26500,25860,540,2.13,26110,790,3.12,24310,26580
بپاس,بيمه پاسارگاد,690,6260248,311457702000,49750,49750,49750,0,0,49750,0,0,49500,49850
غديس,پاكديس,682,2605104,31378579310,12470,12310,11810,-660,-5.29,12050,-420,-3.37,11730,12650
فخاس,فولاد خراسان,679,1960272,40753832770,21820,21690,20730,-1090,-5,21380,-440,-2.02,20730,21690
خكار,ايركا پارت صنعت,679,9053280,24413339013,2768,2716,2628,-140,-5.06,2697,-71,-2.57,2620,2800
ثتران,سرمايه گذاري مسكن تهران,678,7394743,25987143874,3546,3580,3440,-106,-2.99,3514,-32,-0.9,3400,3670
غچين,كشت‌ و صنعت‌ چين‌ چين,677,6545229,87402312970,12900,12670,13540,640,4.96,13350,450,3.49,12630,13540
والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,674,5846441,43502775240,7470,7600,7370,-100,-1.34,7440,-30,-0.4,7220,7690
دروز,داروسازي‌ روزدارو,672,899643,22570126670,25850,26400,24560,-1290,-4.99,25090,-760,-2.94,24560,26400
تسه0011,امتيازتسهيلات مسكن بهمن 1400,669,7542,8931848189,1175991,1153500,1225000,49009,4.17,1184281,8290,0.7,1117192,1234790
ساذري,آذريت‌,666,6639909,40503672380,5950,6120,6090,140,2.35,6100,150,2.52,5970,6120
حتايد,تايدواترخاورميانه,665,6788240,37865471430,5810,5810,5560,-250,-4.3,5580,-230,-3.96,5490,5810
وايران,ليزينگ ايرانيان,659,8689512,24262325901,2762,2885,2733,-29,-1.05,2792,30,1.09,2701,2885
غفارس,شير پاستوريزه پگاه فارس,657,3931631,25018270120,6250,6320,6300,50,0.8,6360,110,1.76,6180,6560
كمرجان,بازرگاني و توليدي مرجان كار,657,3959202,24108535330,5990,6120,5960,-30,-0.5,6090,100,1.67,5850,6300
شفارا,پتروشيمي فارابي,657,3766809,21635761320,5590,5590,5740,150,2.68,5740,150,2.68,5590,5750
حريل,ريل پردازسير,652,6948740,19721372135,2847,2889,2820,-27,-0.95,2838,-9,-0.32,2761,2960
عيار,صندوق طلاي عيار مفيد,651,1219808,45326570018,36484,37430,37250,766,2.1,37159,675,1.85,36950,37430
خاذين,سايپاآذين‌,651,13776070,26966655031,2044,2011,1942,-102,-4.99,1957,-87,-4.26,1942,2040
ديران,ايران‌دارو,650,2381144,46415808930,20420,19700,19400,-1020,-5,19490,-930,-4.55,19400,20190
كهمدا,شيشه‌ همدان‌,644,5307147,66114185000,12790,12790,12430,-360,-2.81,12460,-330,-2.58,12290,13000
هجرت,پخش هجرت,643,1106366,34920447750,31650,31350,31700,50,0.16,31550,-100,-0.32,30750,32150
زشگزا,شير و گوشت زاگرس شهركرد,643,8974175,60407637900,6840,6980,6770,-70,-1.02,6730,-110,-1.61,6510,6980
نوين,بيمه نوين,641,9157290,18156505523,2045,2048,1924,-121,-5.92,1983,-62,-3.03,1923,2097
ساينا,صنايع بهداشتي ساينا,641,332658,27248045550,86300,82500,81150,-5150,-5.97,81900,-4400,-5.1,81150,87050
گكوثر,هتل پارسيان كوثر اصفهان,639,19537366,30680236794,1658,1620,1569,-89,-5.37,1570,-88,-5.31,1559,1680
وبوعلي,سرمايه‌گذاري‌بوعلي‌,635,7760885,40777984110,5230,5200,5190,-40,-0.76,5250,20,0.38,5180,5390
وبهمن,سرمايه‌گذاري‌بهمن‌,635,1632058,28251497550,16700,17420,17180,480,2.87,17310,610,3.65,16900,17700
ساوه,سيمان ساوه,635,496011,24259332700,50800,49950,48300,-2500,-4.92,48900,-1900,-3.74,48300,51500
شدوص,دوده‌ صنعتي‌ پارس‌,630,3323334,43614628050,12940,13400,13140,200,1.55,13120,180,1.39,12770,13400
شرانل,نفت ايرانول,630,936436,48863903350,54050,54850,51700,-2350,-4.35,52200,-1850,-3.42,51400,54850
فمراد,آلومراد,629,3613638,109717796690,27770,29400,30870,3100,11.16,30360,2590,9.33,29390,30870
پسهند,صنايع‌ لاستيكي‌  سهند,626,2224220,85233857440,38280,39890,37800,-480,-1.25,38320,40,0.1,37700,39890
بكام,كارخانجات توليدي شهيد قندي,626,10405327,19496123464,1909,1915,1851,-58,-3.04,1874,-35,-1.83,1836,1950
فروس,فروسيليس‌ ايران‌,625,6100736,44663077650,7240,7210,7230,-10,-0.14,7320,80,1.1,7180,7560
شفن,پتروشيمي فناوران,621,1837896,22300460500,12240,12150,12150,-90,-0.74,12220,-20,-0.16,12000,12250
غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,617,1440427,27778798720,20230,20750,19020,-1210,-5.98,19290,-940,-4.65,19020,20990
غپآذر,شير پگاه آذربايجان شرقي,616,1035116,37059412300,37850,36050,35600,-2250,-5.94,35800,-2050,-5.42,35600,38250
غگرجي,بيسكويت‌  گرجي‌,614,11291932,20692626375,1901,1927,1806,-95,-5,1833,-68,-3.58,1806,1949
غمهرا,توليدي‌مهرام‌,613,3377588,42853099580,12220,12780,12830,610,4.99,12690,470,3.85,11950,12830
فسپا,گروه‌صنعتي‌سپاهان‌,611,2269616,35865894590,16020,16010,15630,-390,-2.43,15800,-220,-1.37,15520,16270
خريخت,صنايع‌ريخته‌گري‌ايران‌,610,12692398,41778866403,3421,3440,3250,-171,-5,3292,-129,-3.77,3250,3498
پدرخش,درخشان‌ تهران‌,601,3666789,27282149160,7640,8000,7260,-380,-4.97,7440,-200,-2.62,7260,8000
ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,600,6075182,59565373040,9910,9990,9620,-290,-2.93,9820,-90,-0.91,9620,10050
اطلس,صندوق س.توسعه اطلس مفيد-س,597,148784,40918339332,277424,279997,273754,-3670,-1.32,275018,-2406,-0.87,273405,280997
ضسپا3015,اختيارخ خساپا-2000-1401/03/25,591,29565,2404767000,140,140,55,-85,-60.71,81,-59,-42.14,53,149
نطرين,عطرين نخ قم,589,2491166,14535017590,5800,6090,5680,-120,-2.07,5830,30,0.52,5670,6090
گكيش,توريستي ورفاهي آبادگران كيش,587,1061526,36024880350,34150,34600,33800,-350,-1.02,33950,-200,-0.59,33150,35150
ستران,سيمان‌ تهران‌,587,1501969,39323200420,26980,27690,26980,0,0,26180,-800,-2.97,25600,27690
پلاسك,پلاسكوكار,584,8978125,27054828398,3135,3260,2979,-156,-4.98,3013,-122,-3.89,2979,3260
سدور,سيمان‌ دورود,578,2939205,21607704440,7580,7750,7290,-290,-3.83,7350,-230,-3.03,7210,7770
شكلر,نيروكلر,577,1045231,49801488010,50100,49590,47100,-3000,-5.99,47650,-2450,-4.89,47100,50000
دجابر,داروسازي‌ جابرابن‌حيان‌,576,2996279,34595814530,12180,11860,11460,-720,-5.91,11550,-630,-5.17,11450,12500
درسا,صندوق سرمايه گذاري درسا - سهام,574,14661435,146614350000,10000,10000,10000,0,0,10000,0,0,10000,10000
تاصيكو,سرمايه گذاري صدرتامين,573,4323078,46001936280,10780,10610,10510,-270,-2.5,10730,-50,-0.46,10500,10850
فغدير,آهن و فولاد غدير ايرانيان,568,4870000,95841600000,18572,19680,19680,1108,5.97,19680,1108,5.97,19680,19680
ددام,داروسازي زاگرس فارمد پارس,568,3299572,43228661440,12530,12900,13360,830,6.62,13100,570,4.55,12610,13450
پارسان,گسترش نفت و گاز پارسيان,565,2859623,86444959270,30220,30360,29970,-250,-0.83,30230,10,0.03,29680,31000
ولشرق,ليزينگ ايران و شرق,561,7695455,18783986919,2473,2490,2390,-83,-3.36,2441,-32,-1.29,2328,2596
وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,560,3884772,32515450940,8690,8690,8350,-340,-3.91,8480,-210,-2.42,8170,8700
بهپاك,صنعتي بهپاك,554,5421975,42200712460,8040,8050,7840,-200,-2.49,7780,-260,-3.23,7600,8050
ثنور,سرمايه گذاري كوه نور,551,4628472,36533949690,8080,8150,7840,-240,-2.97,7890,-190,-2.35,7840,8220
فسازان,غلتك سازان سپاهان,550,3590015,18615662920,5410,5310,5150,-260,-4.81,5190,-220,-4.07,5140,5520
وخاور,بانك خاورميانه,550,15273248,86814968120,5930,5990,5640,-290,-4.89,5680,-250,-4.22,5640,5990
وآرين,شركت توسعه اقتصادي آرين,549,22618156,29227136785,1256,1293,1293,37,2.95,1292,36,2.87,1266,1293
خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,548,3466364,20231650070,5830,5980,5720,-110,-1.89,5830,0,0,5720,6060
دزهراوي,داروسازي‌زهراوي‌,548,6735182,33709108780,5120,5120,4920,-200,-3.91,5000,-120,-2.34,4900,5180
شزنگ,تجهيزنيروي‌زنگان‌,547,219027,18591347150,86450,88000,83900,-2550,-2.95,84900,-1550,-1.79,83900,88700
چافست,افست‌,545,4051167,20472953718,5000,5230,4888,-112,-2.24,5054,54,1.08,4800,5250
كپشير,پشم‌شيشه‌ايران‌,544,2670329,31845821590,11750,12330,11700,-50,-0.43,11930,180,1.53,11510,12330
آسيا,بيمه آسيا,544,10148477,18515495022,1858,1885,1785,-73,-3.93,1824,-34,-1.83,1785,1885
سرچشمه,سرمايه گذاري مس سرچشمه,543,7444421,33855656701,4546,4530,4550,4,0.09,4548,2,0.04,4455,4681
فايرا,آلومينيوم‌ايران‌,541,5072157,101209862720,19840,20190,20000,160,0.81,19950,110,0.55,19500,20190
ثپرديس,سرمايه گذاري مسكن پرديس,540,8632947,39893246398,4861,4861,4570,-291,-5.99,4621,-240,-4.94,4570,4920
دشيمي,شيمي‌ داروئي‌ داروپخش‌,538,3891271,108174695330,26850,26600,28190,1340,4.99,27800,950,3.54,26220,28190
چكاوه,صنايع‌كاغذسازي‌كاوه‌,538,4348936,33094891440,7660,7720,7410,-250,-3.26,7610,-50,-0.65,7390,7970
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,537,1353984,35027375090,27000,27530,25650,-1350,-5,25870,-1130,-4.19,25650,27900
فردا,صندوق س آواي فرداي زاگرس-ثابت,531,20596092,270732691133,13123,13144,13145,22,0.17,13145,22,0.17,13144,13145
خكمك,كمك‌فنرايندامين‌,528,1609694,33719212760,21470,22200,20550,-920,-4.29,20950,-520,-2.42,20460,22200
سمايه,بانك سرمايه,528,4724121,16993195810,3679,3717,3569,-110,-2.99,3597,-82,-2.23,3569,3769
هامرز,صندوق س اعتماد هامرز-ثابت,527,25032637,253586661109,10113,10131,10131,18,0.18,10130,17,0.17,10130,10131
ضخود4017,اختيارخ خودرو-3250-1401/04/08,521,25697,109850000,10,8,5,-5,-50,4,-6,-60,4,8
كارين,صندوق س نگين سامان-ثابت,519,24219286,243265260712,10035,10041,10047,12,0.12,10044,9,0.09,10040,10048
دلر,داروسازي‌ اكسير,517,712079,32478644510,45920,46050,45300,-620,-1.35,45610,-310,-0.68,45050,46500
سپيدما,صندوق س. سپيد دماوند-د,516,27492665,347871091868,12635,12652,12653,18,0.14,12653,18,0.14,12652,12657
وثنو,سرمايه گذاري ساختماني نوين,516,6453999,15162667143,2405,2430,2333,-72,-2.99,2349,-56,-2.33,2333,2430
شكبير,پتروشيمي اميركبير,513,1096918,97154861500,91200,90850,88500,-2700,-2.96,88550,-2650,-2.91,88500,91000
دلقما,دارويي‌ لقمان‌,504,7510999,15503025534,2109,2150,2019,-90,-4.27,2064,-45,-2.13,2016,2150
وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,501,8902428,39649223322,4512,4515,4355,-157,-3.48,4454,-58,-1.29,4352,4580
وثوق,سرمايه گذاري وثوق امين,498,8300972,74161673530,8680,8940,8940,260,3,8930,250,2.88,8750,8940
كوثر,بيمه كوثر,492,7542297,29489918853,4028,4048,3838,-190,-4.72,3910,-118,-2.93,3827,4118
ماني,صندوق س. با درآمد ثابت ماني,490,13010071,153074927060,11745,11765,11766,21,0.18,11766,21,0.18,11765,11768
مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,486,2276827,25509654691,11215,11390,11030,-185,-1.65,11204,-11,-0.1,10970,11390
سكرما,سيمان‌ كرمان‌,484,2732640,36925926870,13300,14090,13460,160,1.2,13510,210,1.58,13140,14090
كمنگنز,معادن‌منگنزايران‌,482,1147856,19413091150,16540,16780,17080,540,3.26,16910,370,2.24,16400,17130
شساخت,مهندسي و ساختمان صنايع نفت,482,1760664,81430140150,44950,46250,46250,1300,2.89,46250,1300,2.89,46100,46250
رتاپ,تجارت الكترونيك  پارسيان,481,1442619,7080503230,5020,5180,4890,-130,-2.59,4970,-50,-1,4800,5180
تكمبا,كمباين‌ سازي‌ ايران‌,478,5199536,23712514283,4514,4783,4490,-24,-0.53,4561,47,1.04,4415,4783
گوهر,صندوق سكه طلاي كيان,478,539946,39180470066,71873,72100,73299,1426,1.98,72564,691,0.96,71700,73400
شبهرن,نفت‌ بهران‌,477,2743336,39143143060,14480,14070,14110,-370,-2.56,14360,-120,-0.83,14070,14700
