نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
غچين,كشت‌ و صنعت‌ چين‌ چين,455,1767330,21861974550,11960,11780,12370,410,3.43,12370,410,3.43,11780,12550
شزنگ,تجهيزنيروي‌زنگان‌,455,165039,14600805900,88200,90000,88950,750,0.85,88450,250,0.28,86050,90050
شفا,سرمايه گذاري شفادارو,444,2095631,35350352640,17010,17010,16980,-30,-0.18,16870,-140,-0.82,16590,17140
شكلر,نيروكلر,442,762105,35697694080,46600,46400,47350,750,1.61,46840,240,0.52,46000,47490
كساپا,سايپاشيشه‌,441,1551852,26477649180,16490,16650,16600,110,0.67,17060,570,3.46,16510,17310
داراب,پتروشيمي داراب,434,8557932,8249504728,979,979,965,-14,-1.43,966,-13,-1.33,950,989
سپيدما,صندوق س. سپيد دماوند-د,433,16815755,211860023291,12583,12603,12599,16,0.13,12599,16,0.13,12598,12603
وهور,مديريت انرژي اميد  تابان هور,429,11588767,16457961706,1436,1409,1429,-7,-0.49,1429,-7,-0.49,1400,1448
شدوص,دوده‌ صنعتي‌ پارس‌,426,1202851,15369073810,12630,12800,12880,250,1.98,12780,150,1.19,12560,12950
تكنار,مجتمع معادن مس تكنار,423,248261,14903050350,60900,61900,59900,-1000,-1.64,60050,-850,-1.4,59100,62200
شتوكا,توكا رنگ فولاد سپاهان,423,637828,11099676660,17170,17870,17270,100,0.58,17350,180,1.05,16710,18100
ميدكو,توسعه معادن وص.معدني خاورميانه,419,3701825,168588993370,45540,45600,45560,20,0.04,45540,0,0,45530,45600
گپارس,امور رفاهي كارگزاران پارس,418,109895,12043938250,106850,109950,110050,3200,2.99,109600,2750,2.57,106150,110050
واعتبار,سرمايه گذاري اعتبار ايران,418,3363092,10995359813,3324,3210,3183,-141,-4.24,3285,-39,-1.17,3160,3470
وخاور,بانك خاورميانه,414,11676636,69389146260,6010,6080,5900,-110,-1.83,5940,-70,-1.16,5870,6080
كوثر,بيمه كوثر,412,5530346,22707764606,4157,4189,4110,-47,-1.13,4115,-42,-1.01,4090,4189
بكام,كارخانجات توليدي شهيد قندي,411,7300437,14605772474,1993,2015,1999,6,0.3,2001,8,0.4,1965,2060
حآفرين,ريل پرداز نو آفرين,410,7034056,27212904781,3869,3937,3854,-15,-0.39,3869,0,0,3831,3937
دتوزيع,توزيع دارو پخش,408,433574,15787078000,35900,35900,35900,0,0,36350,450,1.25,35550,36900
نمرينو,ايران‌ مرينوس‌,407,152583,13946954770,93670,90050,91190,-2480,-2.65,91470,-2200,-2.35,90050,93960
دارا,صندوق س. دارا الگوريتم-د,406,18657417,186678392177,10173,10005,10006,-167,-1.64,10006,-167,-1.64,10005,10006
تكمبا,كمباين‌ سازي‌ ايران‌,405,3460569,15756559965,4584,4500,4597,13,0.28,4553,-31,-0.68,4471,4718
غمهرا,توليدي‌مهرام‌,402,1398057,17603804490,13170,13140,12760,-410,-3.11,12590,-580,-4.4,12490,13140
ماني,صندوق س. با درآمد ثابت ماني,402,8631165,101200179009,11718,11725,11724,6,0.05,11725,7,0.06,11724,11726
فولاژ,فولاد آلياژي ايران,401,2156972,19920061770,9270,9120,9260,-10,-0.11,9260,-10,-0.11,9050,9340
فجام,جام‌دارو,400,4416332,21312807790,4818,4818,4901,83,1.72,4826,8,0.17,4710,4940
سخزر,سيمان‌ خزر,400,1414712,34307303270,24570,24360,23630,-940,-3.83,24250,-320,-1.3,23400,24700
پكوير,كوير تاير,399,2877619,16289111260,5710,5730,5660,-50,-0.88,5660,-50,-0.88,5500,5770
وحكمت,بيمه حكمت صبا,396,8023517,12643914495,1575,1610,1555,-20,-1.27,1576,1,0.06,1531,1610
ولانا,شركت ليزينگ آريا دانا,392,1297757,18437417230,13930,14330,13930,0,0,14210,280,2.01,13550,14340
وكادو,تكادو,392,1478262,28457424520,18930,19300,18940,10,0.05,19250,320,1.69,18760,19490
لابسا,آبسال‌,390,1533988,11337705710,7310,7210,7310,0,0,7370,60,0.82,7210,7660
غفارس,شير پاستوريزه پگاه فارس,389,3793265,24564522190,6810,6790,6470,-340,-4.99,6480,-330,-4.85,6470,6790
تسه0009,امتيازتسهيلات مسكن آذر 1400,389,6458,7991897624,1284724,1284799,1235000,-49724,-3.87,1237519,-47205,-3.67,1220488,1284799
وسكاب,س.ص.بازنشستگي كاركنان بانكها,386,6622841,20228589077,3040,3030,3069,29,0.95,3054,14,0.46,3020,3108
زر,صندوق س.پشتوانه سكه طلاي زر,386,421852,26460779846,61997,62996,62520,523,0.84,62725,728,1.17,62300,63300
سخاشح,ح . سيمان‌خاش‌,384,161198,8405053740,51170,50500,52380,1210,2.36,52140,970,1.9,50500,53620
ضستا7003,اختيارخ شستا-1000-1401/07/17,383,20463,3737420000,187,188,182,-5,-2.67,183,-4,-2.14,179,188
وايران,ليزينگ ايرانيان,383,3121005,8897224754,2924,2926,2820,-104,-3.56,2878,-46,-1.57,2800,2928
كروي,توسعه‌ معادن‌ روي‌ ايران‌,383,1551570,41055487740,26370,26000,26400,30,0.11,26460,90,0.34,26000,26720
پاسا,ايران‌ياساتايرورابر,383,1694697,22206590460,13240,13070,13200,-40,-0.3,13100,-140,-1.06,12810,13500
شرانل,نفت ايرانول,382,639249,35048689000,53850,54300,55400,1550,2.88,54650,800,1.49,54000,55400
زعف0110پ20,زعفران0110نگين وحدت جام(پ),381,1174034,469824571324,375402,372340,382002,6600,1.76,400180,24778,6.6,372340,405000
زيتون,صندوق س زيتون نماد پايا- مختلط,380,3637878,45477670570,12410,12470,12510,100,0.81,12500,90,0.73,12450,12560
كسرام,پارس‌ سرام‌,377,3336394,20713736940,6260,6330,6260,0,0,6210,-50,-0.8,6070,6330
سپر,صندوق س سپر سرمايه بيدار- ثابت,377,13124192,190447482754,14502,14514,14514,12,0.08,14511,9,0.06,14511,14514
ثالوند,سرمايه گذاري مسكن الوند,376,2218156,16592634160,7420,7280,7480,60,0.81,7480,60,0.81,7200,7650
سفار,سيمان‌فارس‌,371,1268832,105093352390,73560,80920,84960,11400,15.5,82830,9270,12.6,80920,84960
غگلستا,شير پاستوريزه پگاه گلستان,368,1878936,22920259460,12160,12400,12020,-140,-1.15,12200,40,0.33,12000,12600
پخش,پخش البرز,367,2005589,70407849150,34800,33900,35000,200,0.57,35100,300,0.86,33900,35500
بنيرو,نيروترانس‌,366,7982745,19505713221,2409,2477,2487,78,3.24,2443,34,1.41,2394,2497
وپاسار,بانك  پاسارگاد,366,9210136,82529425170,8960,8960,8970,10,0.11,8960,0,0,8960,8970
كسعدي,كاشي‌ سعدي‌,365,1428923,13423755940,9660,9690,9600,-60,-0.62,9420,-240,-2.48,9250,9690
خفنر,فنرسازي‌خاور,365,2797392,19015993630,6720,6510,6890,170,2.53,6800,80,1.19,6500,6900
ولبهمن,شركت بهمن ليزينگ,364,4819609,18501980393,3769,3890,3800,31,0.82,3839,70,1.86,3760,3890
فردا,صندوق س آواي فرداي زاگرس-ثابت,363,13128754,171984033342,13093,13100,13099,6,0.05,13100,7,0.05,13099,13100
خفولا,خدمات فني فولاد يزد,363,2177120,38012456090,16960,17460,17460,500,2.95,17460,500,2.95,17230,17460
وسديد,گروه ‌صنعتي‌سديد,359,7003229,9678462478,1342,1382,1382,40,2.98,1365,23,1.71,1382,1382
داوه,داروسازي آوه سينا,359,1843879,15379088260,8190,8040,8290,100,1.22,8340,150,1.83,8040,8480
كپرور,فرآوري زغال سنگ پروده طبس,358,1523998,17137685430,11200,11310,11250,50,0.45,11250,50,0.45,11020,11430
ساروم,سيمان‌اروميه‌,357,983373,28726839200,28810,28490,29370,560,1.94,29210,400,1.39,28230,29630
قثابت,قند ثابت‌ خراسان‌,356,9907595,29623709050,2848,2990,2990,142,4.99,2990,142,4.99,2990,2990
خبازرس,بازرسي مهندسي و صنعتي ايران,356,1654039,28821905070,16940,17410,17440,500,2.95,17430,490,2.89,17020,17440
اتكاي,بيمه اتكايي ايرانيان,355,6700975,92200520820,13740,13760,13750,10,0.07,13760,20,0.15,13500,13840
وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,352,1452550,16563370890,11510,11190,11350,-160,-1.39,11400,-110,-0.96,11190,11580
قصفها,قنداصفهان‌,349,168808,16992360690,97630,99950,100980,3350,3.43,100660,3030,3.1,95010,102000
سلام,صندوق س سلام فارابي-سهام,348,1724915,17368530570,10020,9970,10060,40,0.4,10070,50,0.5,9970,10120
خمحور,توليدمحورخودرو,348,7058337,19926648001,2820,2738,2810,-10,-0.35,2823,3,0.11,2735,2904
كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,348,1096799,22692349480,20610,19900,20800,190,0.92,20690,80,0.39,19900,21100
دقاضي,داروسازي شهيد قاضي,347,473784,15389259350,32300,32250,32200,-100,-0.31,32500,200,0.62,32000,33100
سكرما,سيمان‌ كرمان‌,346,1304726,17254049410,12840,13060,13470,630,4.91,13220,380,2.96,13020,13530
سحرخيز,صندوق س. گروه زعفران سحرخيز,346,1060341,19968157299,18961,18934,18860,-101,-0.53,18832,-129,-0.68,18705,19045
سفارود,كارخانه فارسيت درود,346,1099309,7308235580,6750,6650,6620,-130,-1.93,6650,-100,-1.48,6620,6780
سدشت,صنايع سيمان دشتستان,340,782785,25264380320,31430,32500,33000,1570,5,32270,840,2.67,30400,33000
دسبحان,سبحان دارو,337,2167400,21144836570,9850,9660,9800,-50,-0.51,9760,-90,-0.91,9570,9940
ولقمان,سرمايه گذاري لقمان,334,1455217,7001048987,4671,4811,4811,140,3,4763,92,1.97,4811,4811
ياقوت,صندوق س ياقوت آگاه-ثابت,332,4160509,61718130642,14828,14835,14834,6,0.04,14834,6,0.04,14834,14840
چافست,افست‌,328,2226315,11593034900,5200,5060,5200,0,0,5210,10,0.19,5020,5330
شرنگي,شيميايي رنگين,328,48134,16929925400,353650,357500,347300,-6350,-1.8,351700,-1950,-0.55,343050,358000
ثاژن,سخت آژند,328,4312477,19370668601,4447,4534,4359,-88,-1.98,4492,45,1.01,4359,4535
تايرا,تراكتورسازي‌ايران‌,326,765397,13801257590,18060,18230,18010,-50,-0.28,18040,-20,-0.11,17810,18250
فكمند,گسترش قطعه سازي كمند,326,814002,19587580500,24700,24100,24000,-700,-2.83,24050,-650,-2.63,24000,25000
وكار,بانك‌ كارآفرين‌,323,15249322,50973643859,3328,3349,3359,31,0.93,3342,14,0.42,3300,3479
حشكوه,دليجان طلايي شكوه پارس,319,5744296,15032792978,2616,2590,2618,2,0.08,2617,1,0.04,2590,2655
گكيش,توريستي ورفاهي آبادگران كيش,319,413096,14799078000,36800,37500,35700,-1100,-2.99,35800,-1000,-2.72,35700,37500
حاريا,كشتيراني آريا,311,1898266,11006860270,5900,5920,5790,-110,-1.86,5800,-100,-1.69,5790,5920
ثشرق,سرمايه گذاري مسكن شمال شرق,310,4282362,17070874892,3935,3993,3960,25,0.64,3986,51,1.3,3900,4050
كمنگنز,معادن‌منگنزايران‌,306,637570,10688183010,16860,17310,16710,-150,-0.89,16790,-70,-0.42,16300,17310
اميد,تامين سرمايه اميد,306,1583915,9248622780,5960,6010,5870,-90,-1.51,5930,-30,-0.5,5790,6010
اخزا005,اسنادخزانه-م5بودجه00-030626,304,696200,430789412000,618320,618510,619000,680,0.11,618770,450,0.07,612520,619350
سباقر,سيمان باقران,300,930318,12646226010,13800,13420,13710,-90,-0.65,13590,-210,-1.52,13420,13970
سمازن,سيمان‌مازندران‌,296,1319556,15003137370,11390,11310,11390,0,0,11370,-20,-0.18,11270,11600
بالبر,كابل‌ البرز,292,404732,13525457780,33750,32600,33350,-400,-1.19,33450,-300,-0.89,32600,34880
پلاسك,پلاسكوكار,292,2966767,9907094714,3344,3281,3380,36,1.08,3341,-3,-0.09,3240,3440
تسه0006,امتيازتسهيلات مسكن شهريور1400,292,5213,6480383924,1287073,1330000,1225730,-61343,-4.77,1243120,-43953,-3.41,1222720,1330000
وآرين,شركت توسعه اقتصادي آرين,290,4773008,5768991606,1227,1254,1222,-5,-0.41,1216,-11,-0.9,1191,1254
دارو,كارخانجات‌داروپخش‌,287,514974,16013275760,31390,31950,31140,-250,-0.8,31140,-250,-0.8,30740,31990
پسهند,صنايع‌ لاستيكي‌  سهند,283,575285,19851033660,34450,35200,34750,300,0.87,34510,60,0.17,34020,35200
وبهمن,سرمايه‌گذاري‌بهمن‌,283,869941,14568546480,16800,16990,16300,-500,-2.98,16760,-40,-0.24,15800,17280
ضستا7002,اختيارخ شستا-900-1401/07/17,282,19635,5110122000,261,251,260,-1,-0.38,260,-1,-0.38,251,261
قشهد,شهد,282,1261214,19334971070,15640,15300,15480,-160,-1.02,15330,-310,-1.98,15030,15600
تمحركه,ماشين سازي نيرو محركه,280,1100378,13666115890,12180,12420,12420,240,1.97,12420,240,1.97,12350,12420
سارومح,ح . سيمان‌اروميه‌,278,595330,15454179690,25440,24660,25880,440,1.73,25960,520,2.04,24660,26650
بايكا,كارخانجات كابلسازي ‌ايران‌,278,773170,12382394530,16480,15990,15990,-490,-2.97,16020,-460,-2.79,15990,16470
دكپسول,توليد ژلاتين كپسول ايران,276,519499,20309854100,38550,39250,38950,400,1.04,39100,550,1.43,38400,39400
خريخت,صنايع‌ريخته‌گري‌ايران‌,274,9748362,31374144545,3071,3100,3224,153,4.98,3218,147,4.79,3100,3224
اپرداز,آتيه داده پرداز,274,681931,10213696880,15200,14960,14820,-380,-2.5,15040,-160,-1.05,14700,15340
فاهواز,نورد و لوله اهواز,273,4270079,24034161320,5620,5530,5700,80,1.42,5630,10,0.18,5510,5720
وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,272,3869845,7085658367,1834,1781,1830,-4,-0.22,1833,-1,-0.05,1781,1869
وارس,سرمايه گذاري ارس صبا,271,3044107,51222699820,16360,16080,16850,490,3,16830,470,2.87,15930,16850
اتكام,بيمه اتكايي امين,271,1825388,7893276786,4344,4379,4312,-32,-0.74,4334,-10,-0.23,4300,4405
لخزر,پارس‌ خزر,269,62493,8138666510,129340,127000,129000,-340,-0.26,129820,480,0.37,127000,132000
دابور,داروسازي‌ ابوريحان‌,269,844823,21234963710,24860,25540,24890,30,0.12,25140,280,1.13,24610,25730
آينده,بازرگاني آينده سازان بهشت پارس,266,814828,10583265230,13380,12990,12980,-400,-2.99,12990,-390,-2.91,12980,13310
پكرمان,گروه‌ صنعتي‌ بارز,262,1047516,18708283800,17800,17680,17890,90,0.51,17860,60,0.34,17680,18150
تابا,تابان نيرو سپاهان,260,813806,18456335600,22050,22500,22700,650,2.95,22700,650,2.95,22150,22700
وتوس,توسعه‌شهري‌توس‌گستر,255,1530598,12669419480,8200,8120,8320,120,1.46,8270,70,0.85,8110,8450
لپيام,گسترش صنايع پيام,254,700240,16171016450,22450,22800,23100,650,2.9,23100,650,2.9,22750,23100
ضسپا3015,اختيارخ خساپا-2000-1401/03/25,254,8328,1864295000,248,228,220,-28,-11.29,224,-24,-9.68,210,256
ومعلم,بيمه معلم,253,3315494,7206852433,2194,2180,2162,-32,-1.46,2184,-10,-0.46,2156,2216
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,251,503164,5687161325,11128,11216,11299,171,1.54,11303,175,1.57,11216,11338
تسه0008,امتيازتسهيلات مسكن آبان1400,249,3541,4424622816,1289977,1225503,1231500,-58477,-4.53,1249540,-40437,-3.13,1225503,1354470
خاتم,صندوق س خاتم ايساتيس پويا-ثابت,246,8776698,118695628475,13515,13523,13524,9,0.07,13524,9,0.07,13522,13524
قهكمت,قندهكمتان‌,245,1190953,8969890400,7530,7270,7480,-50,-0.66,7530,0,0,7270,7700
فبيرا,بسته‌ بندي‌ ايران‌,244,4440564,7432009718,1705,1675,1672,-33,-1.94,1674,-31,-1.82,1671,1718
غناب,روغن‌ نباتي‌ ناب,244,53150,10031465950,192250,191950,188450,-3800,-1.98,188750,-3500,-1.82,188450,191950
رتكو,كنترل‌خوردگي‌تكين‌كو,241,732970,6507399630,8720,8500,8840,120,1.38,8790,70,0.8,8500,9150
فسا,پتروشيمي فسا,241,6552717,6065159435,903,891,929,26,2.88,917,14,1.55,890,930
وزمين,بانك ايران زمين,240,2017160,19441181010,9500,9310,9690,190,2,9640,140,1.47,9310,9690
وتوشه,سرمايه‌ گذاري‌ پارس‌ توشه‌,240,1316346,9321473570,6860,7250,7030,170,2.48,6990,130,1.9,6990,7250
خچرخش,چرخشگر,239,3159015,46736901990,13980,14810,14010,30,0.21,14790,810,5.79,14010,14810
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,234,5229283,147051539471,28105,28120,28121,16,0.06,28121,16,0.06,28120,28121
تسه0007,امتيازتسهيلات مسكن مهر1400,233,2644,3276444154,1300779,1235741,1235741,-65038,-5,1239200,-61579,-4.73,1235741,1300000
ضستا7005,اختيارخ شستا-1200-1401/07/17,233,19772,1584629000,81,84,81,0,0,80,-1,-1.23,79,84
بمپنا,توليد برق عسلويه  مپنا,232,1410935,10227095180,7390,7170,7200,-190,-2.57,7330,-60,-0.81,7160,7470
شساخت,مهندسي و ساختمان صنايع نفت,231,374171,16654633600,45500,44150,45250,-250,-0.55,45150,-350,-0.77,44150,46350
عيار2,صندوق طلاي عيار مفيد,228,2280000,2280000,36043,1,1,-36042,-100,1,-36042,-100,1,1
قيستو,شركت قند بيستون,227,968403,23103669750,23250,23600,23900,650,2.8,23850,600,2.58,23300,23900
سبجنو,سيمان‌ بجنورد,224,617137,26549095030,42510,42580,43330,820,1.93,43020,510,1.2,41160,44000
گكوثر,هتل پارسيان كوثر اصفهان,224,5411812,9527565290,1792,1833,1755,-37,-2.06,1772,-20,-1.12,1730,1833
وسين,بيمه سينا,223,4246938,10833572127,2552,2619,2588,36,1.41,2551,-1,-0.04,2477,2619
هم وزن,صندوق س. شاخصي كيان-س,221,1725847,17258470000,10000,10000,10000,0,0,10000,0,0,10000,10000
گوهران,سرمايه گذاري توسعه گوهران اميد,221,1735826,9905175550,5680,5790,5720,40,0.7,5700,20,0.35,5670,5790
ثنظام,س. ساختماني نظام مهندسي ايران,221,939457,16831517690,18440,17910,17890,-550,-2.98,17920,-520,-2.82,17890,18400
ارزش,صندوق س ارزش آفرين بيدار-سهام,220,1492712,17062482610,11360,11420,11440,80,0.7,11430,70,0.62,11370,11500
خشرق,الكتريك‌ خودرو شرق‌,219,1212130,18220912180,14370,14550,15080,710,4.94,15030,660,4.59,14400,15080
تپولا,مهندسي مرآت پولاد,216,447589,6584256110,14820,14400,15030,210,1.42,14740,-80,-0.54,14380,15190
ثعمرا,عمران و توسعه شاهد,216,827171,6483495040,7880,8180,7900,20,0.25,7860,-20,-0.25,7750,8180
سرود,سيمان‌شاهرود,215,941437,20110690580,21290,21780,21410,120,0.56,21360,70,0.33,21010,21780
ضستا7004,اختيارخ شستا-1100-1401/07/17,215,14904,1811696000,124,122,121,-3,-2.42,122,-2,-1.61,117,124
تنوين,تامين سرمايه نوين,212,2139027,9793586482,4551,4490,4558,7,0.15,4558,7,0.15,4490,4600
وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,212,2399838,35956352180,14960,14620,14850,-110,-0.74,14970,10,0.07,14620,15100
ضستا7001,اختيارخ شستا-800-1401/07/17,210,14015,4764900000,335,360,340,5,1.49,340,5,1.49,337,360
كاريس,صندوق س.سپند كاريزما-س,210,1577911,24477066726,15444,15361,15593,149,0.96,15512,68,0.44,15361,15650
فاما,صنعتي‌ آما,208,498360,4840113700,9610,9650,9610,0,0,9640,30,0.31,9530,9990
سجام,مجتمع سيمان غرب آسيا,206,1735384,4463957661,2577,2639,2567,-10,-0.39,2575,-2,-0.08,2503,2639
تشتاد,صنايع توليدي اشتاد ايران‌,204,1494844,8309461160,5450,5400,5610,160,2.94,5540,90,1.65,5290,5610
دالبر,البرزدارو,203,1495803,15353686280,10510,10110,10100,-410,-3.9,10310,-200,-1.9,9990,10510
سيستم,همكاران سيستم,200,892751,5636877070,6180,6150,6370,190,3.07,6210,30,0.49,6100,6400
حپارسا,توسعه حمل و نقل ريلي پارسيان,200,230368,9212592850,39850,40400,40100,250,0.63,39950,100,0.25,39400,40650
ضخود3059,اختيارخ خودرو-3000-1401/03/04,199,10407,10407000,1,1,1,0,0,1,0,0,1,1
اوان,مبين وان كيش,198,711220,8585278080,12360,12360,12000,-360,-2.91,12180,-180,-1.46,11800,12360
شفارا,پتروشيمي فارابي,196,799347,4726149580,5890,6010,5980,90,1.53,5900,10,0.17,5810,6030
دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,195,413078,7470253970,17470,18280,18160,690,3.95,17770,300,1.72,16860,18280
خفناور,مهندسي صنعتي روان فن آور,193,720302,23986056600,32350,33300,33300,950,2.94,33300,950,2.94,33300,33300
داسوه,داروسازي‌ اسوه‌,193,432160,19789130520,44810,44310,46500,1690,3.77,45790,980,2.19,44310,46740
ثتوسا,س.توسعه و عمران استان اردبيل,192,346365,5396474480,15710,15710,15670,-40,-0.25,15620,-90,-0.57,15400,15970
بسويچ,پارس‌سويچ‌,191,603954,9988952350,16340,16880,16350,10,0.06,16470,130,0.8,15630,17060
وتعاون,بيمه تعاون,189,4286492,6742795966,1578,1590,1579,1,0.06,1576,-2,-0.13,1538,1619
درازك,دارويي‌ رازك‌,189,635668,10827301840,17220,16790,17230,10,0.06,17080,-140,-0.81,16670,17590
ضخود4011,اختيارخ خودرو-2000-1401/04/08,188,7314,3212479000,455,469,442,-13,-2.86,439,-16,-3.52,425,469
سقاين,سيمان‌ قائن‌,187,149486,6968299460,46900,48400,46570,-330,-0.7,46770,-130,-0.28,46050,48400
بميلا,توسعه سرمايه گذاري ميلاد پارس,186,1338252,14596788720,10640,10370,10950,310,2.91,10910,270,2.54,10370,10950
فافق,صنايع مس افق كرمان,186,2350656,11576106290,5000,5000,4980,-20,-0.4,4920,-80,-1.6,4850,5040
غشوكو,شوكو پارس,184,1978638,17837689850,8770,8800,9030,260,2.96,9020,250,2.85,8770,9030
غپونه,نوش پونه مشهد,180,511993,7773761690,15540,15200,15110,-430,-2.77,15260,-280,-1.8,15080,15680
يارا,صندوق س. آريا-د,179,8631810,92601863950,10720,10728,10728,8,0.07,10728,8,0.07,10727,10728
تصميم,صندوق س با درآمد ثابت تصميم,178,2052960,40636387348,19778,19792,19797,19,0.1,19794,16,0.08,19791,19797
ومشان,س. فني و مهندسي مشانير,177,214534,13484543200,61200,63000,63000,1800,2.94,62850,1650,2.7,61200,63000
تسه0005,امتيازتسهيلات مسكن مرداد 1400,176,2397,2958599135,1286853,1222511,1241000,-45853,-3.56,1234292,-52561,-4.08,1222511,1300000
آبين,كشت و صنعت آبشيرين,176,4031857,18836835904,4536,4672,4672,136,3,4672,136,3,4672,4672
كگاز,شيشه‌ و گاز,174,414092,6880087980,16550,16390,16600,50,0.3,16580,30,0.18,16390,16920
تداوم,صندوق تداوم اطمينان تمدن-ثابت,174,6409893,64689951106,10088,10093,10093,5,0.05,10092,4,0.04,10092,10094
تسه0004,امتيازتسهيلات مسكن تير1400,174,2282,2821764337,1289619,1236139,1230100,-59519,-4.62,1236531,-53088,-4.12,1225139,1320000
شپاس,نفت پاسارگاد,171,806305,15222642070,19230,19000,19240,10,0.05,18940,-290,-1.51,18300,19780
دشيمي,شيمي‌ داروئي‌ داروپخش‌,170,715632,19225898260,26690,26610,26900,210,0.79,26870,180,0.67,26560,27220
تسه0003,امتيازتسهيلات مسكن خرداد1400,169,1610,2001679538,1303260,1238097,1238097,-65163,-5,1243279,-59981,-4.6,1238097,1360000
شمواد,توليد مواداوليه الياف مصنوعي,168,253195,18850367750,73000,74450,74450,1450,1.99,74450,1450,1.99,74450,74450
فمراد,آلومراد,167,461035,11659575150,24090,25290,25290,1200,4.98,24940,850,3.53,25290,25290
حسينا,توسعه خدمات دريايي وبندري سينا,166,325275,18384497700,56700,55700,56600,-100,-0.18,56500,-200,-0.35,55450,56950
زعف0110پ11,زعفران0110نگين سحرخيز(پ),166,253182,94954954170,375402,372340,384500,9098,2.42,375046,-356,-0.09,372340,385630
ساربيل,سيمان آرتا اردبيل,166,206291,6328520210,30730,30320,31100,370,1.2,30710,-20,-0.07,29400,31980
تسه9908,امتياز تسهيلات مسكن آبان99,165,2409,3009469317,1280714,1216679,1231221,-49493,-3.86,1249261,-31453,-2.46,1216679,1300000
وايرا,سرمايه گذاري صنايع ايران,161,2299064,4935056114,2212,2146,2146,-66,-2.98,2178,-34,-1.54,2146,2170
قنقش,قند نقش جهان,161,96232,11750117350,121900,120650,122800,900,0.74,122100,200,0.16,119500,122950
مارون,پتروشيمي مارون,161,109187,20802921150,191050,190000,191850,800,0.42,190950,-100,-0.05,185800,192000
دسينا,داروسازي‌ سينا,158,704819,18747850600,27080,26800,26290,-790,-2.92,26600,-480,-1.77,26000,27000
شليا,شركت مواد ويژه ليا,155,362359,10159869400,27350,28000,28150,800,2.93,28050,700,2.56,27200,28150
رماس,صندوق س.راهبرد ممتازابن سينا-س,155,545498,7219226250,13447,13286,13050,-397,-2.95,13234,-213,-1.58,13001,13799
پلوله,گازلوله‌,154,556863,13464830400,23500,23800,24200,700,2.98,24200,700,2.98,23800,24200
سيدكو,سرمايه گذاري توسعه صنايع سيمان,150,1004997,8129886380,8080,8050,8090,10,0.12,8080,0,0,8040,8150
نهال,صندوق س. طلاي سرخ نوويرا,149,374753,7454206534,19871,19955,20329,458,2.3,19891,20,0.1,19805,20329
سفانو,سيمان فارس نو,148,594223,20739290290,34510,33700,35130,620,1.8,34900,390,1.13,33700,35180
آساس,صندوق س.آسمان آرماني سهام-س,147,53595,11528066422,211867,211400,216100,4233,2,215096,3229,1.52,211400,216100
ضهرم6002,اختيارخ اهرم-12000-1401/06/30,146,13901,542954500,1,4330,3700,3699,369900,3906,3905,390500,3700,4330
ضسپا8057,اختيارخ خساپا-3000-1401/08/25,141,8861,833768000,86,90,105,19,22.09,94,8,9.3,83,109
سپ,پرداخت الكترونيك سامان كيش,138,191983,4255505920,22230,21890,22220,-10,-0.04,22230,0,0,21610,22350
ثغرب,شركت سرمايه گذاري مسكن شمالغرب,136,2182390,10072488871,4357,4430,4618,261,5.99,4524,167,3.83,4430,4618
كاردان,صندوق س تجارت شاخصي كاردان,135,48677,11160399300,227130,226520,228990,1860,0.82,229270,2140,0.94,226520,230510
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,135,169746,4168362900,24300,24940,24500,200,0.82,24320,20,0.08,24040,24940
بساما,بيمه سامان,133,1076186,12977818560,12060,12120,12090,30,0.25,12060,0,0,11960,12120
اخزا006,اسنادخزانه-م6بودجه00-030723,133,536000,326632356000,608960,608000,609710,750,0.12,609390,430,0.07,608000,609800
تسه9912,امتياز تسهيلات مسكن اسفند99,132,1055,1308418503,1285688,1278953,1221404,-64284,-5,1240207,-45481,-3.54,1221404,1278953
تسه0001,امتيازتسهيلات مسكن فروردين1400,131,1513,1965637835,1346653,1279321,1279321,-67332,-5,1299166,-47487,-3.53,1279321,1346653
زرين,صندوق س. سهام زرين كوروش-س,129,509028,7022095882,13640,13718,13951,311,2.28,13795,155,1.14,13659,13951
برن0104پ01,برنج طارم0104تجارت مازندران(پ),128,5261,4106448632,749559,740500,787036,37477,5,780545,30986,4.13,740500,787036
دشيري,شيرين دارو,127,45519,4635055850,103200,101000,100850,-2350,-2.28,102550,-650,-0.63,100350,104300
ضخود4014,اختيارخ خودرو-2600-1401/04/08,127,5971,516925000,106,85,79,-27,-25.47,87,-19,-17.92,79,100
كهرام,توليدي گرانيت بهسرام,126,88755,5128906650,58850,58000,57700,-1150,-1.95,57800,-1050,-1.78,57700,59200
