نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
سفاسي,شركت فارسيت اهواز,714,8370268,34685391406,4054,4175,4090,36,0.89,4144,90,2.22,3965,4175
ارفع,شركت آهن و فولاد ارفع,704,2708372,48179799880,18140,18040,18130,-10,-0.06,17940,-200,-1.1,17400,18230
اميد,تامين سرمايه اميد,704,7528607,40201226750,5500,5400,5270,-230,-4.18,5340,-160,-2.91,5250,5490
فخاس,فولاد خراسان,700,3319359,37988767730,11290,11500,11340,50,0.44,11350,60,0.53,11000,11820
غفارس,شير پاستوريزه پگاه فارس,698,8655693,77737143650,9260,9550,8810,-450,-4.86,8980,-280,-3.02,8800,9550
شبصير,توليدات پتروشيمي قائد بصير,697,562627,68560676900,125550,124900,121700,-3850,-3.07,121850,-3700,-2.95,121000,124900
پكرمان,گروه‌ صنعتي‌ بارز,696,3537641,67562643800,18200,18780,19100,900,4.95,19100,900,4.95,18710,19110
ضستا6004,اختيارخ شستا-865-1402/06/08,692,147955,53006557000,393,401,360,-33,-8.4,358,-35,-8.91,340,401
آرام,صندوق س شاخصي آرام مفيد,690,3441246,40413812640,11950,12090,11670,-280,-2.34,11740,-210,-1.76,11610,12090
ثبات,صندوق س. ثبات ويستا -د,689,35315966,471797275632,13335,13359,13359,24,0.18,13359,24,0.18,13359,13360
كسرام,پارس‌ سرام‌,685,5474819,36174369410,6390,6680,6510,120,1.88,6610,220,3.44,6410,6700
جوين,كشت و صنعت جوين,681,5596859,33040662000,6060,6070,5880,-180,-2.97,5900,-160,-2.64,5880,6070
غگلپا,شير پاستوريزه پگاه گلپايگان,680,924206,58341267950,66050,66050,63050,-3000,-4.54,63150,-2900,-4.39,61500,66750
طخود1205,اختيارف خودرو-2000-1401/12/03,677,269848,6309532000,30,26,24,-6,-20,23,-7,-23.33,20,30
سرچشمه,سرمايه گذاري مس سرچشمه,675,9724589,43910420056,4527,4580,4568,41,0.91,4515,-12,-0.27,4460,4580
شفارا,پتروشيمي فارابي,674,29672707,164295463380,5387,5540,5540,153,2.84,5540,153,2.84,5300,5540
وآرين,شركت توسعه اقتصادي آرين,670,18902927,27931003701,1505,1544,1460,-45,-2.99,1478,-27,-1.79,1460,1544
حخزر,كشتيراني درياي خزر,668,4911466,141641244300,28000,29150,28400,400,1.43,28850,850,3.04,28100,29400
ورازي,بيمه رازي,667,21614134,33117679639,1575,1546,1528,-47,-2.98,1532,-43,-2.73,1528,1561
غگرجي,بيسكويت‌  گرجي‌,667,13778432,25873373473,1941,1980,1870,-71,-3.66,1878,-63,-3.25,1844,1987
غشوكو,شوكو پارس,665,4721883,45640055170,9710,9900,9420,-290,-2.99,9670,-40,-0.41,9420,9900
آ س پ,آ.س.پ,665,6134685,39178474580,6690,6690,6290,-400,-5.98,6390,-300,-4.48,6230,6690
خعمرا,توسعه و عمران شهرستان نائين,665,5629968,33892627420,5860,6030,6030,170,2.9,6020,160,2.73,5900,6030
فجام,جام‌دارو,664,5535118,32004708790,5590,5760,5710,120,2.15,5780,190,3.4,5640,5860
وپسا,س. پتروشيمي ساختمان  خليج فارس,662,13746283,25484905133,1901,1940,1844,-57,-3,1854,-47,-2.47,1844,1940
تفارس,تامين سرمايه خليج فارس,659,8543710,49417503770,5950,5800,5780,-170,-2.86,5780,-170,-2.86,5780,5820
اوان,مبين وان كيش,658,3484137,52762629390,15760,15780,15120,-640,-4.06,15140,-620,-3.93,14980,15990
ولتجار,واسپاري تجار ايرانيان,656,15676997,42918905132,2711,2792,2718,7,0.26,2738,27,1,2640,2792
رفاه,فروشگاه هاي زنجيره اي رفاه,654,635003,190684165400,297650,306550,289000,-8650,-2.91,300300,2650,0.89,289000,306550
ضستا1205,اختيارخ شستا-1000-1401/12/03,653,131913,16258188000,157,151,119,-38,-24.2,123,-34,-21.66,103,151
غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,649,1418461,32782714700,23550,23800,23220,-330,-1.4,23110,-440,-1.87,22000,24000
تبرك,گروه كارخانجات صنعتي تبرك,648,3587738,36763425420,10070,10200,10200,130,1.29,10250,180,1.79,10010,10450
حتايد,تايدواترخاورميانه,644,7947990,43705358920,5650,5720,5420,-230,-4.07,5500,-150,-2.65,5290,5720
حآساح,ح.آسيا سير ارس,641,5884366,36626327580,6190,6190,6400,210,3.39,6220,30,0.48,5830,6420
فن آوا,گروه فن آوا,640,6527963,42226476830,6610,6440,6520,-90,-1.36,6470,-140,-2.12,6420,6610
نتوس,پشم‌ بافي‌ توس,636,3235453,28711340090,9050,9280,8870,-180,-1.99,8870,-180,-1.99,8780,9280
شرنگي,شيميايي رنگين,632,728404,32047198000,45300,44150,43950,-1350,-2.98,44000,-1300,-2.87,43950,45250
بزاگرس,نيروگاه زاگرس كوثر,632,5877657,28166798045,4857,4790,4675,-182,-3.75,4792,-65,-1.34,4615,4983
اعتلا,شركت سرمايه گذاري اعتلاء البرز,631,10291822,55413718350,5630,5500,5350,-280,-4.97,5380,-250,-4.44,5350,5670
وفتخار,سرمايه گذاري افتخار سهام,629,7660080,27201145368,3655,3615,3546,-109,-2.98,3551,-104,-2.85,3546,3615
شجم,صنايع پتروشيمي تخت جمشيد,627,4746734,42132301970,8810,8810,8700,-110,-1.25,8880,70,0.79,8550,8990
ثامان,سامان‌ گستراصفهان‌,625,3183629,52779218540,15820,16610,16610,790,4.99,16580,760,4.8,16130,16610
ومهان,گروه توسعه مالي مهر آيندگان,624,15210938,85788946450,5730,5580,5670,-60,-1.05,5640,-90,-1.57,5540,5820
ولملت,واسپاري ملت,619,5313371,26777140820,5180,5350,5000,-180,-3.47,5040,-140,-2.7,4850,5350
سيلام,سيمان‌ ايلام‌,615,8175406,97227282000,11970,12100,11690,-280,-2.34,11890,-80,-0.67,11380,12100
غشان,شيرپاستوريزه‌پگاه‌خراسان‌,605,4848442,36839772090,7870,7560,7360,-510,-6.48,7600,-270,-3.43,7360,7990
كترام,توليدي‌ كاشي‌ تكسرام‌,605,4925092,43309104240,9150,9300,8700,-450,-4.92,8790,-360,-3.93,8700,9300
سبجنو,سيمان‌ بجنورد,602,1412811,61130254210,41460,41700,43530,2070,4.99,43270,1810,4.37,41120,43530
ثفارس,عمران‌وتوسعه‌فارس‌,600,12167432,103166388240,8680,8550,8480,-200,-2.3,8480,-200,-2.3,8280,8550
سرود,سيمان‌شاهرود,597,1636399,43418675600,26030,26780,26300,270,1.04,26530,500,1.92,26000,26960
دالبر,البرزدارو,596,3938366,30231301570,7830,7480,7600,-230,-2.94,7680,-150,-1.92,7470,8090
سصوفي,سيمان‌ صوفيان‌,592,2726636,66117663880,24560,24400,24070,-490,-2,24250,-310,-1.26,23910,25430
شكلر,نيروكلر,589,1943900,56562413100,28670,29600,29060,390,1.36,29100,430,1.5,28530,29690
شوينده,مديريت صنعت شوينده ت.ص.بهشهر,588,1474506,27645257940,19370,19010,18540,-830,-4.28,18750,-620,-3.2,18500,19370
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,581,2079623,69883757170,35220,35220,33460,-1760,-5,33600,-1620,-4.6,33460,35220
وسديد,گروه ‌صنعتي‌سديد,578,32070218,83478777454,2528,2603,2603,75,2.97,2603,75,2.97,2603,2603
ومعلم,بيمه معلم,576,9544452,18265184566,1974,1972,1876,-98,-4.96,1914,-60,-3.04,1876,2000
كحافظ,كاشي‌ وسراميك‌ حافظ‌,575,7908669,50388585740,6390,6480,6270,-120,-1.88,6370,-20,-0.31,6110,6490
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,570,13737845,444614578134,32316,32364,32364,48,0.15,32364,48,0.15,32364,32365
ساذري,آذريت‌,568,5346311,43250681410,7870,8100,8100,230,2.92,8090,220,2.8,7710,8100
كفرا,فراورده‌ هاي‌ نسوزايران‌,568,3211920,28035976700,9080,8730,8690,-390,-4.3,8730,-350,-3.85,8630,9020
جم,پتروشيمي جم,566,2434021,90637477790,38710,38000,37620,-1090,-2.82,37320,-1390,-3.59,36800,38930
ثاخت,بين‌المللي‌توسعه‌ساختمان,565,27393394,77984328225,2833,2820,2836,3,0.11,2847,14,0.49,2820,2897
والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,564,6137019,38478265240,6330,6310,6170,-160,-2.53,6270,-60,-0.95,6140,6470
دابور,داروسازي‌ ابوريحان‌,558,4791284,95119704710,20860,20750,19820,-1040,-4.99,19850,-1010,-4.84,19820,20750
قجام,فرآوردههاي غذايي وقندتربت‌جام‌,557,15679638,131209237510,8600,8370,8350,-250,-2.91,8370,-230,-2.67,8350,8580
شخارك,پتروشيمي‌ خارك‌,556,949479,38257573690,40780,41390,40040,-740,-1.81,40590,-190,-0.47,39500,41800
حگردش,ريل گردش ايرانيان,555,28204223,153995057580,5310,5460,5460,150,2.82,5460,150,2.82,5460,5460
دتماد,توليدمواداوليه‌داروپخش‌,554,1354499,52654279590,39500,39450,38570,-930,-2.35,38870,-630,-1.59,38400,39790
زرفام,صندوق س.پشتوانه طلا زرفام آشنا,552,1791340,29508177094,15339,15630,16870,1531,9.98,16473,1134,7.39,15630,16872
وثوق,سرمايه گذاري وثوق امين,550,1606142,36759242300,22950,23600,22950,0,0,22950,0,0,22300,23600
ضسپا1206,اختيارخ خساپا-2200-1401/12/10,546,106283,34771281000,465,475,314,-151,-32.47,327,-138,-29.68,230,475
وجامي,سرمايه گذاري جامي,544,12083724,49773290109,4244,4338,4117,-127,-2.99,4119,-125,-2.95,4117,4338
فافزا,فولاد افزا سپاهان,542,989372,41670150950,41950,43200,41700,-250,-0.6,42100,150,0.36,40700,43200
قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,541,2639722,24333502790,9440,9590,9000,-440,-4.66,9220,-220,-2.33,8800,9690
غبهار,كشت وصنعت بهاران گلبهار خراسان,540,2826875,44972396630,15460,15710,15920,460,2.98,15910,450,2.91,15530,15920
پدرخش,درخشان‌ تهران‌,539,4938764,62775444920,12210,12470,12820,610,5,12710,500,4.1,12310,12820
ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,538,3873802,26284945870,7020,6900,6830,-190,-2.71,6960,-60,-0.85,6690,6990
كپارس,كاشي‌ پارس‌,538,4446837,39068704520,8890,9070,8780,-110,-1.24,8790,-100,-1.12,8560,9070
ضسپا1204,اختيارخ خساپا-1900-1401/12/10,535,104357,52318335000,667,640,520,-147,-22.04,501,-166,-24.89,400,640
سكارون,سيمان كارون,528,502807,30318685100,59000,59050,60550,1550,2.63,60300,1300,2.2,59000,60750
قشهد,شهد,527,2254131,36702967220,16060,16290,16410,350,2.18,16280,220,1.37,16050,16520
آفاق,صندوق س نوع دوم افق آتي-ثابت,525,21172167,211868565023,10176,10007,10007,-169,-1.66,10007,-169,-1.66,10006,10007
واميد,گروه مديريت سرمايه گذاري اميد,523,3283441,42785238940,13400,13210,13060,-340,-2.54,13260,-140,-1.04,12840,13500
ثنام,س ساختماني ب نام آوران مهندسي,523,4600212,33404129720,7080,7290,7150,70,0.99,7260,180,2.54,7080,7290
فافق,صنايع مس افق كرمان,521,4646305,24684786460,5258,5390,5310,52,0.99,5310,52,0.99,5130,5400
ثباغ,شهر سازي و خانه سازي باغميشه,509,2886058,27493260720,9470,9500,9500,30,0.32,9530,60,0.63,9100,9890
لخانه,لوازم‌ خانگي‌ پارس‌,509,5696254,109586896110,18680,19240,19240,560,3,19240,560,3,18860,19240
سپر,صندوق س سپر سرمايه بيدار- ثابت,507,8893984,147655252171,16580,16602,16601,21,0.13,16602,22,0.13,16601,16604
نيرو,نيرو سرمايه,506,825688,27029231050,33100,34000,32600,-500,-1.51,32750,-350,-1.06,32150,34050
كسعدي,كاشي‌ سعدي‌,505,3239298,36013383130,11610,11410,11030,-580,-5,11120,-490,-4.22,11030,11540
ثعتما,س. ساختماني اعتماد گستر,503,2320188,31772414410,13670,14080,13700,30,0.22,13690,20,0.15,13260,14080
ضدي203,اختيارخ دي-600-14020217,503,84680,30513824000,396,377,357,-39,-9.85,360,-36,-9.09,342,417
دكوثر,داروسازي‌ كوثر,503,20875282,139238130940,6240,6670,6670,430,6.89,6670,430,6.89,6670,6670
غگلستا,شير پاستوريزه پگاه گلستان,501,1527855,25098959500,17160,16770,16310,-850,-4.95,16430,-730,-4.25,16160,17000
ولراز,ليزينگ رازي,500,1557929,42360568750,26750,27500,26900,150,0.56,27200,450,1.68,26200,27550
دتوزيع,توزيع دارو پخش,498,1344708,44514854700,32550,34000,34000,1450,4.45,33100,550,1.69,32250,34000
واحيا,م .صنايع و معادن احياء سپاهان,498,8700190,139273648380,15550,16010,16010,460,2.96,16010,460,2.96,15800,16010
بالاس,مهندسي ساختمان تاسيسات راه آهن,496,1621580,58486431100,34400,35950,36100,1700,4.94,36050,1650,4.8,34750,36100
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,493,2071641,29173574310,14600,15000,14260,-340,-2.33,14400,-200,-1.37,13870,15000
خوساز,محورسازان‌ايران‌خودرو,492,2107194,46057822640,20900,21940,21940,1040,4.98,21860,960,4.59,21640,21940
وسبحان,سرمايه گذاري سبحان,492,13636992,30742895812,2302,2280,2247,-55,-2.39,2254,-48,-2.09,2210,2320
دارو,كارخانجات‌داروپخش‌,489,1307030,27856183180,21940,22490,21490,-450,-2.05,21310,-630,-2.87,20920,22490
سفانو,سيمان فارس نو,487,1747561,106954669420,57560,58570,61580,4020,6.98,61200,3640,6.32,58570,61580
درازي,پخش رازي,486,2506922,63462899950,26400,26200,25000,-1400,-5.3,25300,-1100,-4.17,24600,27500
داراب,پتروشيمي داراب,484,10888359,11569963167,1084,1116,1052,-32,-2.95,1063,-21,-1.94,1052,1116
كفرآور,فرآورده هاي سيمان شرق,479,2384030,34687951510,14170,14580,14590,420,2.96,14550,380,2.68,14220,14590
ساروم,سيمان‌اروميه‌,473,942802,28358801600,30090,30130,29490,-600,-1.99,30080,-10,-0.03,29490,31190
فاهواز,نورد و لوله اهواز,471,7330716,33118123401,4607,4600,4517,-90,-1.95,4518,-89,-1.93,4515,4650
كلوند,كاشي‌ الوند,464,1695519,58245982650,35340,35340,34000,-1340,-3.79,34350,-990,-2.8,33810,35340
كشرق,صنعتي و معدني شمال شرق شاهرود,462,285576,31472349950,107300,107450,110750,3450,3.22,110200,2900,2.7,107300,113950
بميلا,توسعه سرمايه گذاري ميلاد پارس,459,6300141,61011212410,9950,10190,9660,-290,-2.91,9680,-270,-2.71,9660,10190
وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,458,4313275,31652014200,7790,7600,7410,-380,-4.88,7470,-320,-4.11,7250,7650
تيپيكو,سرمايه گذاري دارويي تامين,454,2965555,76990132130,25840,26240,25990,150,0.58,25930,90,0.35,25100,26500
سخزر,سيمان‌ خزر,451,1192633,34992264950,29260,30000,29700,440,1.5,29340,80,0.27,28220,30680
داوه,داروسازي آوه سينا,450,2236644,19621030000,9050,9270,8540,-510,-5.64,8770,-280,-3.09,8500,9270
كاسپين,داروسازي كاسپين تامين,450,2429114,39094819820,16760,16990,16320,-440,-2.63,16090,-670,-4,15930,17100
زيتون,صندوق س زيتون نماد پايا- مختلط,449,4395504,63119256570,14560,14530,14340,-220,-1.51,14360,-200,-1.37,14280,14580
پرديس,سرمايه گذاري پرديس,446,14256096,53916879002,3818,3898,3800,-18,-0.47,3782,-36,-0.94,3752,3900
ثشرق,سرمايه گذاري مسكن شمال شرق,442,5047599,24942598691,4808,4940,4947,139,2.89,4941,133,2.77,4800,5048
ضسپا1207,اختيارخ خساپا-2400-1401/12/10,440,112964,26421981000,343,281,220,-123,-35.86,234,-109,-31.78,185,297
ضستا1206,اختيارخ شستا-1100-1401/12/03,439,116110,10274651000,103,92,82,-21,-20.39,88,-15,-14.56,70,113
پلاسك,پلاسكوكار,438,5390239,23615701771,4589,4510,4360,-229,-4.99,4381,-208,-4.53,4360,4550
ركيش,كارت اعتباري ايران كيش,437,4396906,14008839910,3212,3272,3168,-44,-1.37,3188,-24,-0.75,3100,3298
شپارس,بين‌ المللي‌ محصولات‌  پارس‌,432,8493236,58008801880,6510,6830,6830,320,4.92,6830,320,4.92,6830,6830
داسوه,داروسازي‌ اسوه‌,430,1139601,53919225680,46150,47600,47890,1740,3.77,47310,1160,2.51,44510,48380
وايران,ليزينگ ايرانيان,429,5625738,24892455432,4559,4699,4321,-238,-5.22,4425,-134,-2.94,4280,4699
فوكا,فولاد كاويان,424,3374875,45740684810,13940,14070,13530,-410,-2.94,13550,-390,-2.8,13530,14070
كخاك,صنايع‌خاك‌چيني‌ايران‌,420,2759734,41429247810,15740,15290,15000,-740,-4.7,15010,-730,-4.64,14960,16000
سخاش,سيمان‌خاش‌,419,308629,21952616590,70210,70340,70280,70,0.1,71130,920,1.31,70200,71980
كيان2,صندوق س. با درآمد ثابت كيان,419,41900000,41900000,39877,1,1,-39876,-100,1,-39876,-100,1,1
وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,412,2715401,14256957060,5346,5310,5280,-66,-1.23,5260,-86,-1.61,5170,5390
وكادو,تكادو,411,2998496,56912840610,18440,18980,18990,550,2.98,18980,540,2.93,18700,18990
واعتبار,سرمايه گذاري اعتبار ايران,411,17407817,50686559936,2989,3024,2913,-76,-2.54,2912,-77,-2.58,2854,3024
ثنوسا,نوسازي‌وساختمان‌تهران‌,403,15267940,77560895324,4794,5150,5020,226,4.71,5080,286,5.97,4918,5190
كنور,توسعه معدني و صنعتي صبانور,400,1293206,21727756730,17400,17380,16800,-600,-3.45,17250,-150,-0.86,16550,17380
پسهند,صنايع‌ لاستيكي‌  سهند,398,695970,27188811880,38320,39600,39160,840,2.19,39070,750,1.96,37920,39600
تابا,تابان نيرو سپاهان,397,1379976,35987847600,26700,27500,26050,-650,-2.43,26100,-600,-2.25,25900,27500
حاريا,كشتيراني آريا,395,3346965,19895337310,5890,6000,5780,-110,-1.87,5940,50,0.85,5780,6000
دسبحا,گروه دارويي سبحان,394,2091282,21889085690,10880,11000,10370,-510,-4.69,10570,-310,-2.85,10130,11090
آساميد,صندوق س.مشترك آسمان اميد -د,388,14041482,239521493315,17029,17058,17058,29,0.17,17058,29,0.17,17058,17059
نمرينو,ايران‌ مرينوس‌,384,390932,43022068370,104940,110180,110180,5240,4.99,110050,5110,4.87,105410,110180
تايرا,تراكتورسازي‌ايران‌,384,700438,19901343970,28450,28510,28000,-450,-1.58,28430,-20,-0.07,27810,29500
وسرمد,بيمه  سرمد,382,7561389,13471528882,1826,1841,1772,-54,-2.96,1782,-44,-2.41,1772,1841
ودي,بيمه  دي,381,4108263,20171393505,4910,4820,4861,-49,-1,4910,0,0,4800,5074
ضخود1211,اختيارخ خودرو-3250-1401/12/03,377,51716,19251194000,444,440,357,-87,-19.59,372,-72,-16.22,300,457
شرانل,نفت ايرانول,376,927865,56927138650,61200,61800,61450,250,0.41,61350,150,0.25,60500,61800
كوثر,بيمه كوثر,375,7237366,35767561576,4967,5050,4881,-86,-1.73,4942,-25,-0.5,4770,5080
اتكاي,بيمه اتكايي ايرانيان,375,4982883,31978603180,6670,6570,6340,-330,-4.95,6420,-250,-3.75,6340,6730
قتربت,قند تربت حيدريه,371,807185,16052164940,19950,19470,19790,-160,-0.8,19890,-60,-0.3,19400,20430
فولاژ,فولاد آلياژي ايران,369,2256352,24245824580,10660,10660,10670,10,0.09,10680,20,0.19,10400,10850
وتوشه,سرمايه‌ گذاري‌ پارس‌ توشه‌,368,3634461,20933376620,5980,5900,5680,-300,-5.02,5760,-220,-3.68,5630,5940
تصميم,صندوق س با درآمد ثابت تصميم,363,3168311,72336462357,22790,22832,22832,42,0.18,22831,41,0.18,22831,22832
افرا,افرانت,359,2203837,50770509600,21600,22650,23100,1500,6.94,23050,1450,6.71,22650,23100
ضشنا1106,اختيارخ شپنا-7000-1401/11/19,351,33133,31367809000,1070,1100,891,-179,-16.73,947,-123,-11.5,850,1100
دشيري,شيرين دارو,350,192849,20415546450,105900,103050,105900,0,0,105850,-50,-0.05,103050,109050
وآفري,بيمه كارآفرين,347,6800291,19008149929,2728,2800,2809,81,2.97,2795,67,2.46,2751,2809
بسويچ,پارس‌سويچ‌,340,7668097,37524436960,5143,5130,4890,-253,-4.92,4890,-253,-4.92,4890,5130
بالبر,كابل‌ البرز,337,177805,12075207050,71090,73000,67540,-3550,-4.99,68410,-2680,-3.77,67540,73000
بهپاك,صنعتي بهپاك,335,3008544,21178476670,7200,7290,6980,-220,-3.06,7040,-160,-2.22,6840,7290
حسينا,توسعه خدمات دريايي وبندري سينا,332,1974256,21597968620,11190,11150,10970,-220,-1.97,10940,-250,-2.23,10700,11300
ثزاگرس,سرمايه گذاري توسعه عمران زاگرس,329,1317836,39973187700,29500,30350,30000,500,1.69,30350,850,2.88,29400,30350
فروسيل,فروسيليسيم خمين,324,2438135,44031321850,18600,18800,18000,-600,-3.23,18060,-540,-2.9,17670,18810
وآفر,سرمايه گذاري ارزش آفرينان,324,901311,24583160750,27200,27800,27200,0,0,27250,50,0.18,26500,27800
هجرت,پخش هجرت,323,1668884,50767297050,30950,30950,30800,-150,-0.48,30400,-550,-1.78,29750,31100
كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,322,1103606,57976879520,51740,52970,53010,1270,2.45,52530,790,1.53,52000,53500
فراز,صندوق س.سهام فراز داريك-س,321,5400578,97596770530,18067,18270,18067,0,0,18072,5,0.03,18067,18270
فبيرا,بسته‌ بندي‌ ايران‌,320,8184335,17168354953,2161,2110,2097,-64,-2.96,2098,-63,-2.92,2097,2196
كپرور,فرآوري زغال سنگ پروده طبس,316,1907901,18134275850,9670,9750,9400,-270,-2.79,9500,-170,-1.76,9210,9750
تكنار,مجتمع معادن مس تكنار,310,262774,16148611900,62050,63400,60800,-1250,-2.01,61450,-600,-0.97,60500,63800
دسانكوح,ح . داروسازي سبحان انكولوژي,309,2761033,14446380764,5540,5410,5153,-387,-6.99,5232,-308,-5.56,5153,5500
وفتخارح,ح . سرمايه گذاري افتخار سهام,307,15211839,27000542516,1765,1720,1817,52,2.95,1775,10,0.57,1713,1817
بايكا,كارخانجات كابلسازي ‌ايران‌,305,637590,11602681600,18170,18700,18200,30,0.17,18200,30,0.17,17650,18710
رابين,صندوق س. توسعه افق رابين-د,303,83189999,831899990000,10000,10000,10000,0,0,10000,0,0,10000,10000
ما,بيمه  ما,302,2574378,8727552651,3343,3510,3373,30,0.9,3370,27,0.81,3215,3510
ضجار2022,اختيارخ وتجارت-1500-1402/02/20,301,31685,18657704000,645,675,577,-68,-10.54,589,-56,-8.68,550,675
وارس,سرمايه گذاري ارس صبا,300,1659910,28632202170,17480,17710,17030,-450,-2.57,17250,-230,-1.32,16960,17710
حبندرح,ح.دريايي وكشتيراني خط دريابندر,298,1353107,14629218200,10830,10650,10700,-130,-1.2,10810,-20,-0.18,10650,10950
سغرب,سيمان‌غرب‌,296,1543476,38152892170,25700,25420,25000,-700,-2.72,24720,-980,-3.81,24500,25420
مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,288,2609336,31480513643,12087,12210,12000,-87,-0.72,12065,-22,-0.18,11910,12300
كاريس,صندوق س.سپند كاريزما-س,288,1716577,29854984833,17527,17480,17377,-150,-0.86,17392,-135,-0.77,17257,17699
ماني,صندوق س. با درآمد ثابت ماني,285,8978427,120118398367,13358,13379,13378,20,0.15,13379,21,0.16,13378,13380
فردا,صندوق س آواي فرداي زاگرس-ثابت,284,10475150,157844390072,15043,15068,15070,27,0.18,15068,25,0.17,15068,15070
باران,بيمه زندگي باران,283,3912354,15558580243,3985,4076,3928,-57,-1.43,3977,-8,-0.2,3891,4076
فغدير,آهن و فولاد غدير ايرانيان,279,1150034,18717141160,16450,16580,16210,-240,-1.46,16280,-170,-1.03,16040,16970
گنج,صندوق س. طلا كيميا زرين كاردان,276,1689733,31436872448,17247,18497,18955,1708,9.9,18605,1358,7.87,17916,18971
كصدف,كاشي صدف سرام استقلال آباده,274,1338780,35079718350,26100,26750,26450,350,1.34,26200,100,0.38,25350,26800
گوهران,سرمايه گذاري توسعه گوهران اميد,268,1434370,7017582374,4924,4900,4900,-24,-0.49,4909,-15,-0.3,4866,4977
غگزح,ح . گز سكه,265,13000000,20878000000,1530,1606,1606,76,4.97,1606,76,4.97,1606,1606
ويسا,سرمايه گذاري ايساتيس پويا,265,1319462,8369918750,6500,6650,6310,-190,-2.92,6370,-130,-2,6310,6650
نخل,صندوق س.خليج فارس-د,265,39795575,398235620090,10179,10007,10008,-171,-1.68,10007,-172,-1.69,10006,10009
تسه1400,امتيازتسهيلات مسكن سال1400,263,2991,3498086119,1201375,1173070,1200000,-1375,-0.11,1169537,-31838,-2.65,1141307,1210000
وامير,گروه صنعتي و معدني امير,261,273919,83186159300,294950,303750,303750,8800,2.98,303700,8750,2.97,299700,303750
لوتوس,تامين سرمايه لوتوس پارسيان,259,2241166,11222011098,4988,4990,5000,12,0.24,4992,4,0.08,4938,5070
سمازن,سيمان‌مازندران‌,256,625225,10302927160,16760,16880,16490,-270,-1.61,16580,-180,-1.07,16200,16930
سقاين,سيمان‌ قائن‌,256,210443,11015177100,53480,53000,52300,-1180,-2.21,52630,-850,-1.59,51760,54490
دپارس,پارس‌ دارو,255,475353,19974961050,42190,43000,41600,-590,-1.4,42020,-170,-0.4,41170,43690
ضستا0105,اختيارخ شستا-1100-1402/01/09,254,66247,7375475000,142,120,104,-38,-26.76,111,-31,-21.83,98,120
ضستا1106,اختيارخ شستا-1100-1401/11/05,252,89720,1784405000,38,37,20,-18,-47.37,20,-18,-47.37,15,37
تسه0011,امتيازتسهيلات مسكن بهمن 1400,243,2431,2898176689,1196680,1136847,1256044,59364,4.96,1192175,-4505,-0.38,1136847,1256514
آساس,صندوق س.آسمان آرماني سهام-س,242,113672,28689727931,253043,254998,250777,-2266,-0.9,252390,-653,-0.26,248000,254998
كقزوي,شيشه‌ قزوين‌,242,4284517,81063061640,18370,18920,18920,550,2.99,18920,550,2.99,18920,18920
تپولا,مهندسي مرآت پولاد,242,1024805,20760686890,19690,20240,20280,590,3,20260,570,2.89,19900,20280
ارزش,صندوق س ارزش آفرين بيدار-سهام,240,1933511,26715301810,13900,13930,13790,-110,-0.79,13820,-80,-0.58,13740,14080
سدشت,صنايع سيمان دشتستان,238,452050,14021721050,29610,30970,31090,1480,5,30870,1260,4.26,30120,31090
غمهرا,توليدي‌مهرام‌,238,1530896,11789255980,7780,7600,7700,-80,-1.03,7720,-60,-0.77,7540,7880
ضخاو1207,اختيارخ وخاور-5000-1401/12/01,238,36906,4128469000,151,160,108,-43,-28.48,112,-39,-25.83,90,160
حگهر,حمل و نقل گهرترابر سيرجان,237,2477429,28173723680,10860,11100,11400,540,4.97,11370,510,4.7,11050,11560
سفار,سيمان‌فارس‌,234,319470,29710710000,88580,93000,93000,4420,4.99,93000,4420,4.99,93000,93000
ضسپا1209,اختيارخ خساپا-2800-1401/12/10,233,61504,8950325000,203,172,144,-59,-29.06,146,-57,-28.08,122,175
سفارود,كارخانه فارسيت درود,233,917768,12491906430,13370,13630,13610,240,1.8,13610,240,1.8,13360,13630
هامرز2,صندوق س اعتماد هامرز-ثابت,230,23000000,23000000,10081,1,1,-10080,-99.99,1,-10080,-99.99,1,1
وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,228,1666329,24625061230,14840,14980,14780,-60,-0.4,14830,-10,-0.07,14550,14980
بنيرو,نيروترانس‌,226,1732145,5530414938,3212,3130,3199,-13,-0.4,3205,-7,-0.22,3130,3300
سهرمز,سيمان‌هرمزگان‌,225,410927,11462376320,28140,27500,28090,-50,-0.18,27950,-190,-0.68,27500,28460
