نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
اسياتك,انتقال داده هاي آسياتك,65915,120423196,1783454004750,14170,14860,14870,700,4.94,14810,640,4.52,14210,14870
ددانا,داروسازي دانا,20190,2152023,84897307350,37250,39450,39450,2200,5.91,39450,2200,5.91,39450,39450
سآبيك,سيمان آبيك,17714,25033959,390780099990,14870,15610,15610,740,4.98,15610,740,4.98,15610,15610
شپنا,پالايش نفت اصفهان,17224,323775903,2190683218210,6470,6530,6850,380,5.87,6770,300,4.64,6480,6850
پالايش,صندوق پالايشي يكم-سهام,16491,19469131,1513389465850,76710,76500,78500,1790,2.33,77730,1020,1.33,76400,79100
شستا,سرمايه گذاري تامين اجتماعي,16413,877161322,890485719543,1013,1017,1014,1,0.1,1015,2,0.2,1007,1040
كرمان,س. توسعه و عمران استان كرمان,12716,560957300,591553095777,1005,1035,1065,60,5.97,1055,50,4.98,1026,1065
خودرو,ايران‌ خودرو,10399,372740237,843135068377,2257,2278,2275,18,0.8,2262,5,0.22,2237,2295
فولاد,فولاد مباركه اصفهان,10114,83136147,1006676062960,12260,12260,12120,-140,-1.14,12110,-150,-1.22,11950,12280
فزر,پويا زركان آق دره,9547,21655440,634408158400,30000,30350,28750,-1250,-4.17,29300,-700,-2.33,28400,30700
وخارزم,سرمايه گذاري خوارزمي,9455,211813127,1115074059190,4980,5270,5270,290,5.82,5260,280,5.62,5160,5270
قثابت,قند ثابت‌ خراسان‌,8278,166204615,558489203254,3252,3310,3240,-12,-0.37,3360,108,3.32,3190,3414
افرا,افرانت,7796,19527270,656538695700,35150,33400,33700,-1450,-4.13,33600,-1550,-4.41,33400,34650
خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,7705,168397215,642716615920,3804,3850,3841,37,0.97,3817,13,0.34,3750,3890
كدما,معدني‌ دماوند,7593,5341207,472045810010,91770,89100,87300,-4470,-4.87,88380,-3390,-3.69,87190,93500
شتران,پالايش نفت تهران,7564,109287036,599905230730,5390,5400,5530,140,2.6,5490,100,1.86,5370,5620
ثرود,سرمايه‌گذاري مسكن زاينده رود,7518,47968232,553637701390,11690,10990,11850,160,1.37,11540,-150,-1.28,10990,12350
دارا يكم,صندوق واسطه گري مالي يكم-سهام,7489,5084637,589019207290,115300,115400,116580,1280,1.11,115840,540,0.47,115130,116650
مديريت,س. و خدمات مديريت صند. ب كشوري,7426,55201530,525656596760,9050,9110,9590,540,5.97,9520,470,5.19,8700,9590
حكشتي,كشتيراني جمهوري اسلامي ايران,7419,56558716,1297376112720,22070,22190,23170,1100,4.98,22940,870,3.94,22130,23170
شبندر,پالايش نفت بندرعباس,7317,73475863,656297393860,8770,8850,9010,240,2.74,8930,160,1.82,8760,9180
خساپا,سايپا,7180,256808987,528796494181,2049,2056,2074,25,1.22,2059,10,0.49,2027,2090
تفارس,تامين سرمايه خليج فارس,6962,62466036,205888054656,3200,3296,3296,96,3,3296,96,3,3296,3296
سپيد,سپيد ماكيان,6693,23607635,542562448080,22010,22900,23000,990,4.5,22980,970,4.41,22370,23110
فملي,ملي‌ صنايع‌ مس‌ ايران‌,6534,73465016,543327700110,7450,7400,7410,-40,-0.54,7400,-50,-0.67,7360,7460
وتجارت,بانك تجارت,6047,194807721,418415506405,2130,2155,2176,46,2.16,2148,18,0.85,2128,2179
وبملت,بانك ملت,5718,205057097,796239173591,3861,3890,3950,89,2.31,3883,22,0.57,3810,3955
تسه1401,امتيازتسهيلات مسكن سال1401,5666,291204,340610927726,1170444,1150000,1178000,7556,0.65,1169664,-780,-0.07,1140000,1228000
وسپهر,سرمايه گذاري مالي سپهرصادرات,5657,31948202,282420484240,8400,8750,8900,500,5.95,8840,440,5.24,8530,8900
كمند,صندوق س. با درآمد ثابت كمند,5609,243594227,2463386406710,10108,10113,10113,5,0.05,10113,5,0.05,10112,10114
غدام,خوراك‌  دام‌ پارس‌,4973,4107243,233571286370,59230,59020,56980,-2250,-3.8,56870,-2360,-3.98,56270,60000
ذوب,ذوب آهن اصفهان,4936,96731752,270243235468,2805,2800,2790,-15,-0.53,2794,-11,-0.39,2760,2830
انرژي,بورس انرژي ايران,4712,4256400,252226040280,59730,59450,59050,-680,-1.14,59260,-470,-0.79,58000,60800
غزر,صنعتي زر ماكارون,4425,15952009,162903710120,9950,9980,10150,200,2.01,10210,260,2.61,9820,10440
تپكو,توليدتجهيزات‌سنگين‌هپكو,4327,121476365,209326353504,1681,1731,1715,34,2.02,1723,42,2.5,1690,1731
آريا,پليمر آريا ساسول,4196,1937135,153847970450,79100,79700,79550,450,0.57,79400,300,0.38,78950,80800
شبريز,پالايش نفت تبريز,4096,27793694,642493528820,22340,22340,23510,1170,5.24,23120,780,3.49,22300,23680
خزر,فنرسازي‌زر,4093,52499718,175312857553,3268,3280,3296,28,0.86,3339,71,2.17,3217,3455
كزغال,زغال سنگ پروده طبس,3947,12829467,270288339800,20050,20150,21250,1200,5.99,21050,1000,4.99,20150,21250
فلوله,لوله‌وماشين‌سازي‌ايران‌,3927,114941752,226918849604,1947,1910,2000,53,2.72,1974,27,1.39,1850,2040
فرابورس,فرابورس ايران,3837,17193669,240519447100,14090,13900,14010,-80,-0.57,13990,-100,-0.71,13800,14450
بهير,س. توسعه تجارت هيرمند,3671,4596300,37367919000,7900,8130,8130,230,2.91,8130,230,2.91,8130,8130
حگهر,حمل و نقل گهرترابر سيرجان,3625,21887486,187075862590,8870,8550,8410,-460,-5.19,8550,-320,-3.61,8340,8990
هاي وب,داده گسترعصرنوين-هاي وب,3608,35091878,348516769600,9560,9520,9890,330,3.45,9930,370,3.87,9520,10120
خپارس,پارس‌ خودرو,3576,129066767,151403460807,1173,1191,1181,8,0.68,1173,0,0,1155,1191
ضخود3057,اختيارخ خودرو-2000-1401/03/04,3564,200009,46542069000,230,240,250,20,8.7,233,3,1.3,213,257
خبهمن,گروه‌بهمن‌,3543,143747485,266600050198,1851,1865,1869,18,0.97,1855,4,0.22,1843,1890
رمپنا,گروه مپنا (سهامي عام),3514,25376776,470398043220,17610,18660,18410,800,4.54,18540,930,5.28,17660,18660
كالا,بورس كالاي ايران,3461,8730354,229358567970,26120,26630,26290,170,0.65,26270,150,0.57,25890,26900
فجهانح,ح. مجتمع جهان فولاد سيرجان,3371,4695661,8360589632,1792,1800,1781,-11,-0.61,1780,-12,-0.67,1755,1801
كيان,صندوق س. با درآمد ثابت كيان,3357,28038430,981514470818,34972,35006,35004,32,0.09,35006,34,0.1,35004,35008
نوري,پتروشيمي نوري,3349,2563604,302730748650,118040,118490,118100,60,0.05,118090,50,0.04,117970,118490
خاور,ايران خودرو ديزل,3292,175018876,293654980431,1630,1678,1678,48,2.94,1678,48,2.94,1652,1678
سبزوا,سيمان لار سبزوار,3266,34523610,150273001278,4250,4420,4337,87,2.05,4353,103,2.42,4260,4490
خزاميا,زامياد,3217,31988585,309890511350,9350,9560,9810,460,4.92,9690,340,3.64,9500,9810
غگل,گلوكوزان‌,3213,28320970,150629953370,5300,5410,5290,-10,-0.19,5320,20,0.38,5170,5500
ولپارس,ليزينگ پارسيان,3193,17585692,57328431708,3227,3120,3388,161,4.99,3260,33,1.02,3066,3388
كاما,باما,3188,25641844,160846638210,6290,6350,6320,30,0.48,6270,-20,-0.32,6150,6450
چخزر,صنايع چوب خزر كاسپين,3156,2213478,66408335550,29000,29100,30450,1450,5,30000,1000,3.45,29100,30450
سمگا,گروه سرمايه گذاري ميراث فرهنگي,3108,21636249,200454370550,8920,8720,9420,500,5.61,9260,340,3.81,8720,9450
فجهان,مجتمع جهان فولاد سيرجان,3092,11079280,37763231402,3454,3390,3398,-56,-1.62,3435,-19,-0.55,3390,3460
پارس,پتروشيمي پارس,3092,67339216,186442164673,2725,2740,2799,74,2.72,2769,44,1.61,2706,2799
گدنا,تهيه توزيع غذاي دنا آفرين فدك,3054,3409597,48473611300,13780,13510,14260,480,3.48,14220,440,3.19,13510,14430
ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,3030,52447571,298120600490,5730,5730,5660,-70,-1.22,5680,-50,-0.87,5520,5890
ثاميد,توسعه و عمران اميد,3006,53471162,88578582960,1579,1649,1657,78,4.94,1657,78,4.94,1626,1657
شپاكسا,پاكسان‌,2905,59543144,165899759162,2881,2909,2713,-168,-5.83,2786,-95,-3.3,2710,2909
وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2851,19495761,288494875050,14620,14520,14710,90,0.62,14800,180,1.23,14520,15100
قچار,فراوردههاي غذايي وقند چهارمحال,2784,30222491,325534763060,10610,10590,10940,330,3.11,10770,160,1.51,10590,11000
غبشهر,صنعتي‌ بهشهر,2775,137054270,598997360529,4126,4340,4373,247,5.99,4371,245,5.94,4251,4373
غمارگ,مارگارين‌,2745,69727325,235021958460,3184,3310,3375,191,6,3371,187,5.87,3279,3375
فخوز,فولاد  خوزستان,2733,34311206,202113382850,5950,6000,5890,-60,-1.01,5890,-60,-1.01,5830,6000
پترول,گ.س.وت.ص.پتروشيمي خليج فارس,2728,42962299,100376866606,2315,2291,2356,41,1.77,2336,21,0.91,2291,2372
اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2725,34982750,1556911166430,44476,44504,44506,30,0.07,44505,29,0.07,44504,44507
سيمرغ,سيمرغ,2695,7675700,208707317460,26210,26220,26980,770,2.94,27190,980,3.74,26210,27760
سپيدار,سپيدار سيستم آسيا,2673,1037022,22892399800,22100,22100,22000,-100,-0.45,22100,0,0,21350,22400
لپارس,پارس‌ الكتريك‌,2666,1226634,135572026440,110540,113990,108970,-1570,-1.42,110520,-20,-0.02,108200,113990
تجلي,تجلي توسعه معادن و فلزات,2627,63029757,97086987984,1516,1520,1542,26,1.72,1540,24,1.58,1511,1569
شوينده,مديريت صنعت شوينده ت.ص.بهشهر,2600,6627045,146560424100,23160,22300,22470,-690,-2.98,22120,-1040,-4.49,21780,22770
سامان,بانك سامان,2599,132836536,487807507481,3652,3680,3761,109,2.98,3672,20,0.55,3560,3761
ختوقا,قطعات‌ اتومبيل‌ ايران‌,2581,50121907,170377478827,3243,3250,3437,194,5.98,3399,156,4.81,3250,3437
خنصير,مهندسي‌نصيرماشين‌,2556,8743419,138716723900,15480,15700,15960,480,3.1,15870,390,2.52,15200,16170
وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,2541,2846237,331489322380,111880,117000,117470,5590,5,116470,4590,4.1,112290,117470
بترانس,ايران‌ ترانسفو,2522,70277113,178801844454,2514,2550,2522,8,0.32,2544,30,1.19,2500,2630
سدبير,س. تدبيرگران فارس وخوزستان,2487,5080578,154504499700,28900,29350,30600,1700,5.88,30400,1500,5.19,28500,30600
بورس,بورس اوراق بهادار تهران,2426,18301448,159328411330,8720,8760,8700,-20,-0.23,8710,-10,-0.11,8580,8960
غويتا,ويتانا,2399,30498397,173097547690,5420,5480,5690,270,4.98,5680,260,4.8,5480,5690
شسپا,نفت سپاهان,2377,89672135,314224367077,3411,3480,3510,99,2.9,3504,93,2.73,3431,3580
ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,2376,18057008,82228335110,4404,4400,4590,186,4.22,4554,150,3.41,4336,4611
شاروم,پتروشيمي اروميه,2369,1798358,27960129910,15480,15460,15550,70,0.45,15550,70,0.45,15220,15900
توسن,توسعه سامانه ي نرم افزاري نگين,2348,2359273,50060199650,20950,21600,21000,50,0.24,21200,250,1.19,21000,21650
سصفها,سيمان‌اصفهان‌,2337,4251856,249138774230,56160,58700,58960,2800,4.99,58600,2440,4.34,56300,58960
خموتور,موتورسازان‌تراكتورسازي‌ايران‌,2335,47631977,225944606361,4608,4378,4838,230,4.99,4744,136,2.95,4378,4838
افران,صندوق س افرا نماد پايدار-ثابت,2305,42788846,702351329738,16403,16413,16414,11,0.07,16414,11,0.07,16413,16416
صباح,ح . گروه مالي صبا تامين,2299,23660734,55678591104,2340,2350,2379,39,1.67,2353,13,0.56,2331,2387
فسبزوار,پارس فولاد سبزوار,2294,1634016,45037308800,27480,27420,27490,10,0.04,27560,80,0.29,27420,27990
شگويا,پتروشيمي تندگويان,2278,8113908,98841281500,12120,12150,12200,80,0.66,12170,50,0.41,12110,12440
ثبهساز,بهساز كاشانه تهران,2277,15737417,26110990819,1610,1582,1659,49,3.04,1659,49,3.04,1582,1674
ثالوند,سرمايه گذاري مسكن الوند,2259,24575636,204158315720,8100,8580,8580,480,5.93,8310,210,2.59,7920,8580
وساپا,سرمايه‌گذاري‌ سايپا,2243,44600212,213190082560,4830,4750,4790,-40,-0.83,4780,-50,-1.04,4690,4940
وهامون,سرمايه گذاري هامون صبا,2238,63057683,131171034716,1867,2001,2121,254,13.6,2080,213,11.41,2001,2121
كيمياتك,آريان كيميا تك,2209,1248961,33075110110,26510,26010,26210,-300,-1.13,26480,-30,-0.11,26010,26950
سيتا,سرمايه گذاري سيمان تامين,2179,4503055,50463562360,11240,10810,11380,140,1.25,11210,-30,-0.27,10810,11380
شلرد,كود شيميايي اوره لردگان,2147,13851595,174487006210,12780,12740,12510,-270,-2.11,12600,-180,-1.41,12490,12930
هماي,صندوق س هماي آگاه-ثابت,2117,56775854,569164317045,10018,10025,10025,7,0.07,10025,7,0.07,10023,10025
شبريزح,ح. پالايش نفت تبريز,2110,6598775,102404662600,14890,14750,15800,910,6.11,15520,630,4.23,14750,16000
خچرخش,چرخشگر,2107,16022158,248245563540,14790,15200,15670,880,5.95,15490,700,4.73,14250,15670
غكورش,صنعت غذايي كورش,2104,3945708,179820940750,44160,44790,45190,1030,2.33,45570,1410,3.19,44500,46260
امين يكم,صندوق درآمد ثابت امين يكم فردا,2091,58715845,588462662719,10014,10022,10022,8,0.08,10022,8,0.08,10019,10031
همراه,شركت ارتباطات سيار ايران,2082,22157207,228783580430,9940,10000,10300,360,3.62,10330,390,3.92,9910,10430
بوعلي,پتروشيمي بوعلي سينا,2057,555480,49113119360,87690,88300,88600,910,1.04,88060,370,0.42,87690,89500
ساينا,صنايع بهداشتي ساينا,2056,1519254,131113141700,90500,89000,85600,-4900,-5.41,86300,-4200,-4.64,85100,93500
صبا,گروه مالي صبا تامين,2048,20293856,99479120510,4890,4800,4950,60,1.23,4900,10,0.2,4800,4950
تليسه,دامداري تليسه نمونه,1998,36381268,165711665342,4313,4400,4571,258,5.98,4555,242,5.61,4400,4571
قرن,پديده شيمي قرن,1994,4189524,100295006850,24390,24300,23950,-440,-1.8,23940,-450,-1.85,23500,24770
پارند2,صندوق س. پارند پايدار سپهر,1975,197500000,197500000,10108,1,1,-10107,-99.99,1,-10107,-99.99,1,1
اعتلا,شركت سرمايه گذاري اعتلاء البرز,1971,27116485,120087828286,4695,4500,4420,-275,-5.86,4429,-266,-5.67,4414,4585
شپلي,پلي اكريل ايران,1966,16075748,121589080410,7660,7480,7620,-40,-0.52,7560,-100,-1.31,7440,7880
آبين,كشت و صنعت آبشيرين,1935,24368037,119112222966,4803,4947,4820,17,0.35,4888,85,1.77,4688,4947
