نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
آ س پ,آ.س.پ,485,3010516,16259581350,5550,5250,5460,-90,-1.62,5400,-150,-2.7,5230,5520
كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,484,834849,41470589270,49130,49000,49670,540,1.1,49670,540,1.1,48000,50500
پرداخت,به پرداخت ملت,481,1590926,36204753920,22710,22990,23500,790,3.48,22760,50,0.22,21580,23790
كاذر,فرآورده‌هاي‌نسوزآذر,480,2883670,41290181230,14540,14540,14250,-290,-1.99,14320,-220,-1.51,14100,14890
قشير,قند شيروان قوچان و بجنورد,480,2801552,19335595150,6870,6970,6820,-50,-0.73,6900,30,0.44,6580,7130
فنوال,نورد آلومينيوم‌,477,832351,26681152170,32210,30380,32250,40,0.12,32060,-150,-0.47,30380,33200
سغرب,سيمان‌غرب‌,476,1466980,28126716810,19820,19250,18800,-1020,-5.15,19170,-650,-3.28,18670,20170
خوساز,محورسازان‌ايران‌خودرو,471,4078157,31721788660,8130,7890,7730,-400,-4.92,7780,-350,-4.31,7730,8070
ولراز,ليزينگ رازي,467,894691,25282646900,27500,28100,28300,800,2.91,28250,750,2.73,28000,28300
دزهراوي,داروسازي‌زهراوي‌,467,2892354,14563400240,5090,5010,5040,-50,-0.98,5040,-50,-0.98,4960,5150
اپرداز,آتيه داده پرداز,460,1504364,20610246420,14370,14350,13800,-570,-3.97,13700,-670,-4.66,13660,14350
آساميد,صندوق س.مشترك آسمان اميد -د,458,9576165,142517878538,14875,14882,14882,7,0.05,14883,8,0.05,14882,14883
وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,458,4317500,36749740230,8520,8510,8670,150,1.76,8510,-10,-0.12,8400,8750
واميد,گروه مديريت سرمايه گذاري اميد,451,4743067,70068194090,14750,14170,14820,70,0.47,14760,10,0.07,14170,14990
ثغرب,شركت سرمايه گذاري مسكن شمالغرب,449,10314308,52166675372,4792,4855,5079,287,5.99,5058,266,5.55,4850,5079
خراسان,پتروشيمي خراسان,448,500209,66055122730,132250,129400,132000,-250,-0.19,132110,-140,-0.11,129400,132970
توريل,توكاريل,447,1989029,17904796710,9000,8620,9050,50,0.56,9000,0,0,8620,9370
تماوند,تامين سرمايه دماوند,447,5864827,30896206490,5460,5260,5210,-250,-4.58,5270,-190,-3.48,5200,5430
ولانا,شركت ليزينگ آريا دانا,444,2464115,35554619440,14100,13800,14520,420,2.98,14430,330,2.34,13800,14520
شدوص,دوده‌ صنعتي‌ پارس‌,442,1924510,23787767280,12280,12540,12470,190,1.55,12360,80,0.65,12200,12670
نهال,صندوق س. طلاي سرخ نوويرا,441,1496831,31204816895,20296,20194,21047,751,3.7,20847,551,2.71,20194,21269
ومعلم,بيمه معلم,438,4599639,10613454786,2252,2260,2289,37,1.64,2291,39,1.73,2260,2350
ولبهمن,شركت بهمن ليزينگ,434,4257971,15244424756,3680,3700,3589,-91,-2.47,3580,-100,-2.72,3533,3700
دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,432,2008129,36660161090,17480,18190,18350,870,4.98,18260,780,4.46,17210,18350
كترام,توليدي‌ كاشي‌ تكسرام‌,431,718402,20848038820,30110,28650,28610,-1500,-4.98,29020,-1090,-3.62,28610,29800
سلام,صندوق س سلام فارابي-سهام,430,6964112,69644492690,10010,9970,10000,-10,-0.1,10000,-10,-0.1,9970,10030
فنرژي,گسترش صنايع انرژي آذرآب,430,3190816,25491067350,7960,8000,8110,150,1.88,7990,30,0.38,7810,8110
خمحور,توليدمحورخودرو,427,7282521,19027712605,2704,2569,2630,-74,-2.74,2613,-91,-3.37,2569,2728
بهپاك,صنعتي بهپاك,427,6015324,46480196070,7710,7700,7750,40,0.52,7730,20,0.26,7600,7930
شصفها,پتروشيمي‌ اصفهان‌,427,2110046,213086082200,100800,98800,102800,2000,1.98,101000,200,0.2,98800,102800
شرنگي,شيميايي رنگين,426,68530,23219288500,346700,341150,336300,-10400,-3,338800,-7900,-2.28,336300,348000
هجرت,پخش هجرت,424,769695,24359390050,31350,30000,31700,350,1.12,31650,300,0.96,30000,32400
ثنام,س ساختماني ب نام آوران مهندسي,423,2730471,16301756120,6140,6000,5960,-180,-2.93,5970,-170,-2.77,5960,6160
فكمند,گسترش قطعه سازي كمند,422,903909,20869293100,23400,22750,23050,-350,-1.5,23100,-300,-1.28,22700,24100
دفارا,داروسازي‌ فارابي‌,420,999114,13271690400,13410,13320,13260,-150,-1.12,13300,-110,-0.82,12970,14000
تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,419,461898,17381999990,36420,38240,37330,910,2.5,37630,1210,3.32,36730,38240
فخاس,فولاد خراسان,419,4400814,96910515690,23170,22020,22020,-1150,-4.96,22020,-1150,-4.96,22020,22930
فايرا,آلومينيوم‌ايران‌,418,1719730,34118046930,19790,19200,19900,110,0.56,19810,20,0.1,19200,20090
شيراز,پتروشيمي‌شيراز,417,1037274,80770718890,77950,77950,77770,-180,-0.23,77880,-70,-0.09,76850,78300
وهنر,گروه توسعه هنر ايران,415,3769136,9024434969,2437,2436,2380,-57,-2.34,2397,-40,-1.64,2365,2450
بپاس,بيمه پاسارگاد,414,1690297,84020937300,49700,49700,49750,50,0.1,49700,0,0,49700,49750
كروي,توسعه‌ معادن‌ روي‌ ايران‌,413,1468621,37973785400,25670,25500,26000,330,1.29,25860,190,0.74,25330,26200
كقزوي,شيشه‌ قزوين‌,411,4532435,70370907010,15150,15300,15600,450,2.97,15530,380,2.51,15150,15600
غشهد,شهد ايران ‌,410,2967266,16990712850,5780,5590,5850,70,1.21,5730,-50,-0.87,5590,5940
بنيرو,نيروترانس‌,407,6016482,14898611519,2436,2500,2485,49,2.01,2475,39,1.6,2405,2549
ضخود3058,اختيارخ خودرو-2500-1401/03/04,406,21881,21881000,2,1,1,-1,-50,1,-1,-50,1,1
تسه0010,امتيازتسهيلات مسكن دي1400,403,5294,6294201382,1191642,1132060,1170056,-21586,-1.81,1188931,-2711,-0.23,1132060,1240000
آسيا,بيمه آسيا,403,7110292,13161634495,1837,1866,1867,30,1.63,1847,10,0.54,1813,1889
داراب,پتروشيمي داراب,403,10320972,9661785755,959,940,937,-22,-2.29,936,-23,-2.4,931,960
وكادو,تكادو,403,3191698,58677472980,18940,18380,18380,-560,-2.96,18380,-560,-2.96,18380,18920
دالبر,البرزدارو,400,2271850,22190659050,9970,9410,9930,-40,-0.4,9770,-200,-2.01,9410,10130
سمايه,بانك سرمايه,396,5457014,20561302386,3882,3766,3766,-116,-2.99,3768,-114,-2.94,3766,3840
دلر,داروسازي‌ اكسير,395,803486,36399723170,45310,45310,45280,-30,-0.07,45300,-10,-0.02,44500,46210
وتعاون,بيمه تعاون,395,7557796,11032386993,1525,1481,1449,-76,-4.98,1472,-53,-3.48,1449,1520
نيرو,نيرو سرمايه,390,1985691,51985002800,25450,26100,26200,750,2.95,26200,750,2.95,25100,26200
دسبحان,سبحان دارو,389,2893333,27531979900,9400,9050,9550,150,1.6,9520,120,1.28,9050,9780
سصوفي,سيمان‌ صوفيان‌,388,1246469,23566004040,18590,18910,18750,160,0.86,18910,320,1.72,18030,19150
ما,بيمه  ما,388,3629307,17746657050,5150,5090,4930,-220,-4.27,4890,-260,-5.05,4850,5090
فجام,جام‌دارو,388,3683160,17407864454,4693,4801,4725,32,0.68,4726,33,0.7,4620,4870
كتوكا,توليدي و خدمات صنايع نسوز توكا,388,2436847,21137845990,8780,8810,8700,-80,-0.91,8670,-110,-1.25,8560,9000
تكمبا,كمباين‌ سازي‌ ايران‌,387,6067844,26648010805,4307,4440,4305,-2,-0.05,4392,85,1.97,4202,4488
تسه0009,امتيازتسهيلات مسكن آذر 1400,387,5993,7062157933,1183354,1125000,1165000,-18354,-1.55,1178401,-4953,-0.42,1125000,1242521
آريان,سرمايه گذاري پارس آريان,383,5299252,37421701970,7100,6980,7100,0,0,7090,-10,-0.14,6970,7250
دتوزيع,توزيع دارو پخش,382,721667,25221786850,34650,33550,34700,50,0.14,34950,300,0.87,33150,35800
وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,381,3683309,16688833228,4515,4515,4500,-15,-0.33,4531,16,0.35,4472,4635
وشهر,بانك شهر,381,3917588,17803523651,4666,4539,4555,-111,-2.38,4590,-76,-1.63,4527,4649
رانفور,خدمات‌انفورماتيك‌,380,4786997,20656247803,4297,4380,4330,33,0.77,4303,6,0.14,4257,4380
پارسان,گسترش نفت و گاز پارسيان,378,2169492,65617482920,30180,30810,30180,0,0,30220,40,0.13,30160,30860
ثامان,سامان‌ گستراصفهان‌,376,2500243,37132340730,14520,14240,15000,480,3.31,14850,330,2.27,14240,15180
آبين,كشت و صنعت آبشيرين,371,11043001,53039815904,4665,4804,4804,139,2.98,4803,138,2.96,4670,4804
چافست,افست‌,368,4111715,19946047640,5080,4860,4830,-250,-4.92,4850,-230,-4.53,4830,4990
غشوكو,شوكو پارس,366,2603059,23253328290,8910,9150,8970,60,0.67,8930,20,0.22,8670,9170
حپترو,حمل و نقل پتروشيمي( سهامي عام,363,545228,13330891250,25480,25250,24210,-1270,-4.98,24490,-990,-3.89,24210,25250
جم,پتروشيمي جم,363,1082882,51171141270,47280,46500,47350,70,0.15,47270,-10,-0.02,46500,47950
آرمان,بيمه آرمان,360,7038090,30166662401,4176,4051,4301,125,2.99,4286,110,2.63,4051,4301
وحكمت,بيمه حكمت صبا,355,11398926,16942772405,1530,1490,1485,-45,-2.94,1486,-44,-2.88,1485,1530
حتوكا,حمل‌ونقل‌توكا,352,1396602,22358201340,16770,15980,15940,-830,-4.95,16010,-760,-4.53,15940,16380
ضستا7003,اختيارخ شستا-1000-1401/07/17,352,18860,3185828000,166,171,170,4,2.41,169,3,1.81,161,176
ثپرديس,سرمايه گذاري مسكن پرديس,351,7530600,35721043516,4491,4700,4760,269,5.99,4743,252,5.61,4510,4760
سفارود,كارخانه فارسيت درود,351,1705431,10969276330,6540,6440,6410,-130,-1.99,6430,-110,-1.68,6410,6600
سباقر,سيمان باقران,349,2113703,28938925770,13410,13300,13700,290,2.16,13690,280,2.09,13300,13810
وپاسار,بانك  پاسارگاد,348,8163430,73148573910,8960,8960,8970,10,0.11,8960,0,0,8960,8970
فن آوا,گروه فن آوا,348,2365742,19977242310,8700,8440,8510,-190,-2.18,8440,-260,-2.99,8440,8690
سبهان,سيمان‌ بهبهان‌,347,225933,10647255690,48090,46920,46820,-1270,-2.64,47310,-780,-1.62,46700,48750
خفناور,مهندسي صنعتي روان فن آور,344,1040493,36676503250,34250,35250,35250,1000,2.92,35250,1000,2.92,34900,35250
سكارون,سيمان كارون,343,292082,15040862200,52950,51400,51400,-1550,-2.93,51500,-1450,-2.74,51400,52800
واعتبار,سرمايه گذاري اعتبار ايران,343,3339158,10165994795,3197,3049,3038,-159,-4.97,3088,-109,-3.41,3038,3120
ياقوت,صندوق س ياقوت آگاه-ثابت,343,3092597,45928498453,14846,14856,14857,11,0.07,14851,5,0.03,14849,14857
وسكاب,س.ص.بازنشستگي كاركنان بانكها,342,5683240,16766047693,2981,3022,2947,-34,-1.14,2950,-31,-1.04,2935,3022
شخارك,پتروشيمي‌ خارك‌,337,443656,21307114510,47170,47000,47200,30,0.06,47360,190,0.4,47000,49000
سخاشح,ح . سيمان‌خاش‌,337,225952,11826429760,52600,52600,52310,-290,-0.55,52340,-260,-0.49,51800,53220
تايرا,تراكتورسازي‌ايران‌,336,869360,14977611530,17070,17650,17220,150,0.88,17180,110,0.64,16960,17650
پرديس,سرمايه گذاري پرديس,336,3505183,10819144169,3086,3120,3117,31,1,3086,0,0,3030,3130
قهكمت,قندهكمتان‌,335,2737570,19169177440,7250,7470,6890,-360,-4.97,7000,-250,-3.45,6890,7470
كگهر,سنگ آهن گهرزمين,334,1192479,59442184850,49950,49950,49900,-50,-0.1,49900,-50,-0.1,49000,50950
درسا,صندوق سرمايه گذاري درسا - سهام,332,10297731,102977310000,10000,10000,10000,0,0,10000,0,0,10000,10000
كلوند,كاشي‌ الوند,331,1141844,27692547240,24520,24000,24100,-420,-1.71,24250,-270,-1.1,23710,24880
جهرم,پتروشيمي جهرم,327,9724525,8355972338,881,857,855,-26,-2.95,862,-19,-2.16,855,880
شمواد,توليد مواداوليه الياف مصنوعي,327,361225,26522055000,74800,73350,73350,-1450,-1.94,73400,-1400,-1.87,73350,76000
غمهرا,توليدي‌مهرام‌,325,1595636,18974084530,12050,11970,12010,-40,-0.33,11890,-160,-1.33,11530,12140
ساروم,سيمان‌اروميه‌,324,627830,17567110660,27750,28000,28000,250,0.9,27980,230,0.83,27440,28490
كوثر,بيمه كوثر,322,3908815,15844679706,4112,4114,4024,-88,-2.14,4078,-34,-0.83,4010,4119
ولپارس,ليزينگ پارسيان,318,3861289,12417503302,3381,3220,3212,-169,-5,3227,-154,-4.55,3212,3350
ولملت,واسپاري ملت,317,4527608,17889835054,3829,3910,4058,229,5.98,3951,122,3.19,3850,4058
سخاش,سيمان‌خاش‌,314,218880,14349521840,65190,65120,65140,-50,-0.08,65550,360,0.55,64630,67310
تسه9905,امتياز تسهيلات مسكن مرداد99,314,3845,4945871427,1230549,1186000,1292076,61527,5,1286312,55763,4.53,1186000,1292076
گوهر,صندوق سكه طلاي كيان,311,162646,11776743718,71625,72000,72460,835,1.17,72407,782,1.09,72000,72600
نمرينو,ايران‌ مرينوس‌,310,123749,10472739410,87660,83850,84150,-3510,-4,85280,-2380,-2.72,83850,87540
رتاپ,تجارت الكترونيك  پارسيان,310,1206167,5986390210,5030,5020,4950,-80,-1.59,5000,-30,-0.6,4870,5110
وآرين,شركت توسعه اقتصادي آرين,309,10226997,12482607719,1192,1217,1227,35,2.94,1221,29,2.43,1160,1227
ريشمك,توليد و صادرات ريشمك,309,594058,15908310100,26850,26550,27000,150,0.56,26800,-50,-0.19,26550,27500
داوه,داروسازي آوه سينا,306,1520347,12016482020,7900,7840,7880,-20,-0.25,7900,0,0,7750,8050
دتماد,توليدمواداوليه‌داروپخش‌,305,579680,24091170820,41270,40500,41850,580,1.41,41560,290,0.7,40480,42530
وخاور,بانك خاورميانه,304,8166197,48795029450,5970,5840,5730,-240,-4.02,5970,0,0,5730,6010
غگلپا,شير پاستوريزه پگاه گلپايگان,301,446506,22419925700,51350,48900,50550,-800,-1.56,50200,-1150,-2.24,48900,51500
شرانل,نفت ايرانول,300,302023,16137757700,53800,52550,52950,-850,-1.58,53650,-150,-0.28,52550,54950
زيتون,صندوق س زيتون نماد پايا- مختلط,300,2895258,35894104530,12410,12350,12400,-10,-0.08,12400,-10,-0.08,12350,12500
شنفت,نفت‌ پارس‌,298,1476962,13101770760,8940,8580,8910,-30,-0.34,8920,-20,-0.22,8580,8960
تسه0006,امتيازتسهيلات مسكن شهريور1400,298,6505,7677599757,1196356,1136539,1162000,-34356,-2.87,1180261,-16095,-1.35,1136539,1256173
دارو,كارخانجات‌داروپخش‌,297,385967,11845575000,30380,29940,30870,490,1.61,30580,200,0.66,29450,31480
حسينا,توسعه خدمات دريايي وبندري سينا,293,338300,18379953200,55250,57500,54100,-1150,-2.08,54350,-900,-1.63,53400,57500
معيار ,سرمايه گذاري معيار صنعت پارس,290,395859,30176697950,74500,76700,72500,-2000,-2.68,76250,1750,2.35,72500,76700
وتوس,توسعه‌شهري‌توس‌گستر,290,1791008,14418039660,8190,8350,7930,-260,-3.17,8050,-140,-1.71,7760,8470
قصفها,قنداصفهان‌,289,189999,18324822070,96990,95010,95310,-1680,-1.73,96450,-540,-0.56,95010,99000
قشهد,شهد,288,1365571,19390900800,14730,14630,14330,-400,-2.72,14200,-530,-3.6,14000,14630
لخزر,پارس‌ خزر,288,99027,12753182840,126740,125000,128900,2160,1.7,128470,1730,1.36,125000,130580
ارزش,صندوق س ارزش آفرين بيدار-سهام,288,1165608,12965136140,11130,10950,11100,-30,-0.27,11120,-10,-0.09,10950,11250
اوان,مبين وان كيش,287,1089435,11969753420,11500,11220,10820,-680,-5.91,11020,-480,-4.17,10810,11380
پكوير,كوير تاير,285,1597349,8447373470,5380,5480,5300,-80,-1.49,5320,-60,-1.12,5210,5480
سپر,صندوق س سپر سرمايه بيدار- ثابت,282,7078641,102839236787,14519,14526,14529,10,0.07,14528,9,0.06,14526,14529
سيلام,سيمان‌ ايلام‌,281,1400590,10471235670,7720,7720,7590,-130,-1.68,7540,-180,-2.33,7340,7800
كسرام,پارس‌ سرام‌,280,2875747,17462061120,6140,6000,6100,-40,-0.65,6070,-70,-1.14,6000,6170
تپولا,مهندسي مرآت پولاد,280,1503225,22142216960,15130,15270,14680,-450,-2.97,14730,-400,-2.64,14680,15300
ضخود4014,اختيارخ خودرو-2600-1401/04/08,277,15634,654690000,52,49,37,-15,-28.85,42,-10,-19.23,34,58
وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,277,1367730,15057347110,11030,10960,11000,-30,-0.27,11010,-20,-0.18,10900,11180
ثعمرا,عمران و توسعه شاهد,274,1178451,8817507940,7420,7000,7680,260,3.5,7460,40,0.54,7000,7680
ضخود4013,اختيارخ خودرو-2400-1401/04/08,273,16430,1394419000,98,80,79,-19,-19.39,85,-13,-13.27,78,94
حپارسا,توسعه حمل و نقل ريلي پارسيان,271,225643,8627134150,38650,38250,38100,-550,-1.42,38400,-250,-0.65,37550,39200
شفارا,پتروشيمي فارابي,267,1249733,7060709850,5780,5840,5610,-170,-2.94,5680,-100,-1.73,5610,5850
تنوين,تامين سرمايه نوين,267,2749997,12289328601,4507,4510,4501,-6,-0.13,4494,-13,-0.29,4356,4510
قمرو,قند مرودشت‌,267,552685,14631565670,27550,26190,26200,-1350,-4.9,26470,-1080,-3.92,26180,28500
تسه9908,امتياز تسهيلات مسكن آبان99,266,4400,5129176897,1193195,1133536,1142505,-50690,-4.25,1165722,-27473,-2.3,1133536,1250000
ضهرم6002,اختيارخ اهرم-12000-1401/06/30,264,21175,619334500,3431,3002,2880,-551,-16.06,2925,-506,-14.75,2876,3002
سمازن,سيمان‌مازندران‌,263,1619106,18543333650,11420,11620,11460,40,0.35,11450,30,0.26,11400,11680
خديزل,بهمن  ديزل,262,2134613,22589404180,10710,11240,10550,-160,-1.49,10580,-130,-1.21,10310,11240
سقاين,سيمان‌ قائن‌,262,210175,9649016730,46220,45800,44820,-1400,-3.03,46020,-200,-0.43,44180,47000
كمنگنز,معادن‌منگنزايران‌,260,461496,7620501880,16570,16450,16590,20,0.12,16540,-30,-0.18,16270,16760
تسه0008,امتيازتسهيلات مسكن آبان1400,258,4481,5268414648,1201678,1141595,1180000,-21678,-1.8,1175723,-25955,-2.16,1141595,1200000
گوهران,سرمايه گذاري توسعه گوهران اميد,256,1900152,10832498250,5650,5790,5710,60,1.06,5690,40,0.71,5530,5790
دحاوي,الحاوي,254,1191107,7098424220,6040,5910,5860,-180,-2.98,5980,-60,-0.99,5860,6090
تسه9906,امتياز تسهيلات مسكن شهريور99,251,1813,2358291917,1241962,1181069,1304060,62098,5,1300768,58806,4.73,1181069,1304060
تسه0007,امتيازتسهيلات مسكن مهر1400,251,4719,5520462739,1190855,1131313,1170100,-20755,-1.74,1169837,-21018,-1.76,1131313,1250397
لوتوس,تامين سرمايه لوتوس پارسيان,250,1620830,11393064760,7150,7050,7080,-70,-0.98,7120,-30,-0.42,6870,7150
بساما,بيمه سامان,248,2073299,24783904210,11940,11940,12060,120,1.01,11950,10,0.08,11690,12130
سخزر,سيمان‌ خزر,246,536382,13015082970,23730,24400,23930,200,0.84,24210,480,2.02,23510,24880
مرقام,ايران‌ارقام‌,246,1650540,18624209490,11670,11240,11190,-480,-4.11,11280,-390,-3.34,11150,11490
فراز,صندوق س.سهام فراز داريك-س,243,1133868,17401387916,15313,15315,15350,37,0.24,15347,34,0.22,15315,15350
كساپا,سايپاشيشه‌,243,695165,11037853720,16240,16300,16190,-50,-0.31,15950,-290,-1.79,15500,16300
دشيمي,شيمي‌ داروئي‌ داروپخش‌,243,847815,22819319090,26870,27350,26500,-370,-1.38,26920,50,0.19,26310,27380
ثنظام,س. ساختماني نظام مهندسي ايران,238,759606,13139795250,17430,17400,17500,70,0.4,17300,-130,-0.75,16910,17950
وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,230,2754719,40270854850,14640,14850,14800,160,1.09,14630,-10,-0.07,14500,14850
حشكوه,دليجان طلايي شكوه پارس,229,10187287,25933154885,2542,2500,2523,-19,-0.75,2546,4,0.16,2500,2589
كاريس,صندوق س.سپند كاريزما-س,229,2155488,32690944236,15222,14942,15350,128,0.84,15166,-56,-0.37,14942,15350
ثتوسا,س.توسعه و عمران استان اردبيل,228,673848,9935302500,15190,14740,14740,-450,-2.96,14740,-450,-2.96,14740,15200
كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,228,295726,5845934060,19820,19800,19620,-200,-1.01,19800,-20,-0.1,19600,20360
وثوق,سرمايه گذاري وثوق امين,227,1717011,14748430580,8360,8420,8610,250,2.99,8590,230,2.75,8420,8610
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,227,4809169,135387020779,28136,28151,28151,15,0.05,28152,16,0.06,28151,28152
غپونه,نوش پونه مشهد,226,901837,13619535100,15080,14640,15530,450,2.98,15100,20,0.13,14630,15530
هم وزن,صندوق س. شاخصي كيان-س,225,1497586,14975860000,10000,10000,10000,0,0,10000,0,0,10000,10000
اتكاي,بيمه اتكايي ايرانيان,225,2446260,33612988920,13740,13740,13740,0,0,13740,0,0,13740,13850
پكرمان,گروه‌ صنعتي‌ بارز,225,1168711,19918298440,17320,17000,16850,-470,-2.71,17040,-280,-1.62,16800,17410
ساراب,سيمان‌ داراب‌,221,310339,5004997900,16580,17000,16130,-450,-2.71,16410,-170,-1.03,15750,17130
دكپسول,توليد ژلاتين كپسول ايران,217,263035,10203510450,39000,38050,38650,-350,-0.9,38850,-150,-0.38,38050,39350
خفولا,خدمات فني فولاد يزد,216,3062549,55983395720,17750,18280,18280,530,2.99,18280,530,2.99,18280,18280
كي بي سي,شركت كي بي سي,216,703005,8778093420,12530,11950,12580,50,0.4,12490,-40,-0.32,11950,12990
پارتا,مجتمع‌صنعتي‌آرتاويل‌تاير,214,429196,7678265160,18260,18010,17740,-520,-2.85,18080,-180,-0.99,17720,18260
پلوله,گازلوله‌,212,892379,22620850800,24800,24950,25500,700,2.82,25350,550,2.22,24250,25500
داسوه,داروسازي‌ اسوه‌,212,300628,14343235990,46810,45080,48000,1190,2.54,47600,790,1.69,45080,48250
سيدكو,سرمايه گذاري توسعه صنايع سيمان,210,4025051,32028674950,7930,7930,7980,50,0.63,7960,30,0.38,7910,8010
تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,209,3106,3793182884,1283798,1219609,1219609,-64189,-5,1221244,-62554,-4.87,1219609,1280000
ثشرق,سرمايه گذاري مسكن شمال شرق,206,2849753,10836848171,3851,3889,3844,-7,-0.18,3815,-36,-0.93,3703,3900
ضخود4012,اختيارخ خودرو-2200-1401/04/08,204,9539,1645924000,186,150,165,-21,-11.29,173,-13,-6.99,150,200
ضستا7001,اختيارخ شستا-800-1401/07/17,203,15972,4953556000,311,328,311,0,0,310,-1,-0.32,310,328
كاردان,صندوق س تجارت شاخصي كاردان,201,63172,14109271930,224620,229950,222900,-1720,-0.77,223350,-1270,-0.57,221550,229950
كمينا,شيشه سازي مينا,200,2994591,31786894620,10320,10200,10620,300,2.91,10610,290,2.81,10100,10620
تسه0005,امتيازتسهيلات مسكن مرداد 1400,199,4065,4770531288,1191964,1155000,1160100,-31864,-2.67,1173562,-18402,-1.54,1150001,1251562
زعف0110پ11,زعفران0110نگين سحرخيز(پ),196,185195,72085525399,381444,385171,390150,8706,2.28,389241,7797,2.04,385171,395000
پاسا,ايران‌ياساتايرورابر,195,576794,7403838480,12590,13000,12780,190,1.51,12720,130,1.03,12290,13100
تسه0003,امتيازتسهيلات مسكن خرداد1400,194,3005,3550602214,1195127,1135372,1168200,-26927,-2.25,1181565,-13562,-1.13,1135371,1254883
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,193,416383,4714375909,11223,11302,11326,103,0.92,11322,99,0.88,11300,11364
ساربيل,سيمان آرتا اردبيل,191,299997,8918371470,29550,28090,30000,450,1.52,29660,110,0.37,28090,30290
تسه9910,امتياز تسهيلات مسكن دي99,190,4246,4875112682,1183166,1190000,1135000,-48166,-4.07,1148166,-35000,-2.96,1124008,1242324
كگاز,شيشه‌ و گاز,190,560506,9115084230,16250,15800,16350,100,0.62,16260,10,0.06,15510,16740
سنوين,سرمايه گذاري اقتصاد نوين,188,1281980,7914518250,6360,6170,6170,-190,-2.99,6220,-140,-2.2,6170,6350
دقاضي,داروسازي شهيد قاضي,188,296993,9325521500,31600,32000,31750,150,0.47,31450,-150,-0.47,30950,32200
وگردش,بانك گردشگري,188,2790798,30664648430,11310,11000,10980,-330,-2.92,11160,-150,-1.33,10980,11110
آساس,صندوق س.آسمان آرماني سهام-س,183,41486,8691739170,213841,212000,209498,-4343,-2.03,209510,-4331,-2.03,208440,212988
حخزر,كشتيراني درياي خزر,183,370061,6415065060,17570,17050,17450,-120,-0.68,17460,-110,-0.63,16740,18100
دكيمي,كيميدارو,182,314485,6428182190,20710,19530,20920,210,1.01,20580,-130,-0.63,19530,20970
وارس,سرمايه گذاري ارس صبا,182,659022,11218659030,17060,17530,16980,-80,-0.47,17020,-40,-0.23,16600,17530
فزر,پويا زركان آق دره,181,1578752,47362560000,29350,30000,30000,650,2.21,30000,650,2.21,30000,30000
تسه9912,امتياز تسهيلات مسكن اسفند99,180,2203,2574281725,1193677,1133994,1160000,-33677,-2.82,1168535,-25142,-2.11,1133994,1250000
خبازرس,بازرسي مهندسي و صنعتي ايران,180,275654,4612620980,17050,16560,16880,-170,-1,16900,-150,-0.88,16560,17140
سهگمت,سيمان‌هگمتان‌,178,381051,9457249780,25110,25000,24530,-580,-2.31,24890,-220,-0.88,24210,25600
تسه9907,امتياز تسهيلات مسكن مهر99,177,1292,1630904868,1218335,1160000,1225623,7288,0.6,1262310,43975,3.61,1160000,1279251
فاما,صنعتي‌ آما,176,658367,5995604550,9200,8770,9080,-120,-1.3,9160,-40,-0.43,8770,9280
تصميم,صندوق س با درآمد ثابت تصميم,175,1972438,39143771655,19828,19841,19870,42,0.21,19845,17,0.09,19841,19899
تسه0004,امتيازتسهيلات مسكن تير1400,174,2083,2433778661,1193635,1140010,1172000,-21635,-1.81,1168401,-25234,-2.11,1133955,1220000
سپ,پرداخت الكترونيك سامان كيش,171,206970,4710889050,22270,23000,22750,480,2.16,22300,30,0.13,22520,23190
تشتاد,صنايع توليدي اشتاد ايران‌,171,1672282,9814909510,5700,5870,5870,170,2.98,5850,150,2.63,5780,5870
تسه9909,امتياز تسهيلات مسكن آذر99,170,3463,4071961002,1179746,1125100,1157000,-22746,-1.93,1175848,-3898,-0.33,1120760,1238733
تسه0001,امتيازتسهيلات مسكن فروردين1400,170,2492,3033993582,1239449,1177477,1290000,50551,4.08,1217493,-21956,-1.77,1177477,1301421
دابور,داروسازي‌ ابوريحان‌,167,307837,7452284450,24380,24700,24000,-380,-1.56,24290,-90,-0.37,24000,24750
شليا,شركت مواد ويژه ليا,166,655855,19439461300,28800,29600,29650,850,2.95,29650,850,2.95,29000,29650
ومشان,س. فني و مهندسي مشانير,164,86816,5251952350,62000,60250,60150,-1850,-2.98,60700,-1300,-2.1,60150,62750
وبهمن,سرمايه‌گذاري‌بهمن‌,158,283134,4455319120,15900,16230,15800,-100,-0.63,15860,-40,-0.25,15490,16230
