نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
كتوكا,توليدي و خدمات صنايع نسوز توكا,550,2673306,23460613330,9030,8920,8970,-60,-0.66,8780,-250,-2.77,8490,9380
دتماد,توليدمواداوليه‌داروپخش‌,546,912133,37647375650,42720,43000,40910,-1810,-4.24,41270,-1450,-3.39,40500,43200
آريان,سرمايه گذاري پارس آريان,545,6159776,43310747350,7150,7190,7050,-100,-1.4,7100,-50,-0.7,6950,7190
خراسان,پتروشيمي خراسان,539,365559,48083800140,132990,134900,132000,-990,-0.74,132250,-740,-0.56,129000,135500
ساوه,سيمان ساوه,538,545458,28195160600,54000,55000,52050,-1950,-3.61,51700,-2300,-4.26,51300,55000
قشكر,شكرشاهرود,537,12913598,29790714440,2399,2410,2289,-110,-4.59,2307,-92,-3.83,2280,2485
پكوير,كوير تاير,537,6220292,33492269410,5660,5570,5330,-330,-5.83,5380,-280,-4.95,5330,5750
داوه,داروسازي آوه سينا,535,4948040,39074317980,8340,8380,7840,-500,-6,7900,-440,-5.28,7840,8380
غشهد,شهد ايران ‌,534,5844894,33769936700,5950,5790,5790,-160,-2.69,5780,-170,-2.86,5660,6000
غشوكو,شوكو پارس,532,6149583,54802075930,9020,9290,9020,0,0,8910,-110,-1.22,8750,9290
رتاپ,تجارت الكترونيك  پارسيان,530,3978221,20001108100,5130,5010,4950,-180,-3.51,5030,-100,-1.95,4920,5130
بالبر,كابل‌ البرز,529,1018514,33303242790,33450,34070,32990,-460,-1.38,32700,-750,-2.24,31780,34070
قصفها,قنداصفهان‌,529,389323,37761224210,100660,105400,97900,-2760,-2.74,96990,-3670,-3.65,95630,105400
غفارس,شير پاستوريزه پگاه فارس,522,2997889,18612894440,6480,6500,6160,-320,-4.94,6210,-270,-4.17,6160,6500
خمهر,مهركام‌پارس‌,521,22546774,48656792949,2267,2185,2154,-113,-4.98,2158,-109,-4.81,2154,2240
تپمپي,پمپ‌ سازي‌ ايران‌,519,2444245,45840987260,19260,19000,18330,-930,-4.83,18750,-510,-2.65,18300,19400
فولاژ,فولاد آلياژي ايران,512,2550553,23199993550,9260,9120,9130,-130,-1.4,9220,-40,-0.43,8900,9400
نمرينو,ايران‌ مرينوس‌,510,157468,13802893540,91470,88990,86900,-4570,-5,87660,-3810,-4.17,86900,93100
حفارس,حمل و نقل بين المللي خليج فارس,509,5692427,50875072470,9350,9390,8890,-460,-4.92,8940,-410,-4.39,8890,9390
افرا,افرانت,506,1342646,49610769700,38850,36950,36950,-1900,-4.89,36950,-1900,-4.89,36950,36950
ريشمك,توليد و صادرات ريشمك,496,1482227,39783930400,27950,28650,26950,-1000,-3.58,26850,-1100,-3.94,26550,28650
كنور,توسعه معدني و صنعتي صبانور,492,1128809,22059491180,19980,20130,19780,-200,-1,19880,-100,-0.5,19260,20130
غگرجي,بيسكويت‌  گرجي‌,492,10674049,20874084751,2042,2043,1940,-102,-5,1956,-86,-4.21,1940,2065
دكپسول,توليد ژلاتين كپسول ايران,491,967579,37741242850,39100,38300,38800,-300,-0.77,39000,-100,-0.26,38050,39800
فردا,صندوق س آواي فرداي زاگرس-ثابت,490,18588568,243658015197,13100,13107,13108,8,0.06,13108,8,0.06,13107,13108
شپترو,پتروشيمي آبادان,483,11124703,25238383274,2329,2356,2260,-69,-2.96,2269,-60,-2.58,2260,2356
زر,صندوق س.پشتوانه سكه طلاي زر,483,535184,33250732988,62725,62500,62000,-725,-1.16,62130,-595,-0.95,61600,63000
سصوفي,سيمان‌ صوفيان‌,483,2017801,37510050810,18660,18790,18600,-60,-0.32,18590,-70,-0.38,18170,19390
غالبر,لبنيات‌ كالبر,482,1797630,20356716580,11870,11510,11280,-590,-4.97,11320,-550,-4.63,11280,11860
عيار,صندوق طلاي عيار مفيد,478,1472390,53477400749,36619,36450,36705,86,0.23,36320,-299,-0.82,36000,36705
شنفت,نفت‌ پارس‌,478,2908869,25564594590,9060,9000,8740,-320,-3.53,8940,-120,-1.32,8670,9090
پرديس,سرمايه گذاري پرديس,477,6572125,20278909131,3173,3135,3087,-86,-2.71,3086,-87,-2.74,3022,3171
بميلا,توسعه سرمايه گذاري ميلاد پارس,477,7302529,81541985280,10910,11230,11230,320,2.93,11170,260,2.38,10640,11230
وشهر,بانك شهر,476,7038365,32842891919,4769,4690,4640,-129,-2.7,4666,-103,-2.16,4626,4898
فجام,جام‌دارو,475,5866859,27534999567,4826,4852,4704,-122,-2.53,4693,-133,-2.76,4585,4990
شرانل,نفت ايرانول,474,503905,26864944400,54650,55300,54000,-650,-1.19,53800,-850,-1.56,52100,56000
جهرم,پتروشيمي جهرم,474,16184722,14264418889,885,909,870,-15,-1.69,881,-4,-0.45,859,910
كسرام,پارس‌ سرام‌,474,4923720,30254163550,6210,6110,6060,-150,-2.42,6140,-70,-1.13,5920,6440
وسكاب,س.ص.بازنشستگي كاركنان بانكها,473,7177485,21395587735,3054,3054,2961,-93,-3.05,2981,-73,-2.39,2914,3054
ساذري,آذريت‌,473,3669121,21544569720,6030,6090,5850,-180,-2.99,5870,-160,-2.65,5850,6090
قيستو,شركت قند بيستون,470,2949759,72355240550,23850,24500,24550,700,2.94,24550,700,2.94,23850,24550
سخزر,سيمان‌ خزر,468,1100984,26129061130,24250,24300,24100,-150,-0.62,23730,-520,-2.14,23020,24400
شكلر,نيروكلر,465,711126,33057045270,46840,46140,46970,130,0.28,46490,-350,-0.75,44750,47940
وايران,ليزينگ ايرانيان,464,6907696,18987001421,2878,2807,2706,-172,-5.98,2749,-129,-4.48,2706,2869
دتوزيع,توزيع دارو پخش,461,2865347,99329447500,36350,36900,34550,-1800,-4.95,34650,-1700,-4.68,34550,36900
سخاش,سيمان‌خاش‌,461,274115,17869668460,65220,67990,65290,70,0.11,65190,-30,-0.05,63800,67990
وبهمن,سرمايه‌گذاري‌بهمن‌,461,1747284,27785230250,16760,15930,15780,-980,-5.85,15900,-860,-5.13,15760,16750
ولغدر,ليزينگ‌خودروغدير,461,3885733,42187001830,11490,11550,10810,-680,-5.92,10860,-630,-5.48,10810,11550
وثنو,سرمايه گذاري ساختماني نوين,460,7167763,16867380666,2420,2362,2348,-72,-2.98,2353,-67,-2.77,2348,2410
تايرا,تراكتورسازي‌ايران‌,459,3127281,53395207320,18040,18330,16970,-1070,-5.93,17070,-970,-5.38,16960,18330
فايرا,آلومينيوم‌ايران‌,459,2055504,40422815750,19940,20180,20000,60,0.3,19790,-150,-0.75,19410,20180
وپاسار,بانك  پاسارگاد,456,11903637,106658986180,8960,8960,8960,0,0,8960,0,0,8950,8970
دروز,داروسازي‌ روزدارو,452,938178,25575258820,28340,27400,26930,-1410,-4.98,27260,-1080,-3.81,26930,28980
ثپرديس,سرمايه گذاري مسكن پرديس,448,7859201,35296331538,4673,4393,4600,-73,-1.56,4491,-182,-3.89,4393,4689
گوهر,صندوق سكه طلاي كيان,445,428425,30686071244,71785,72500,71960,175,0.24,71625,-160,-0.22,70740,72500
خفنر,فنرسازي‌خاور,442,3836311,25467419560,6800,7040,6460,-340,-5,6640,-160,-2.35,6460,7040
سشمال,سيمان‌ شمال‌,437,5503567,68429785260,13090,13000,12310,-780,-5.96,12430,-660,-5.04,12310,13160
شيراز,پتروشيمي‌شيراز,437,803408,62283321810,78690,78600,78000,-690,-0.88,77950,-740,-0.94,75720,79440
پاسا,ايران‌ياساتايرورابر,436,2177723,27412497920,13100,12750,12590,-510,-3.89,12590,-510,-3.89,12450,13490
دشيمي,شيمي‌ داروئي‌ داروپخش‌,436,2295353,61676196670,26870,26650,27200,330,1.23,26870,0,0,26100,27380
ثعمرا,عمران و توسعه شاهد,436,5304461,39370745430,7860,8080,7390,-470,-5.98,7420,-440,-5.6,7390,8080
وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,436,6039208,87788166340,14970,14970,14700,-270,-1.8,14640,-330,-2.2,14410,14970
پلوله,گازلوله‌,431,1741116,43210580900,24200,24900,24800,600,2.48,24800,600,2.48,23650,24900
فاما,صنعتي‌ آما,431,1976864,18180740200,9640,9480,9070,-570,-5.91,9200,-440,-4.56,9070,9680
سمازن,سيمان‌مازندران‌,429,1880454,21475514430,11370,11410,11500,130,1.14,11420,50,0.44,11070,11770
دسبحان,سبحان دارو,429,4310469,40530174220,9760,9840,9280,-480,-4.92,9400,-360,-3.69,9280,9840
وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,425,4881121,22037877434,4601,4616,4490,-111,-2.41,4515,-86,-1.87,4447,4655
ولصنم,ليزينگ‌صنعت‌ومعدن‌,424,5858024,15805536244,2839,2829,2674,-165,-5.81,2698,-141,-4.97,2669,2839
زشگزا,شير و گوشت زاگرس شهركرد,417,3674674,25382096260,7250,7290,6820,-430,-5.93,6910,-340,-4.69,6820,7290
ضستا7005,اختيارخ شستا-1200-1401/07/17,415,23027,1625561000,80,76,70,-10,-12.5,71,-9,-11.25,67,80
تسه0010,امتيازتسهيلات مسكن دي1400,412,4377,5215817715,1246488,1184164,1184164,-62324,-5,1191642,-54846,-4.4,1184164,1250000
فلامي,لاميران‌,411,917359,18007434960,20520,21180,19500,-1020,-4.97,19630,-890,-4.34,19500,21180
ولبهمن,شركت بهمن ليزينگ,410,3705726,13636591904,3839,3721,3620,-219,-5.7,3680,-159,-4.14,3611,3860
غمهرا,توليدي‌مهرام‌,403,2667353,32145919270,12590,12950,11970,-620,-4.92,12050,-540,-4.29,11970,12950
تسه9905,امتياز تسهيلات مسكن مرداد99,401,6185,7610945305,1265829,1202538,1210006,-55823,-4.41,1230549,-35280,-2.79,1202538,1329120
فالوم,آلومتك‌,400,1987163,29224536950,14970,14560,14530,-440,-2.94,14710,-260,-1.74,14530,15050
خبازرس,بازرسي مهندسي و صنعتي ايران,399,1080271,18420190200,17430,17560,16910,-520,-2.98,17050,-380,-2.18,16910,17840
پارتا,مجتمع‌صنعتي‌آرتاويل‌تاير,399,1099600,20080847010,17960,17510,17900,-60,-0.33,18260,300,1.67,17510,18490
كي بي سي,شركت كي بي سي,397,2046031,25634269140,13000,13270,12380,-620,-4.77,12530,-470,-3.62,12350,13270
سلام,صندوق س سلام فارابي-سهام,397,2894607,28971595740,10070,10010,10000,-70,-0.7,10010,-60,-0.6,10000,10090
وارس,سرمايه گذاري ارس صبا,395,2114476,36063967950,16830,17300,16900,70,0.42,17060,230,1.37,16330,17330
خاتم,صندوق س خاتم ايساتيس پويا-ثابت,395,16462176,222740668145,13524,13530,13531,7,0.05,13530,6,0.04,13529,13532
وخاور,بانك خاورميانه,392,10051274,60016838840,5940,5830,5940,0,0,5970,30,0.51,5820,6000
ولانا,شركت ليزينگ آريا دانا,384,1254552,17687690280,14210,14050,14000,-210,-1.48,14100,-110,-0.77,13790,14600
كساپا,سايپاشيشه‌,382,2388439,38795369780,17060,17070,16210,-850,-4.98,16240,-820,-4.81,16210,17070
گپارس,امور رفاهي كارگزاران پارس,381,144640,16223600900,109600,112750,112850,3250,2.97,112150,2550,2.33,110000,112850
ثعتما,س. ساختماني اعتماد گستر,381,1340080,21431255340,16320,15930,15840,-480,-2.94,15990,-330,-2.02,15840,16440
شلرد,كود شيميايي اوره لردگان,380,4819330,59952465200,12080,12440,12440,360,2.98,12440,360,2.98,12440,12440
كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,379,2738726,54270200140,20690,20480,19720,-970,-4.69,19820,-870,-4.2,19660,20960
آساميد,صندوق س.مشترك آسمان اميد -د,379,6349497,94446465756,14867,14875,14874,7,0.05,14875,8,0.05,14874,14875
كمنگنز,معادن‌منگنزايران‌,378,1886166,31255920980,16790,16410,16520,-270,-1.61,16570,-220,-1.31,16190,17250
سغرب,سيمان‌غرب‌,377,2061773,40862080490,19830,19710,19300,-530,-2.67,19820,-10,-0.05,19000,20210
وتوس,توسعه‌شهري‌توس‌گستر,377,4859287,39805272770,8270,8230,8200,-70,-0.85,8190,-80,-0.97,8100,8300
دقاضي,داروسازي شهيد قاضي,375,711946,22513608950,32500,32200,31900,-600,-1.85,31600,-900,-2.77,31550,32400
وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,374,1927871,21257829400,11400,11400,11050,-350,-3.07,11030,-370,-3.25,10850,11510
تسه9906,امتياز تسهيلات مسكن شهريور99,372,6036,7496482824,1272305,1208690,1275007,2702,0.21,1241962,-30343,-2.38,1208690,1335920
فن آوا,گروه فن آوا,372,1783487,15508836560,8870,9000,8610,-260,-2.93,8700,-170,-1.92,8610,9000
خكرمان,سرمايه گذاري آرمان گستر پاريز,371,10785269,36810536533,3504,3570,3399,-105,-3,3413,-91,-2.6,3399,3570
پكرمان,گروه‌ صنعتي‌ بارز,370,2016561,34927810840,17860,17890,17010,-850,-4.76,17320,-540,-3.02,16970,18000
سفارس,سيمان فارس و خوزستان,368,3775493,79923436980,22280,22280,20950,-1330,-5.97,21170,-1110,-4.98,20950,22280
چفيبر,فيبر ايران‌,367,2819801,17241802860,6340,6110,6030,-310,-4.89,6110,-230,-3.63,6030,6370
شتوكا,توكا رنگ فولاد سپاهان,366,554048,9234299550,17350,17500,16510,-840,-4.84,16900,-450,-2.59,16320,17790
داسوه,داروسازي‌ اسوه‌,364,1326071,62079097060,45790,45250,47700,1910,4.17,46810,1020,2.23,43550,47990
شزنگ,تجهيزنيروي‌زنگان‌,363,213855,18437435700,88450,88950,85800,-2650,-3,86200,-2250,-2.54,85800,89500
اميد,تامين سرمايه اميد,362,2195996,12585190300,5930,5790,5680,-250,-4.22,5860,-70,-1.18,5660,5940
لخزر,پارس‌ خزر,361,125783,15941910470,129820,133100,127990,-1830,-1.41,126740,-3080,-2.37,123330,133100
سپ,پرداخت الكترونيك سامان كيش,361,1020036,22816321190,22230,22220,22840,610,2.74,22270,40,0.18,21490,23180
ضهرم6002,اختيارخ اهرم-12000-1401/06/30,359,27131,930742500,3906,4308,3230,-676,-17.31,3431,-475,-12.16,3200,4308
حپارسا,توسعه حمل و نقل ريلي پارسيان,357,550274,21268604850,39950,39200,38700,-1250,-3.13,38650,-1300,-3.25,37600,40950
كگهر,سنگ آهن گهرزمين,356,840574,41860853950,50050,51000,50000,-50,-0.1,49950,-100,-0.2,48550,51000
خوساز,محورسازان‌ايران‌خودرو,355,4271806,34725942700,8510,8350,8090,-420,-4.94,8130,-380,-4.47,8090,8590
قهكمت,قندهكمتان‌,353,3866287,28046945990,7530,7280,7160,-370,-4.91,7250,-280,-3.72,7160,7500
كسعدي,كاشي‌ سعدي‌,350,1920943,17530660580,9420,9600,8950,-470,-4.99,9130,-290,-3.08,8950,9600
ثامان,سامان‌ گستراصفهان‌,349,1979223,28746490720,15150,15550,14400,-750,-4.95,14520,-630,-4.16,14400,15550
غبهنوش,بهنوش‌ ايران‌,348,476390,27690972880,60710,61900,57680,-3030,-4.99,58130,-2580,-4.25,57680,61900
ماني,صندوق س. با درآمد ثابت ماني,343,5826190,68349905170,11725,11733,11732,7,0.06,11731,6,0.05,11731,11733
سبجنو,سيمان‌ بجنورد,342,1535699,63414090030,43020,43240,42040,-980,-2.28,41290,-1730,-4.02,40870,43500
لوتوس,تامين سرمايه لوتوس پارسيان,341,4473408,31943255110,7160,7190,7150,-10,-0.14,7150,-10,-0.14,6850,7270
ضستا7000,اختيارخ شستا-700-1401/07/17,340,21568,8605997000,425,420,395,-30,-7.06,399,-26,-6.12,395,420
تسه0009,امتيازتسهيلات مسكن آذر 1400,339,4306,5095524101,1237519,1175665,1176500,-61019,-4.93,1183354,-54165,-4.38,1175644,1235000
حفاري,حفاري شمال,339,13772998,64912139574,5013,4713,4713,-300,-5.98,4713,-300,-5.98,4713,4713
ياقوت,صندوق س ياقوت آگاه-ثابت,335,2287418,33959749472,14834,14842,14846,12,0.08,14846,12,0.08,14842,14850
وليز,ليزينگ‌ايران‌,335,7542968,14506515972,2022,2000,1921,-101,-5,1928,-94,-4.65,1921,2000
ساربيل,سيمان آرتا اردبيل,332,900703,26619689250,30710,32080,29180,-1530,-4.98,29550,-1160,-3.78,29180,32080
ضخود4013,اختيارخ خودرو-2400-1401/04/08,332,15428,1513708000,151,127,84,-67,-44.37,98,-53,-35.1,80,138
غبهار,كشت وصنعت بهاران گلبهار خراسان,332,801673,12772328410,16330,16010,15850,-480,-2.94,15930,-400,-2.45,15850,16300
سبهان,سيمان‌ بهبهان‌,330,390856,18796962730,48340,45950,47730,-610,-1.26,48090,-250,-0.52,45950,50090
پدرخش,درخشان‌ تهران‌,330,1912461,14806360750,8090,7940,7690,-400,-4.94,7740,-350,-4.33,7690,8160
كترام,توليدي‌ كاشي‌ تكسرام‌,329,868297,26141700810,31420,30000,29850,-1570,-5,30110,-1310,-4.17,29850,31500
فراز,صندوق س.سهام فراز داريك-س,326,2253672,34510009277,15297,15300,15348,51,0.33,15313,16,0.1,15297,15350
دابور,داروسازي‌ ابوريحان‌,322,1184748,28882593170,25140,24890,24010,-1130,-4.49,24380,-760,-3.02,23890,25120
قشهد,شهد,319,1336764,19691636640,15330,15340,14570,-760,-4.96,14730,-600,-3.91,14570,15650
وشمال,س. چشم انداز توسعه شمال,318,730363,17456375700,24350,23900,23900,-450,-1.85,23900,-450,-1.85,23900,24000
بساما,بيمه سامان,312,3332060,39787923800,12060,12220,11710,-350,-2.9,11940,-120,-1,11460,12220
حسينا,توسعه خدمات دريايي وبندري سينا,312,502949,27799514850,56500,56600,56500,0,0,55250,-1250,-2.21,53350,57550
چافست,افست‌,311,1877239,9397669380,5210,5130,4950,-260,-4.99,5080,-130,-2.5,4950,5270
داراب,پتروشيمي داراب,310,7447892,7123308668,966,986,946,-20,-2.07,959,-7,-0.72,939,986
سپر,صندوق س سپر سرمايه بيدار- ثابت,309,8229657,119482548267,14511,14521,14518,7,0.05,14519,8,0.06,14518,14521
سخاشح,ح . سيمان‌خاش‌,308,241924,12725492970,52140,52550,52400,260,0.5,52600,460,0.88,51200,54000
ضستا7001,اختيارخ شستا-800-1401/07/17,307,15530,4822632000,340,349,317,-23,-6.76,311,-29,-8.53,310,349
وحكمت,بيمه حكمت صبا,307,7435519,11372647229,1576,1587,1529,-47,-2.98,1530,-46,-2.92,1529,1587
ولملت,واسپاري ملت,305,3529224,13504358494,3848,3700,3901,53,1.38,3829,-19,-0.49,3700,3930
سمايه,بانك سرمايه,302,2214872,8572663339,3939,3999,3821,-118,-3,3882,-57,-1.45,3821,3999
ضخود4012,اختيارخ خودرو-2200-1401/04/08,301,12812,2388369000,276,240,180,-96,-34.78,186,-90,-32.61,161,269
گنجينه,صندوق س. گنجينه داريوش-د,300,14835259,149840505230,10168,10180,10100,-68,-0.67,10100,-68,-0.67,10100,10180
تپولا,مهندسي مرآت پولاد,300,1149941,17394168810,14740,15000,15180,440,2.99,15130,390,2.65,14800,15180
باران,بيمه زندگي باران,299,2390689,8435675833,4520,3440,3543,-977,-21.62,3529,-991,-21.92,3337,3543
فسا,پتروشيمي فسا,296,7763115,7263588626,917,943,904,-13,-1.42,930,13,1.42,900,944
وتعاون,بيمه تعاون,295,7158558,10807311253,1576,1590,1539,-37,-2.35,1525,-51,-3.24,1498,1590
دارو,كارخانجات‌داروپخش‌,294,457431,13788274640,31140,31140,30070,-1070,-3.44,30380,-760,-2.44,29590,31200
درسا,صندوق سرمايه گذاري درسا - سهام,291,7851646,78516460000,10000,10000,10000,0,0,10000,0,0,10000,10000
درازك,دارويي‌ رازك‌,290,1212492,19836183950,17080,17580,16490,-590,-3.45,16360,-720,-4.22,16230,17580
كگاز,شيشه‌ و گاز,289,664918,10725826270,16580,17000,15920,-660,-3.98,16250,-330,-1.99,15910,17000
حشكوه,دليجان طلايي شكوه پارس,285,6671102,16956163323,2617,2619,2539,-78,-2.98,2542,-75,-2.87,2539,2619
لكما,كارخانجات‌مخابراتي‌ايران‌,285,12991977,11890116384,943,920,915,-28,-2.97,915,-28,-2.97,915,930
فاهواز,نورد و لوله اهواز,284,4173645,23326127510,5630,5570,5590,-40,-0.71,5590,-40,-0.71,5520,5700
كمينا,شيشه سازي مينا,284,2850313,29425042730,10080,10380,10380,300,2.98,10320,240,2.38,9850,10380
تشتاد,صنايع توليدي اشتاد ايران‌,284,3170997,18063291140,5540,5690,5700,160,2.89,5700,160,2.89,5550,5700
شليا,شركت مواد ويژه ليا,282,1020951,29422774450,28050,28850,28850,800,2.85,28800,750,2.67,27950,28850
اوان,مبين وان كيش,281,2107094,24224869310,12180,11710,11460,-720,-5.91,11500,-680,-5.58,11450,12060
سباقر,سيمان باقران,274,1391466,18656753240,13590,13750,13440,-150,-1.1,13410,-180,-1.32,13190,13890
نهال,صندوق س. طلاي سرخ نوويرا,273,817389,16589431396,19891,19901,20350,459,2.31,20296,405,2.04,19900,20480
زعف0110پ11,زعفران0110نگين سحرخيز(پ),273,137020,52265397626,375046,380502,382300,7254,1.93,381444,6398,1.71,380500,384000
پاداش,صندوق س. ارزش پاداش-د,272,12361973,125986230108,10186,10191,10192,6,0.06,10191,5,0.05,10191,10192
گوهران,سرمايه گذاري توسعه گوهران اميد,271,1485625,8332350070,5700,5780,5550,-150,-2.63,5650,-50,-0.88,5510,5780
تكنار,مجتمع معادن مس تكنار,270,255007,14951425950,60050,60000,59000,-1050,-1.75,58650,-1400,-2.33,58250,61000
چكاوه,صنايع‌كاغذسازي‌كاوه‌,269,2318160,17660954960,7920,8100,7530,-390,-4.92,7620,-300,-3.79,7530,8100
واميد,گروه مديريت سرمايه گذاري اميد,267,1611625,23691410810,14760,14000,14880,120,0.81,14750,-10,-0.07,14000,14970
سجام,مجتمع سيمان غرب آسيا,264,2937459,7476135955,2575,2637,2516,-59,-2.29,2552,-23,-0.89,2498,2650
آوا,صندوق س.سهام آواي معيار-س,263,1184610,10215199689,8821,8811,8597,-224,-2.54,8623,-198,-2.24,8480,8843
شفا,سرمايه گذاري شفادارو,263,1699814,27480343650,16870,16980,16030,-840,-4.98,16170,-700,-4.15,16030,17000
ثتوسا,س.توسعه و عمران استان اردبيل,262,899172,13658010350,15620,15700,15160,-460,-2.94,15190,-430,-2.75,15160,15700
كاردان,صندوق س تجارت شاخصي كاردان,261,109401,24573247730,229270,229500,223500,-5770,-2.52,224620,-4650,-2.03,222050,229900
تسه0008,امتيازتسهيلات مسكن آبان1400,260,2753,3308220015,1249540,1187063,1187063,-62477,-5,1201678,-47862,-3.83,1187063,1250000
سفارود,كارخانه فارسيت درود,258,1684195,11020658810,6650,6760,6520,-130,-1.95,6540,-110,-1.65,6520,6760
ثنام,س ساختماني ب نام آوران مهندسي,256,1312717,8037063960,6250,6360,6070,-180,-2.88,6140,-110,-1.76,6070,6360
وپخش,داروپخش‌ (هلدينگ‌,254,765079,26099764530,34040,34550,34250,210,0.62,34080,40,0.12,32010,34600
وتوشه,سرمايه‌ گذاري‌ پارس‌ توشه‌,254,1628063,10821213060,6990,6620,6600,-390,-5.58,6740,-250,-3.58,6580,7000
ويسا,سرمايه گذاري ايساتيس پويا,252,1906386,12541064980,6700,6870,6680,-20,-0.3,6580,-120,-1.79,6510,6870
سدور,سيمان‌ دورود,249,2310190,17266928370,7810,7620,7270,-540,-6.91,7470,-340,-4.35,7250,7650
كاسپين,داروسازي كاسپين تامين,249,895767,20331323250,23800,23150,22700,-1100,-4.62,22700,-1100,-4.62,22650,23500
وآرين,شركت توسعه اقتصادي آرين,248,5926236,7012134001,1216,1192,1180,-36,-2.96,1192,-24,-1.97,1180,1208
دشيري,شيرين دارو,244,99036,9921687900,102550,103700,99500,-3050,-2.97,100200,-2350,-2.29,99500,103700
تسه0007,امتيازتسهيلات مسكن مهر1400,241,2318,2760401626,1239200,1235741,1177777,-61423,-4.96,1190855,-48345,-3.9,1177240,1280000
كاريس,صندوق س.سپند كاريزما-س,236,1397442,21271988808,15512,15648,15061,-451,-2.91,15222,-290,-1.87,14953,15648
تسه0006,امتيازتسهيلات مسكن شهريور1400,234,3596,4302097043,1243120,1304990,1180964,-62156,-5,1196356,-46764,-3.76,1180964,1304990
دالبر,البرزدارو,234,1268487,12447722090,10310,10350,9800,-510,-4.95,9970,-340,-3.3,9700,10490
سيدكو,سرمايه گذاري توسعه صنايع سيمان,234,1665367,13105262810,8080,8030,7870,-210,-2.6,7930,-150,-1.86,7700,8190
ثشرق,سرمايه گذاري مسكن شمال شرق,231,4675767,18004567318,3986,3940,3787,-199,-4.99,3851,-135,-3.39,3787,4000
تصميم,صندوق س با درآمد ثابت تصميم,230,2358440,46763860070,19794,19807,19810,16,0.08,19828,34,0.17,19807,20898
سارومح,ح . سيمان‌اروميه‌,229,686782,17463857890,25960,25880,24970,-990,-3.81,25430,-530,-2.04,24900,26320
اپرداز,آتيه داده پرداز,229,1091778,15686704730,15040,15200,14290,-750,-4.99,14370,-670,-4.45,14290,15200
شستان,پتروشيمي گلستان,228,1308428,5311083961,3986,4050,4065,79,1.98,4059,73,1.83,3951,4065
حتوكا,حمل‌ونقل‌توكا,227,599568,9936844840,17240,17300,16380,-860,-4.99,16770,-470,-2.73,16380,17300
واعتبار,سرمايه گذاري اعتبار ايران,227,2625574,8214977614,3285,3160,3121,-164,-4.99,3197,-88,-2.68,3121,3172
مثقال,صندوق س.پشتوانه طلاي زرين آگاه,226,780733,8761884691,11303,11180,11268,-35,-0.31,11223,-80,-0.71,11162,11290
دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,224,874169,15281700080,17770,16910,17400,-370,-2.08,17480,-290,-1.63,16910,18330
ضخود4014,اختيارخ خودرو-2600-1401/04/08,223,10587,547546000,87,85,47,-40,-45.98,52,-35,-40.23,44,85
سقاين,سيمان‌ قائن‌,221,149962,6836963230,46770,47750,45190,-1580,-3.38,46220,-550,-1.18,44670,47750
شفارا,پتروشيمي فارابي,217,1513837,8724808320,5900,6040,5730,-170,-2.88,5780,-120,-2.03,5730,6040
پرداخت,به پرداخت ملت,216,528928,11857171820,22940,22300,22000,-940,-4.1,22710,-230,-1,21950,23180
سهگمت,سيمان‌هگمتان‌,216,462773,11577551450,26320,24750,24770,-1550,-5.89,25110,-1210,-4.6,24750,26430
كباده,توليد خاك نسوزاستقلال آباده,215,1895678,34311771800,17580,18100,18100,520,2.96,18100,520,2.96,18100,18100
ضستا7004,اختيارخ شستا-1100-1401/07/17,209,13301,1427696000,122,115,107,-15,-12.3,107,-15,-12.3,105,115
رتكو,كنترل‌خوردگي‌تكين‌كو,205,1091299,9290065880,8790,8550,8370,-420,-4.78,8610,-180,-2.05,8360,8980
شپاس,نفت پاسارگاد,205,762959,14005355830,18940,19500,18500,-440,-2.32,18480,-460,-2.43,18200,19500
وجامي,سرمايه گذاري جامي,204,2397678,10612708445,4548,4440,4412,-136,-2.99,4426,-122,-2.68,4412,4520
سرود,سيمان‌شاهرود,204,777482,16461892700,21360,21700,21000,-360,-1.69,21170,-190,-0.89,20820,21700
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,203,328842,7881156720,24320,24800,24760,440,1.81,24260,-60,-0.25,23310,24800
سغدير,توسعه سرمايه و صنعت غدير,200,1281255,16799851010,13690,13340,13090,-600,-4.38,13140,-550,-4.02,13010,13880
فافق,صنايع مس افق كرمان,197,3346145,16047363680,4920,4930,4780,-140,-2.85,4800,-120,-2.44,4780,4930
شساخت,مهندسي و ساختمان صنايع نفت,196,314987,13864329000,45150,43900,43900,-1250,-2.77,44800,-350,-0.78,43800,44700
تسه9908,امتياز تسهيلات مسكن آبان99,195,2542,3033102295,1249261,1186798,1186798,-62463,-5,1193195,-56066,-4.49,1186798,1311724
تداوم,صندوق تداوم اطمينان تمدن-ثابت,195,7806640,78832074904,10092,10098,10098,6,0.06,10098,6,0.06,10098,10100
