نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
وهنر,گروه توسعه هنر ايران,605,19325388,56901590994,2958,2902,2929,-29,-0.98,2944,-14,-0.47,2870,3013
رانفور,خدمات‌انفورماتيك‌,602,8748041,39292671233,4508,4550,4549,41,0.91,4498,-10,-0.22,4400,4600
سفانو,سيمان فارس نو,597,781071,49051155200,65150,69490,62580,-2570,-3.94,62800,-2350,-3.61,61060,69490
فنفت,صنايع تجهيزات نفت,593,3777464,141088280400,36300,37350,37350,1050,2.89,37350,1050,2.89,37350,37350
هم وزن,صندوق س. شاخصي كيان-س,593,7698065,94427143997,12255,12383,12194,-61,-0.5,12266,11,0.09,12061,12477
وزمين,بانك ايران زمين,592,5421830,39859716340,7280,7420,7420,140,1.92,7350,70,0.96,7140,7420
سكارون,سيمان كارون,592,562121,34306958600,59450,60500,61200,1750,2.94,61050,1600,2.69,60000,61200
تفارس,تامين سرمايه خليج فارس,591,9896250,55836894240,5630,5700,5690,60,1.07,5640,10,0.18,5520,5730
غفارس,شير پاستوريزه پگاه فارس,589,3826820,33074117740,8750,8710,8510,-240,-2.74,8640,-110,-1.26,8360,9000
خراسان,پتروشيمي خراسان,587,405958,47423351890,116180,116820,116770,590,0.51,116540,360,0.31,115850,118000
كحافظ,كاشي‌ وسراميك‌ حافظ‌,586,7475439,48248037800,6470,6500,6400,-70,-1.08,6450,-20,-0.31,6300,6640
ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,585,6032436,26037699239,4382,4450,4296,-86,-1.96,4316,-66,-1.51,4229,4500
فرآور,فرآوري‌موادمعدني‌ايران‌,584,2466388,68302915970,27490,28180,27490,0,0,27690,200,0.73,26800,28650
كسرام,پارس‌ سرام‌,584,4041492,24799372890,6320,6390,6010,-310,-4.91,6140,-180,-2.85,6010,6390
واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,579,4338583,46437928000,10570,10890,10580,10,0.09,10700,130,1.23,10430,11090
كقزوي,شيشه‌ قزوين‌,577,3727523,72206173850,19280,19700,19390,110,0.57,19370,90,0.47,18860,19800
پاسا,ايران‌ياساتايرورابر,576,3617050,38500477510,10190,10630,10690,500,4.91,10640,450,4.42,10340,10690
وبوعلي,سرمايه‌گذاري‌بوعلي‌,575,8842520,23791616875,2698,2690,2641,-57,-2.11,2691,-7,-0.26,2632,2769
جوين,كشت و صنعت جوين,572,10719560,59713102650,5740,5720,5650,-90,-1.57,5570,-170,-2.96,5550,5720
گشان,توسعه بين المللي پديده شانديز,572,1757875,81741187500,45150,46500,46500,1350,2.99,46500,1350,2.99,46500,46500
فجام,جام‌دارو,565,5209897,28833676630,5520,5450,5550,30,0.54,5530,10,0.18,5450,5660
اپرداز,آتيه داده پرداز,564,7433636,38497719290,5080,5100,5220,140,2.76,5180,100,1.97,5060,5310
فزرين,زرين معدن آسيا,563,5289189,37536814930,7120,7500,7110,-10,-0.14,7100,-20,-0.28,6900,7500
غگرجي,بيسكويت‌  گرجي‌,560,8858757,15904139589,1828,1850,1762,-66,-3.61,1795,-33,-1.81,1753,1885
تاصيكو,سرمايه گذاري صدرتامين,556,4795486,58770665670,12260,12290,12240,-20,-0.16,12260,0,0,12220,12350
سلار,شركت سيمان لارستان,556,2353677,62824804700,26500,26000,27250,750,2.83,26700,200,0.75,25750,27250
پاكشو,گروه صنعتي پاكشو,553,3891967,24307037910,6400,6250,6230,-170,-2.66,6370,-30,-0.47,6200,6360
دتماد,توليدمواداوليه‌داروپخش‌,550,1436988,55791949480,38880,38240,38840,-40,-0.1,38830,-50,-0.13,38200,39790
پلوله,گازلوله‌,549,1679154,52073799500,30500,31300,31400,900,2.95,31000,500,1.64,30200,31400
آرام,صندوق س شاخصي آرام مفيد,548,2309229,27152816630,11790,11830,11690,-100,-0.85,11760,-30,-0.25,11600,12050
غشهد,شهد ايران ‌,543,6180453,40175743180,6730,6720,6400,-330,-4.9,6500,-230,-3.42,6400,6890
ثعتما,س. ساختماني اعتماد گستر,541,3119158,44165396670,13790,14200,14190,400,2.9,14160,370,2.68,14000,14200
سبهان,سيمان‌ بهبهان‌,541,562245,31614568400,55460,56340,56500,1040,1.88,56230,770,1.39,55050,57190
غناب,روغن‌ نباتي‌ ناب,540,57170,37496988150,664400,684300,644500,-19900,-3,655900,-8500,-1.28,644500,684300
كگهر,سنگ آهن گهرزمين,538,459537,20607267550,45150,45000,44200,-950,-2.1,45100,-50,-0.11,44000,45500
سفاسي,شركت فارسيت اهواز,536,5774209,22740883333,4025,3905,3905,-120,-2.98,3938,-87,-2.16,3905,4018
سپر,صندوق س سپر سرمايه بيدار- ثابت,532,14747977,245138751128,16611,16622,16621,10,0.06,16622,11,0.07,16621,16624
غبهنوش,بهنوش‌ ايران‌,527,932101,55647864180,57350,59320,59190,1840,3.21,59700,2350,4.1,57500,60210
فروس,فروسيليس‌ ايران‌,523,7041126,47592715040,6710,6750,6610,-100,-1.49,6760,50,0.75,6550,6930
ضستا6004,اختيارخ شستا-865-1402/06/08,522,128058,44041394000,354,378,340,-14,-3.95,344,-10,-2.82,312,378
تبرك,گروه كارخانجات صنعتي تبرك,521,3521036,35359412910,10210,10420,9950,-260,-2.55,10040,-170,-1.67,9700,10460
زرفام,صندوق س.پشتوانه طلا زرفام آشنا,521,1708932,28791676101,17600,18382,16333,-1267,-7.2,16848,-752,-4.27,16002,18382
ثبات,صندوق س. ثبات ويستا -د,519,95219758,1273714840946,13368,13375,13377,9,0.07,13377,9,0.07,13375,13377
وسپه,سرمايه‌گذاري‌ سپه‌,510,8845957,43055985353,4845,4940,4900,55,1.14,4866,21,0.43,4833,4967
فراز,صندوق س.سهام فراز داريك-س,510,6266405,114429391942,18200,18212,18372,172,0.95,18261,61,0.34,18200,18400
سصوفي,سيمان‌ صوفيان‌,509,4295899,107461109090,24230,24980,25100,870,3.59,25010,780,3.22,23940,25710
وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,500,4132171,37373065780,9020,9200,8990,-30,-0.33,9040,20,0.22,8930,9330
چافست,افست‌,498,17851915,106209075870,5670,5950,5950,280,4.94,5950,280,4.94,5900,5950
فافزا,فولاد افزا سپاهان,497,940377,37843167600,41050,41650,40100,-950,-2.31,40250,-800,-1.95,39850,41650
ضسپا1207,اختيارخ خساپا-2400-1401/12/10,497,106005,23154845000,223,281,226,3,1.35,218,-5,-2.24,150,282
دجابر,داروسازي‌ جابرابن‌حيان‌,496,2290620,30614745710,13400,13800,13170,-230,-1.72,13370,-30,-0.22,12960,13800
شفارا,پتروشيمي فارابي,496,9743232,56173727910,5610,5770,5760,150,2.67,5770,160,2.85,5700,5770
دتوزيع,توزيع دارو پخش,494,892369,31577494600,34000,34750,35000,1000,2.94,35400,1400,4.12,34750,35700
ثتوسا,س.توسعه و عمران استان اردبيل,493,948003,18275675380,19530,19600,18950,-580,-2.97,19280,-250,-1.28,18950,20110
وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,493,6231299,32040028780,5150,5200,5090,-60,-1.17,5140,-10,-0.19,5050,5300
وسبحان,سرمايه گذاري سبحان,490,15569185,34146300166,2213,2290,2176,-37,-1.67,2193,-20,-0.9,2165,2290
جم پيلن,پتروشيمي جم پيلن,486,788288,111892783510,141370,141700,143900,2530,1.79,141940,570,0.4,140610,144960
بزاگرس,نيروگاه زاگرس كوثر,484,4067061,18812753517,4694,4595,4560,-134,-2.85,4626,-68,-1.45,4470,4878
كمنگنز,معادن‌منگنزايران‌,481,1797486,20852437410,11490,11840,11500,10,0.09,11600,110,0.96,11250,11900
لسرما,سرما آفرين‌,481,992129,26355465680,27050,27730,25840,-1210,-4.47,26560,-490,-1.81,25710,27770
قمرو,قند مرودشت‌,480,2166575,25248834520,11720,11830,11590,-130,-1.11,11650,-70,-0.6,11330,12080
شكلر,نيروكلر,479,1378948,41761802370,29650,29700,29800,150,0.51,30290,640,2.16,29520,30930
شرنگي,شيميايي رنگين,478,425055,18197423400,42800,43900,42150,-650,-1.52,42800,0,0,41900,44000
زگلدشت,كشت و دام گلدشت نمونه اصفهان,478,3289667,60074098750,18010,18200,18180,170,0.94,18260,250,1.39,17770,18900
اوان,مبين وان كيش,477,3130530,49039007680,14760,15280,15790,1030,6.98,15660,900,6.1,15210,15790
ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,477,2691879,18351589340,6940,7070,6770,-170,-2.45,6920,-20,-0.29,6650,7070
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,474,13553173,439222754295,32386,32407,32408,22,0.07,32407,21,0.06,32407,32408
شخارك,پتروشيمي‌ خارك‌,474,593839,23780224410,40470,40010,39800,-670,-1.66,40360,-110,-0.27,39540,40540
وفتخار,سرمايه گذاري افتخار سهام,473,7767522,27398997875,3543,3592,3545,2,0.06,3527,-16,-0.45,3500,3594
حآساح,ح.آسيا سير ارس,471,2378182,15189821750,6620,6750,6320,-300,-4.53,6390,-230,-3.47,6180,6750
كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,465,2212276,117628467390,52640,54030,52250,-390,-0.74,53170,530,1.01,51400,54250
قزوين,كارخانجات‌ قند قزوين‌,462,4975404,32143324910,6610,6610,6410,-200,-3.03,6460,-150,-2.27,6290,6790
وامير,گروه صنعتي و معدني امير,459,373398,120223389350,312750,322100,322100,9350,2.99,321950,9200,2.94,318000,322100
دابور,داروسازي‌ ابوريحان‌,454,2166308,41576333410,19450,19430,18910,-540,-2.78,19190,-260,-1.34,18510,19650
ضستا1106,اختيارخ شستا-1100-1401/11/05,452,237367,1252867000,13,22,3,-10,-76.92,5,-8,-61.54,2,22
كسعدي,كاشي‌ سعدي‌,451,2177309,23311599340,10650,10910,10700,50,0.47,10710,60,0.56,10500,10910
ضستا1206,اختيارخ شستا-1100-1401/12/03,449,114697,6839183000,80,90,58,-22,-27.5,60,-20,-25,45,90
بمپنا,توليد برق عسلويه  مپنا,448,4892648,31062931880,6470,6370,6280,-190,-2.94,6350,-120,-1.85,6150,6780
پكرمان,گروه‌ صنعتي‌ بارز,445,1521736,31238610970,20010,20600,20490,480,2.4,20530,520,2.6,20110,20990
ساراب,سيمان‌ داراب‌,442,1540281,38488059060,23820,24500,25190,1370,5.75,24990,1170,4.91,24000,25390
وحكمت,بيمه حكمت صبا,441,13101035,23753247049,1834,1781,1817,-17,-0.93,1813,-21,-1.15,1781,1880
زيتون,صندوق س زيتون نماد پايا- مختلط,436,3435024,49255363310,14350,14480,14330,-20,-0.14,14340,-10,-0.07,14220,14500
پرديس,سرمايه گذاري پرديس,436,9950144,37049750472,3770,3770,3722,-48,-1.27,3724,-46,-1.22,3661,3830
دالبر,البرزدارو,432,4949676,38452164590,7640,7820,7740,100,1.31,7770,130,1.7,7600,8000
شجم,صنايع پتروشيمي تخت جمشيد,431,2503832,21310445090,8630,8790,8350,-280,-3.24,8510,-120,-1.39,8250,8790
هرمز,فولاد هرمزگان جنوب,426,1334331,17557631740,13210,13150,13070,-140,-1.06,13200,-10,-0.08,12890,13450
بهپاك,صنعتي بهپاك,422,5481644,38394530840,7010,6900,6900,-110,-1.57,7000,-10,-0.14,6890,7200
ولراز,ليزينگ رازي,422,1382083,36083416950,26500,26400,25750,-750,-2.83,26100,-400,-1.51,25750,27100
كايتا,ايتالران‌,420,328439,11521228150,34350,35050,35350,1000,2.91,35100,750,2.18,33450,35350
دسبحا,گروه دارويي سبحان,416,2443187,26060312910,10700,10750,10660,-40,-0.37,10670,-30,-0.28,10220,10910
فخاس,فولاد خراسان,416,1400842,15952767970,11350,11820,11250,-100,-0.88,11360,10,0.09,11050,11820
شفا,سرمايه گذاري شفادارو,416,1952055,35434675600,18480,18500,18270,-210,-1.14,18150,-330,-1.79,17650,18590
زعف0210پ10,زعفران0210نگين طلاي سرخ(پ),413,1215125,398930026349,320352,335205,332999,12647,3.95,328304,7952,2.48,325490,335206
تشتاد,صنايع توليدي اشتاد ايران‌,409,5172147,31066891950,5840,6010,6010,170,2.91,6010,170,2.91,5850,6010
تابا,تابان نيرو سپاهان,408,998288,25854550150,25450,26000,25400,-50,-0.2,25900,450,1.77,24850,26200
سباقر,سيمان باقران,402,2500465,37870689430,14790,15230,14800,10,0.07,15150,360,2.43,14790,15230
داوه,داروسازي آوه سينا,398,1810078,15462843590,8400,8530,8430,30,0.36,8540,140,1.67,8360,8810
لخانه,لوازم‌ خانگي‌ پارس‌,395,6816507,139021014720,19810,20400,20400,590,2.98,20390,580,2.93,19830,20400
ولتجار,واسپاري تجار ايرانيان,392,11187667,29061134994,2663,2659,2584,-79,-2.97,2598,-65,-2.44,2584,2716
تپمپي,پمپ‌ سازي‌ ايران‌,389,1807280,41036883070,23110,23900,22590,-520,-2.25,22710,-400,-1.73,22270,23900
تيپيكو,سرمايه گذاري دارويي تامين,388,1836365,48428511500,25770,26600,26350,580,2.25,26060,290,1.13,25830,26700
خليبل,ماليبل سايپا,388,669700,17812892950,27000,27800,26200,-800,-2.96,26600,-400,-1.48,26200,27800
ولملت,واسپاري ملت,388,4006394,20555806820,5090,5300,5080,-10,-0.2,5130,40,0.79,5000,5300
ثامان,سامان‌ گستراصفهان‌,388,1657311,26982363950,15920,16500,16420,500,3.14,16280,360,2.26,15950,16640
غگلستا,شير پاستوريزه پگاه گلستان,387,1839683,29341451850,15980,16020,16080,100,0.63,15950,-30,-0.19,15620,16590
تكنار,مجتمع معادن مس تكنار,386,411732,26520545800,62750,63350,63850,1100,1.75,64400,1650,2.63,63350,64600
دارو,كارخانجات‌داروپخش‌,386,2557894,54657350550,21030,21020,21450,420,2,21370,340,1.62,21000,21730
ركيش,كارت اعتباري ايران كيش,382,5226172,16308391328,3142,3150,3060,-82,-2.61,3121,-21,-0.67,3040,3210
كيا,كيا الكترود شرق,380,8065294,73795440100,8721,9150,9150,429,4.92,9150,429,4.92,9000,9150
ضدي203,اختيارخ دي-600-14020217,378,50961,17474040000,344,351,342,-2,-0.58,343,-1,-0.29,315,394
كپرور,فرآوري زغال سنگ پروده طبس,374,3015515,29104672210,9680,9800,9590,-90,-0.93,9650,-30,-0.31,9370,9900
بميلا,توسعه سرمايه گذاري ميلاد پارس,370,4866607,47561693440,9500,9450,9780,280,2.95,9770,270,2.84,9450,9780
ضستا1205,اختيارخ شستا-1000-1401/12/03,363,56768,5770878000,115,129,97,-18,-15.65,102,-13,-11.3,70,134
دلر,داروسازي‌ اكسير,363,868399,20657103930,23390,23210,23500,110,0.47,23770,380,1.62,22930,24250
دسانكوح,ح . داروسازي سبحان انكولوژي,363,2960783,14068739895,4896,4715,4715,-181,-3.7,4752,-144,-2.94,4596,5049
ثشرق,سرمايه گذاري مسكن شمال شرق,359,2618639,12665495695,4786,4948,4900,114,2.38,4829,43,0.9,4710,4948
هجرت,پخش هجرت,355,2176980,67114126100,30300,29750,30450,150,0.5,30850,550,1.82,29750,31400
ثباغ,شهر سازي و خانه سازي باغميشه,355,2987153,28760461850,9620,10120,9700,80,0.83,9630,10,0.1,9230,10120
كترام,توليدي‌ كاشي‌ تكسرام‌,354,11726550,105244780170,8560,8860,8980,420,4.91,8970,410,4.79,8860,8980
قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,354,1694695,14868205690,9090,9080,8700,-390,-4.29,8770,-320,-3.52,8570,9300
آتيمس,صندوق س.آرمان آتيه درخشان مس-س,354,242948,51311952925,223499,225000,216001,-7498,-3.35,211205,-12294,-5.5,201150,226490
ومعلم,بيمه معلم,350,8862430,16611674415,1842,1853,1880,38,2.06,1874,32,1.74,1832,1904
باران,بيمه زندگي باران,349,5310424,20059573591,3864,3790,3749,-115,-2.98,3777,-87,-2.25,3749,3949
هامرز2,صندوق س اعتماد هامرز-ثابت,348,34800000,34800000,10107,1,1,-10106,-99.99,1,-10106,-99.99,1,1
كلوند,كاشي‌ الوند,347,1102692,37536605700,34120,34150,33890,-230,-0.67,34040,-80,-0.23,33350,35100
داسوه,داروسازي‌ اسوه‌,347,1072787,52112730730,46930,45700,47540,610,1.3,48580,1650,3.52,45700,49270
سدشت,صنايع سيمان دشتستان,343,740286,25002464640,32180,33750,33780,1600,4.97,33770,1590,4.94,33100,33780
سيلام,سيمان‌ ايلام‌,341,1847822,22458898800,12160,11870,12060,-100,-0.82,12150,-10,-0.08,11870,12480
حاريا,كشتيراني آريا,336,3626198,20792652000,5840,5730,5730,-110,-1.88,5730,-110,-1.88,5730,5880
ضستا1107,اختيارخ شستا-1200-1401/11/05,334,169215,169216000,2,1,1,-1,-50,1,-1,-50,1,2
كفرا,فراورده‌ هاي‌ نسوزايران‌,333,1683596,14973942450,8810,9000,8730,-80,-0.91,8890,80,0.91,8600,9150
قشرين,قند شيرين خراسان,332,3884116,35692731270,9420,9420,9140,-280,-2.97,9190,-230,-2.44,9140,9550
شدوص,دوده‌ صنعتي‌ پارس‌,331,2217148,28802375720,12880,12860,12970,90,0.7,12990,110,0.85,12740,13190
ضسپا1204,اختيارخ خساپا-1900-1401/12/10,330,57698,36267702000,552,657,570,18,3.26,629,77,13.95,481,684
رفاه,فروشگاه هاي زنجيره اي رفاه,327,239040,75284242500,305800,314950,314950,9150,2.99,314950,9150,2.99,313000,314950
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,326,477340,15732957020,32720,34000,32800,80,0.24,32960,240,0.73,32300,34000
داراب,پتروشيمي داراب,324,5390119,5505231136,1038,1016,1015,-23,-2.22,1028,-10,-0.96,1008,1051
شاملا,معدني‌ املاح‌  ايران‌,323,1773384,21035133790,11700,11850,11780,80,0.68,11860,160,1.37,11430,12170
سخزر,سيمان‌ خزر,322,597658,17550176470,29720,29500,28620,-1100,-3.7,29360,-360,-1.21,28410,30390
ما,بيمه  ما,321,2786847,9054559558,3338,3350,3210,-128,-3.83,3283,-55,-1.65,3210,3427
وسنا,سرمايه گذاري نيروگاهي ايران,321,2647078,23741366910,9220,9150,8950,-270,-2.93,8970,-250,-2.71,8950,9150
كوثر,بيمه كوثر,318,5035383,23845032141,4759,4895,4612,-147,-3.09,4735,-24,-0.5,4601,4900
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,316,1091541,15152494070,14140,14360,13680,-460,-3.25,14090,-50,-0.35,13540,14360
قتربت,قند تربت حيدريه,316,977291,18976386070,19680,19330,19090,-590,-3,19420,-260,-1.32,19090,19950
غگلپا,شير پاستوريزه پگاه گلپايگان,313,408038,25229636650,62550,63750,61150,-1400,-2.24,61850,-700,-1.12,60700,64300
بفجر,فجر انرژي خليج فارس,311,1425234,29951553820,21040,21060,21050,10,0.05,21030,-10,-0.05,20910,21440
تايرا,تراكتورسازي‌ايران‌,310,2058065,57681987800,28190,28210,28310,120,0.43,28030,-160,-0.57,27770,28760
سغدير,توسعه سرمايه و صنعت غدير,310,2143550,14990302530,7120,7290,6990,-130,-1.83,7020,-100,-1.4,6830,7290
تصميم,صندوق س با درآمد ثابت تصميم,307,5160493,117960839637,22845,22858,22858,13,0.06,22858,13,0.06,22858,22859
سهرمز,سيمان‌هرمزگان‌,307,699899,19981369490,27760,27210,28840,1080,3.89,28550,790,2.85,27210,29120
بايكا,كارخانجات كابلسازي ‌ايران‌,307,591939,10425005730,17740,18260,17370,-370,-2.09,17610,-130,-0.73,17210,18270
فبيرا,بسته‌ بندي‌ ايران‌,307,5961930,11934889433,2039,2077,2000,-39,-1.91,2002,-37,-1.81,1978,2089
وسديد,گروه ‌صنعتي‌سديد,306,11326679,31272960719,2681,2761,2761,80,2.98,2761,80,2.98,2761,2761
فغدير,آهن و فولاد غدير ايرانيان,305,1503048,24184757370,16090,16050,15940,-150,-0.93,16090,0,0,15610,16500
پشاهن,توليدي پلاستيك‌ شاهين,304,260179,17539862400,68450,66400,66750,-1700,-2.48,67400,-1050,-1.53,66400,69900
زعف0210پ20,زعفران0210نگين وحدت جام(پ),303,169114,55864680761,318241,328999,325256,7015,2.2,330337,12096,3.8,320000,335206
فماك,ماداكتو استيل كرد,302,5402784,83851611100,16037,16780,16000,-37,-0.23,15520,-517,-3.22,15240,16780
شليا,شركت مواد ويژه ليا,302,1236136,54501941350,42900,44000,44150,1250,2.91,44100,1200,2.8,42750,44150
ثجوان,تامين مسكن جوانان,301,3821575,18986730720,5060,5100,4950,-110,-2.17,4970,-90,-1.78,4910,5150
امين يكم2,صندوق درآمد ثابت امين يكم فردا,300,299930021,299930021,9798,1,1,-9797,-99.99,1,-9797,-99.99,1,1
حپارسا,توسعه حمل و نقل ريلي پارسيان,294,1296124,66357091700,49750,50250,51600,1850,3.72,51200,1450,2.91,49050,52900
فلامي,لاميران‌,292,1617088,37881904280,22410,23300,23530,1120,5,23430,1020,4.55,22600,23530
ضسپا1209,اختيارخ خساپا-2800-1401/12/10,288,116073,12001185000,106,180,105,-1,-0.94,103,-3,-2.83,85,180
سقاين,سيمان‌ قائن‌,288,292361,15261028710,52510,53170,51600,-910,-1.73,52200,-310,-0.59,51200,53830
آساس,صندوق س.آسمان آرماني سهام-س,285,110840,28224317686,252773,255849,253500,727,0.29,254640,1867,0.74,252000,257956
سبجنو,سيمان‌ بجنورد,285,451150,19772434760,43580,45350,43350,-230,-0.53,43830,250,0.57,41650,45350
اتكاي,بيمه اتكايي ايرانيان,282,2802870,17286457640,6170,6110,6180,10,0.16,6170,0,0,6090,6310
نيرو,نيرو سرمايه,279,1451894,47829800100,32000,32200,32950,950,2.97,32950,950,2.97,32200,32950
شرانل,نفت ايرانول,274,434435,26903019950,61650,61800,62150,500,0.81,61800,150,0.24,61750,62200
وآفر,سرمايه گذاري ارزش آفرينان,274,1423227,36991298650,26500,26950,25750,-750,-2.83,26000,-500,-1.89,25750,27000
كاج,صندوق س. نوع دوم نو ويرا -د,273,108218685,1146573398800,10587,10594,10595,8,0.08,10595,8,0.08,10594,10595
وكادو,تكادو,272,1407157,26365608350,18860,18550,18400,-460,-2.44,18740,-120,-0.64,18400,19350
غالبر,لبنيات‌ كالبر,271,1275829,36463192820,27220,28580,28580,1360,5,28580,1360,5,28580,28580
فافق,صنايع مس افق كرمان,269,4041444,20473065370,5190,5040,5040,-150,-2.89,5070,-120,-2.31,5040,5250
ثتران,سرمايه گذاري مسكن تهران,268,14808146,74677480278,4803,5043,5043,240,5,5043,240,5,5043,5043
فروسيل,فروسيليسيم خمين,264,842739,15476488830,18270,18830,18400,130,0.71,18360,90,0.49,18150,18830
ضشنا1106,اختيارخ شپنا-7000-1401/11/19,263,29513,24598088000,921,996,700,-221,-24,833,-88,-9.55,700,999
ضجار2022,اختيارخ وتجارت-1500-1402/02/20,262,25176,13678891000,573,550,515,-58,-10.12,543,-30,-5.24,481,610
مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,260,2020132,24474450015,12144,12210,12072,-72,-0.59,12115,-29,-0.24,11910,12319
كشرق,صنعتي و معدني شمال شرق شاهرود,259,123688,13934601150,112500,115900,110050,-2450,-2.18,112650,150,0.13,107200,115900
وتوشه,سرمايه‌ گذاري‌ پارس‌ توشه‌,259,2028082,11678010460,5810,6030,5650,-160,-2.75,5770,-40,-0.69,5580,6030
ويسا,سرمايه گذاري ايساتيس پويا,259,2449708,15020280290,6230,6160,6090,-140,-2.25,6130,-100,-1.61,6060,6330
مبين,مبين انرژي خليج فارس,259,1894688,60996304850,32190,32480,32050,-140,-0.43,32190,0,0,31860,33490
وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,251,2296017,16565864410,7340,7370,7200,-140,-1.91,7290,-50,-0.68,7020,7430
كنور,توسعه معدني و صنعتي صبانور,251,696496,12009809940,17250,17890,17000,-250,-1.45,17250,0,0,16830,17890
كاسپين,داروسازي كاسپين تامين,249,1019390,16001617660,15790,15900,15550,-240,-1.52,15700,-90,-0.57,15410,16300
حگهر,حمل و نقل گهرترابر سيرجان,249,1693525,19527700940,11210,11340,11610,400,3.57,11530,320,2.85,11220,11700
ضسپا1210,اختيارخ خساپا-3000-1401/12/10,249,73852,7407405000,87,149,99,12,13.79,100,13,14.94,65,149
تپولا,مهندسي مرآت پولاد,248,796071,15441941070,19760,20300,19190,-570,-2.88,19400,-360,-1.82,19170,20300
زعف0210پ05,زعفران0210نگين زرين(پ),247,160347,52520154604,317340,324000,328950,11610,3.66,327541,10201,3.21,322050,331999
مارون,پتروشيمي مارون,245,174961,32590841850,178800,183050,185000,6200,3.47,181100,2300,1.29,181300,187700
فردا,صندوق س آواي فرداي زاگرس-ثابت,244,9884199,149123472457,15079,15087,15089,10,0.07,15087,8,0.05,15087,15089
وارس,سرمايه گذاري ارس صبا,244,1259654,22716853280,17700,18200,17600,-100,-0.56,18030,330,1.86,17500,18230
دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,244,1591126,43027120380,27490,27330,26440,-1050,-3.82,27040,-450,-1.64,26280,27990
پرداخت,به پرداخت ملت,243,1099872,13201823120,11770,11860,11850,80,0.68,11850,80,0.68,11800,12250
سفارود,كارخانه فارسيت درود,242,456690,5991204470,13350,13570,13090,-260,-1.95,13120,-230,-1.72,13090,13570
كصدف,كاشي صدف سرام استقلال آباده,240,367804,9668111100,26250,25600,25800,-450,-1.71,26300,50,0.19,25500,26950
ارزش,صندوق س ارزش آفرين بيدار-سهام,240,2109246,29530153260,13890,13990,13970,80,0.58,14000,110,0.79,13840,14150
پسهند,صنايع‌ لاستيكي‌  سهند,238,340852,13317158330,38840,39600,39280,440,1.13,39040,200,0.51,38120,39600
فولاي,صنايع فولاد آلياژي يزد,238,11761315,70273857125,5585,5975,5975,390,6.98,5975,390,6.98,5975,5975
بالاس,مهندسي ساختمان تاسيسات راه آهن,233,807839,26860646750,35000,33250,33250,-1750,-5,33250,-1750,-5,33250,33250
بنيرو,نيروترانس‌,231,2056773,6321122047,3187,3190,3018,-169,-5.3,3137,-50,-1.57,3000,3190
گوهرانح,ح . س. توسعه گوهران اميد,229,2947628,8031733621,2693,2790,2639,-54,-2.01,2725,32,1.19,2616,2799
آساميد,صندوق س.مشترك آسمان اميد -د,229,12946424,221120426870,17071,17080,17081,10,0.06,17080,9,0.05,17079,17081
انار,صندوق س.انارنماد ارزش-درسهام,227,753057,10231164510,13370,13490,13600,230,1.72,13590,220,1.65,13460,13690
ضخود1208,اختيارخ خودرو-2600-1401/12/03,224,32359,17182059000,650,949,522,-128,-19.69,531,-119,-18.31,441,949
بسويچ,پارس‌سويچ‌,222,2130864,9786083560,4660,4550,4520,-140,-3,4610,-50,-1.07,4450,4770
تسه1400,امتيازتسهيلات مسكن سال1400,222,2669,3254513481,1210246,1180009,1215000,4754,0.39,1219376,9130,0.75,1180009,1240000
حبندرح,ح.دريايي وكشتيراني خط دريابندر,221,511643,5268147760,10500,10600,10190,-310,-2.95,10300,-200,-1.9,10190,10600
فاهواز,نورد و لوله اهواز,221,1970208,8713157733,4473,4473,4384,-89,-1.99,4429,-44,-0.98,4384,4473
گوهران,سرمايه گذاري توسعه گوهران اميد,219,1250013,6189195482,4903,4900,4926,23,0.47,4923,20,0.41,4862,5018
ضخاو1207,اختيارخ وخاور-5000-1401/12/01,216,38674,2883689000,76,125,80,4,5.26,75,-1,-1.32,60,125
گنگين,اقتصادي نگين گردشگري ايرانيان,213,3923430,143374800200,37450,36350,37000,-450,-1.2,36550,-900,-2.4,36350,37500
فن آوا,گروه فن آوا,211,1797435,11506074160,6550,6600,6360,-190,-2.9,6400,-150,-2.29,6360,6600
تسه0011,امتيازتسهيلات مسكن بهمن 1400,210,2379,2913686104,1208379,1185008,1220000,11621,0.96,1224752,16373,1.35,1185008,1267990
دپارس,پارس‌ دارو,209,895219,36263547680,40100,39850,41400,1300,3.24,40510,410,1.02,39850,41400
