نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
غشان,شيرپاستوريزه‌پگاه‌خراسان‌,525,3703796,25541978340,6850,6820,6850,0,0,6900,50,0.73,6700,7050
كحافظ,كاشي‌ وسراميك‌ حافظ‌,524,6922808,44568190350,6450,6260,6430,-20,-0.31,6440,-10,-0.16,6260,6600
ولتجار,واسپاري تجار ايرانيان,524,9658252,24550060824,2598,2534,2522,-76,-2.93,2542,-56,-2.16,2521,2598
ومشان,س. فني و مهندسي مشانير,518,608011,59971991400,100400,97400,97400,-3000,-2.99,98650,-1750,-1.74,97400,103400
زاگرس,پتروشيمي زاگرس,514,445496,60377108350,136250,134500,135200,-1050,-0.77,135550,-700,-0.51,133700,137800
ساروم,سيمان‌اروميه‌,513,1089874,33597106440,30760,30520,30930,170,0.55,30830,70,0.23,30300,31200
كپارس,كاشي‌ پارس‌,511,4776953,44707027100,9420,9150,9400,-20,-0.21,9360,-60,-0.64,9150,9700
سبهان,سيمان‌ بهبهان‌,509,859969,47406608980,56230,56500,55000,-1230,-2.19,55130,-1100,-1.96,53920,57250
تاصيكو,سرمايه گذاري صدرتامين,508,2678399,32705000240,12260,11900,12170,-90,-0.73,12250,-10,-0.08,11900,12300
بكاب,صنايع‌جوشكاب‌يزد,504,1557731,52336829890,31750,32390,34000,2250,7.09,33600,1850,5.83,32390,34000
وبوعلي,سرمايه‌گذاري‌بوعلي‌,500,10495330,28055224839,2691,2700,2666,-25,-0.93,2673,-18,-0.67,2630,2729
شنفت,نفت‌ پارس‌,499,3488434,27218312680,7880,7790,7900,20,0.25,7840,-40,-0.51,7700,7970
طخود1205,اختيارف خودرو-2000-1401/12/03,497,231660,2356325000,14,17,9,-5,-35.71,10,-4,-28.57,8,17
وتوصا,گروه س توسعه صنعتي ايران,496,2046430,16792503640,8260,8300,8200,-60,-0.73,8210,-50,-0.61,8040,8400
وفتخار,سرمايه گذاري افتخار سهام,495,5678004,20277129209,3527,3600,3608,81,2.3,3571,44,1.25,3527,3608
هم وزن,صندوق س. شاخصي كيان-س,492,8151784,98660573292,12266,12191,12092,-174,-1.42,12103,-163,-1.33,11900,12259
پيزد,مجتمع صنايع لاستيك يزد,491,3020292,48914552430,15460,16230,16090,630,4.08,16200,740,4.79,15450,16230
ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,490,3449309,23130025000,6920,6750,6700,-220,-3.18,6870,-50,-0.72,6650,6890
فروس,فروسيليس‌ ايران‌,490,9101610,60114852040,6760,6760,6560,-200,-2.96,6600,-160,-2.37,6500,6760
ضدي203,اختيارخ دي-600-14020217,489,76461,24926600000,343,321,342,-1,-0.29,326,-17,-4.96,317,362
ارفع,شركت آهن و فولاد ارفع,488,1130253,20786936380,18230,18600,18340,110,0.6,18270,40,0.22,18200,18680
بميلا,توسعه سرمايه گذاري ميلاد پارس,484,5076334,48350271080,9770,9910,9600,-170,-1.74,9520,-250,-2.56,9480,9910
تيپيكو,سرمايه گذاري دارويي تامين,483,1514762,39373649590,26060,26500,25880,-180,-0.69,26030,-30,-0.12,25800,26880
آباد,توريستي ورفاهي آبادگران ايران,482,1693755,48997211580,27750,27820,29130,1380,4.97,28930,1180,4.25,27820,29130
خليبل,ماليبل سايپا,482,1304384,34585599200,26600,25950,27350,750,2.82,26500,-100,-0.38,25850,27350
غگرجي,بيسكويت‌  گرجي‌,482,8663027,15575353819,1795,1780,1826,31,1.73,1798,3,0.17,1744,1838
سخاش,سيمان‌خاش‌,480,273354,20671333040,75430,76620,75290,-140,-0.19,75620,190,0.25,73780,78800
شپترو,پتروشيمي آبادان,480,8885051,16289637754,1828,1836,1839,11,0.6,1833,5,0.27,1791,1872
فرآور,فرآوري‌موادمعدني‌ايران‌,479,1285768,34644581940,27690,28000,27200,-490,-1.77,26940,-750,-2.71,26600,28000
غشوكو,شوكو پارس,472,7409585,66094736240,9180,9000,8910,-270,-2.94,8920,-260,-2.83,8910,9180
حفاري,حفاري شمال,471,6010858,26809440514,4463,4592,4482,19,0.43,4460,-3,-0.07,4434,4592
نفيس,صندوق س.پشتوانه طلاي صبا,471,2323109,27576521083,12451,12150,12007,-444,-3.57,11871,-580,-4.66,11600,12298
كقزوي,شيشه‌ قزوين‌,470,3965624,75071490470,19370,19700,19030,-340,-1.76,18930,-440,-2.27,18790,19700
غگلستا,شير پاستوريزه پگاه گلستان,469,1669781,27214788680,15950,16420,16200,250,1.57,16300,350,2.19,15700,16590
حبندرح,ح.دريايي وكشتيراني خط دريابندر,462,1767672,18674629990,10300,10190,10430,130,1.26,10560,260,2.52,10190,10600
آسيا,بيمه آسيا,462,14077049,26799381706,1895,1910,1917,22,1.16,1904,9,0.47,1882,1937
تپمپي,پمپ‌ سازي‌ ايران‌,461,2573092,59243555720,22710,22120,23500,790,3.48,23020,310,1.37,22120,23500
قزوين,كارخانجات‌ قند قزوين‌,455,6812762,42295828770,6460,6600,6140,-320,-4.95,6210,-250,-3.87,6140,6600
داسوه,داروسازي‌ اسوه‌,454,564771,28007098740,48580,48600,50890,2310,4.76,49590,1010,2.08,46500,50990
نيرو,نيرو سرمايه,453,1444786,48875368550,32950,33900,33900,950,2.88,33850,900,2.73,33300,33900
سيلام,سيمان‌ ايلام‌,452,5280154,63882023100,12150,12100,12220,70,0.58,12100,-50,-0.41,11800,12220
حآساح,ح.آسيا سير ارس,450,2973422,19145911400,6390,6220,6400,10,0.16,6440,50,0.78,6180,6600
كپرور,فرآوري زغال سنگ پروده طبس,446,4759666,44385850310,9650,9850,9480,-170,-1.76,9330,-320,-3.32,9200,9850
وسنا,سرمايه گذاري نيروگاهي ايران,445,2585926,22572764620,8970,8950,9180,210,2.34,8730,-240,-2.68,8710,9180
وسرمد,بيمه  سرمد,442,9188446,15128873832,1686,1646,1648,-38,-2.25,1647,-39,-2.31,1636,1687
كسعدي,كاشي‌ سعدي‌,441,2007444,22479460080,10710,10900,11240,530,4.95,11200,490,4.58,10560,11240
كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,439,709120,37274086100,53170,51150,51980,-1190,-2.24,52560,-610,-1.15,51150,53490
سخوز,سيمان خوزستان,439,629693,21992815910,35280,35280,34950,-330,-0.94,34930,-350,-0.99,33720,35430
اپرداز,آتيه داده پرداز,438,4413920,22748075070,5180,5220,5130,-50,-0.97,5150,-30,-0.58,5000,5260
شجم,صنايع پتروشيمي تخت جمشيد,437,2643690,21619204220,8510,8300,8170,-340,-4,8180,-330,-3.88,8090,8550
ضسپا1205,اختيارخ خساپا-2000-1401/12/10,436,72852,38007191000,514,560,560,46,8.95,522,8,1.56,470,564
غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,435,769765,17073739890,21890,21500,22180,290,1.32,22180,290,1.32,21500,22700
واميد,گروه مديريت سرمايه گذاري اميد,435,3080865,40002670330,13110,12880,12920,-190,-1.45,13070,-40,-0.31,12880,13090
فردا,صندوق س آواي فرداي زاگرس-ثابت,434,29699196,448413323400,15087,15097,15099,12,0.08,15098,11,0.07,15097,15099
كگهر,سنگ آهن گهرزمين,434,174260,7767005600,45100,44050,44300,-800,-1.77,45050,-50,-0.11,44000,45050
بساما,بيمه سامان,432,3687227,42419332660,11470,11600,11550,80,0.7,11500,30,0.26,11360,11800
غفارس,شير پاستوريزه پگاه فارس,429,3143337,26827642340,8640,8400,8680,40,0.46,8530,-110,-1.27,8400,8700
فغدير,آهن و فولاد غدير ايرانيان,426,1231776,19654301520,16090,16450,16060,-30,-0.19,15960,-130,-0.81,15790,16450
وامير,گروه صنعتي و معدني امير,426,166733,52221135050,321950,331200,312350,-9600,-2.98,313200,-8750,-2.72,312300,331200
ثعتما,س. ساختماني اعتماد گستر,425,1337388,19078413450,14160,14450,14250,90,0.64,14270,110,0.78,13920,14450
واحيا,م .صنايع و معادن احياء سپاهان,425,6659688,102261348500,15790,15550,15320,-470,-2.98,15360,-430,-2.72,15320,15790
سرود,سيمان‌شاهرود,424,1424658,41879750070,29370,30540,29650,280,0.95,29400,30,0.1,28950,30540
ضستا1106,اختيارخ شستا-1100-1401/11/05,423,203783,266597000,5,2,1,-4,-80,1,-4,-80,1,3
سكارون,سيمان كارون,422,330291,20627869800,61050,62800,62850,1800,2.95,62450,1400,2.29,61500,62850
فوكا,فولاد كاويان,418,1684399,21917356760,13180,13000,13180,0,0,13060,-120,-0.91,12870,13200
داراب,پتروشيمي داراب,418,7971803,7983801383,1028,1002,1010,-18,-1.75,1005,-23,-2.24,998,1034
وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,417,1995725,29145634140,14760,14550,14680,-80,-0.54,14720,-40,-0.27,14490,14760
قمرو,قند مرودشت‌,416,1684499,19292511510,11650,11770,11400,-250,-2.15,11450,-200,-1.72,11320,11780
سصوفي,سيمان‌ صوفيان‌,415,2390111,59097415170,25010,25450,24970,-40,-0.16,24730,-280,-1.12,24010,25450
ثجوان,تامين مسكن جوانان,413,5275704,26626523590,4970,4850,5110,140,2.82,5050,80,1.61,4830,5110
رانفور,خدمات‌انفورماتيك‌,410,5324160,23659021747,4498,4450,4390,-108,-2.4,4478,-20,-0.44,4390,4669
تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,399,701274,18302809740,26840,26010,26160,-680,-2.53,26100,-740,-2.76,25500,27000
داوه,داروسازي آوه سينا,398,2796330,23171757070,8540,8600,8290,-250,-2.93,8290,-250,-2.93,7990,8650
مبين,مبين انرژي خليج فارس,397,1053361,33861239890,32190,32050,32200,10,0.03,32180,-10,-0.03,32030,32900
جهرم,پتروشيمي جهرم,395,11437308,10378438419,933,907,906,-27,-2.89,907,-26,-2.79,906,933
ضسپا1206,اختيارخ خساپا-2200-1401/12/10,393,53322,19715580000,354,419,409,55,15.54,370,16,4.52,330,419
پلاسك,پلاسكوكار,392,5056866,20913274133,4158,4290,4146,-12,-0.29,4136,-22,-0.53,4050,4290
رمپنا,گروه مپنا (سهامي عام),388,3171123,36848952610,11830,11420,11570,-260,-2.2,11760,-70,-0.59,11420,11830
ساراب,سيمان‌ داراب‌,388,813613,20839602220,24990,26300,25400,410,1.64,25610,620,2.48,24310,26600
وسپه,سرمايه‌گذاري‌ سپه‌,385,5895798,28753709200,4866,4831,4867,1,0.02,4873,7,0.14,4831,4920
سپاها,سيمان‌سپاهان‌,384,2350709,28794399580,12370,12640,12240,-130,-1.05,12250,-120,-0.97,12080,12640
شكلر,نيروكلر,383,1220582,35984768710,30290,29700,29500,-790,-2.61,29480,-810,-2.67,29160,30000
كنور,توسعه معدني و صنعتي صبانور,383,1304667,23034092000,17250,17640,17590,340,1.97,17350,100,0.58,16800,18000
وسبحان,سرمايه گذاري سبحان,377,9056692,20248045923,2193,2200,2211,18,0.82,2236,43,1.96,2170,2289
سمتاز,سيمان ممتازان كرمان,375,1409898,53325395750,37700,38800,36700,-1000,-2.65,37800,100,0.27,36600,38800
فافزا,فولاد افزا سپاهان,375,885573,36354066250,40250,40150,41150,900,2.24,41050,800,1.99,39300,41450
ساذري,آذريت‌,374,2710720,20886070260,7920,7690,7800,-120,-1.52,7700,-220,-2.78,7690,7890
دتماد,توليدمواداوليه‌داروپخش‌,373,931900,36096740340,38830,39390,38590,-240,-0.62,38730,-100,-0.26,38310,39390
فجام,جام‌دارو,372,1968870,10950830460,5530,5720,5550,20,0.36,5550,20,0.36,5500,5720
دقاضي,داروسازي شهيد قاضي,371,1377515,26596726800,18910,19470,18850,-60,-0.32,19310,400,2.12,18550,19470
آرام,صندوق س شاخصي آرام مفيد,370,2187565,25555616030,11760,11770,11660,-100,-0.85,11680,-80,-0.68,11580,11770
دپارس,پارس‌ دارو,369,1368431,57940814930,40510,41550,42000,1490,3.68,42340,1830,4.52,41550,42530
واحصا,احياء صنايع خراسان,369,259607,16661870600,65950,64050,64000,-1950,-2.96,64200,-1750,-2.65,64000,65900
تپسي,پيشگامان فن آوري و دانش آراميس,369,8246730,42212706740,4910,4900,5150,240,4.89,5120,210,4.28,4900,5150
دجابر,داروسازي‌ جابرابن‌حيان‌,368,1744330,22939717170,13370,13020,13250,-120,-0.9,13150,-220,-1.65,12850,13370
سبجنو,سيمان‌ بجنورد,367,994966,41742991520,43830,42550,42000,-1830,-4.18,41950,-1880,-4.29,41640,43610
فافق,صنايع مس افق كرمان,366,5465305,27134603760,5070,5000,5010,-60,-1.18,4960,-110,-2.17,4920,5070
رفاه,فروشگاه هاي زنجيره اي رفاه,364,212999,69085411200,314950,324350,324350,9400,2.98,324350,9400,2.98,324000,324350
آفاق,صندوق س نوع دوم افق آتي-ثابت,363,15509903,155518592921,10020,10027,10027,7,0.07,10027,7,0.07,10027,10028
باران,بيمه زندگي باران,361,4591610,17751559489,3777,3879,3862,85,2.25,3866,89,2.36,3773,3888
لبوتان,گروه‌صنعتي‌بوتان‌,360,2001406,26148051490,12460,13000,13080,620,4.98,13060,600,4.82,12700,13080
ولراز,ليزينگ رازي,355,1143664,29000554100,26100,25750,25400,-700,-2.68,25350,-750,-2.87,25350,25750
سخزر,سيمان‌ خزر,353,1266807,37731713790,29360,29000,29330,-30,-0.1,29780,420,1.43,28420,30600
ثشرق,سرمايه گذاري مسكن شمال شرق,351,4244600,20703264576,4829,4990,4850,21,0.43,4878,49,1.01,4768,4990
پكرمان,گروه‌ صنعتي‌ بارز,351,1709434,34228406730,20530,20890,19830,-700,-3.41,20020,-510,-2.48,19700,20890
ضستا1205,اختيارخ شستا-1000-1401/12/03,350,68055,6006935000,102,90,95,-7,-6.86,88,-14,-13.73,80,100
شزنگ,تجهيزنيروي‌زنگان‌,350,383000,28473360750,72900,74350,74350,1450,1.99,74350,1450,1.99,73550,74350
شفارا,پتروشيمي فارابي,347,14943606,88634725010,5770,5740,5940,170,2.95,5930,160,2.77,5740,5940
قجام,فرآوردههاي غذايي وقندتربت‌جام‌,347,3856063,29845927620,7970,7740,7740,-230,-2.89,7740,-230,-2.89,7740,7740
فخاس,فولاد خراسان,345,1288451,14323300600,11360,11360,11150,-210,-1.85,11330,-30,-0.26,10930,11360
كسرام,پارس‌ سرام‌,343,2571082,15842884330,6140,6020,6100,-40,-0.65,6160,20,0.33,6020,6330
سباقر,سيمان باقران,339,2295453,34428844820,15150,15150,14710,-440,-2.9,15000,-150,-0.99,14700,15600
وتعاون,بيمه تعاون,339,7999731,13919704124,1794,1749,1732,-62,-3.46,1740,-54,-3.01,1720,1789
تپكو,توليدتجهيزات‌سنگين‌هپكو,338,8477816,15022689952,1721,1772,1772,51,2.96,1772,51,2.96,1772,1772
وسديد,گروه ‌صنعتي‌سديد,331,13506191,38398101013,2761,2843,2843,82,2.97,2843,82,2.97,2843,2843
وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,328,1730305,15618146360,9040,8950,9000,-40,-0.44,9030,-10,-0.11,8910,9210
فبيرا,بسته‌ بندي‌ ايران‌,327,10311249,21221371477,2002,1981,2061,59,2.95,2058,56,2.8,1981,2062
پاسا,ايران‌ياساتايرورابر,325,1460529,15504512150,10640,10950,10600,-40,-0.38,10620,-20,-0.19,10300,10950
ثامان,سامان‌ گستراصفهان‌,323,934448,15086556050,16280,16400,16540,260,1.6,16150,-130,-0.8,15500,16670
سفارود,كارخانه فارسيت درود,319,1076976,13865491030,13120,13010,12860,-260,-1.98,12870,-250,-1.91,12860,13380
ثتوسا,س.توسعه و عمران استان اردبيل,316,1236157,23145928410,19280,19570,18710,-570,-2.96,18720,-560,-2.9,18710,19570
ما,بيمه  ما,315,3750939,12092799797,3283,3202,3178,-105,-3.2,3234,-49,-1.49,3150,3350
كخاك,صنايع‌خاك‌چيني‌ايران‌,313,5177631,77890082770,14970,15100,15350,380,2.54,15040,70,0.47,14850,15450
بفجر,فجر انرژي خليج فارس,313,1599462,33551875800,21030,21050,21000,-30,-0.14,21010,-20,-0.1,20810,21050
زيتون,صندوق س زيتون نماد پايا- مختلط,312,903959,12944870180,14340,14330,14310,-30,-0.21,14320,-20,-0.14,14290,14350
پسهند,صنايع‌ لاستيكي‌  سهند,311,1244484,49517677920,39040,39040,39750,710,1.82,39790,750,1.92,38580,40330
پاكشو,گروه صنعتي پاكشو,310,1462599,9078456890,6370,6330,6220,-150,-2.35,6360,-10,-0.16,6160,6330
پرديس,سرمايه گذاري پرديس,310,7052648,26142628644,3724,3660,3700,-24,-0.64,3707,-17,-0.46,3660,3773
فلامي,لاميران‌,309,997995,24494797340,23430,24600,24600,1170,4.99,24540,1110,4.74,24010,24600
شخارك,پتروشيمي‌ خارك‌,308,296895,11735844040,40360,39650,39410,-950,-2.35,40260,-100,-0.25,39230,40300
دروز,داروسازي‌ روزدارو,308,988405,22180435570,22630,23200,22260,-370,-1.63,22440,-190,-0.84,21830,23200
ومعلم,بيمه معلم,306,4788051,9081889149,1874,1851,1895,21,1.12,1888,14,0.75,1840,1933
قتربت,قند تربت حيدريه,306,810286,15688129040,19420,19150,19130,-290,-1.49,19360,-60,-0.31,19000,19930
تبرك,گروه كارخانجات صنعتي تبرك,306,1481293,14838990020,10040,10100,10000,-40,-0.4,10020,-20,-0.2,9810,10180
سلار,شركت سيمان لارستان,303,878291,24130557000,26700,27500,27500,800,3,27450,750,2.81,27000,27500
ضجار2022,اختيارخ وتجارت-1500-1402/02/20,301,37732,17799104000,543,549,498,-45,-8.29,472,-71,-13.08,435,549
ضستا1206,اختيارخ شستا-1100-1401/12/03,300,90427,4534895000,60,72,53,-7,-11.67,50,-10,-16.67,46,72
گنج2,صندوق س. طلا كيميا زرين كاردان,294,2933241,2933241,18781,1,1,-18780,-99.99,1,-18780,-99.99,1,1
ركيش,كارت اعتباري ايران كيش,293,4679584,14480752037,3121,3073,3070,-51,-1.63,3094,-27,-0.87,3060,3187
دسانكوح,ح . داروسازي سبحان انكولوژي,292,1892892,9228996588,4752,4950,4902,150,3.16,4876,124,2.61,4612,5000
ضخود1206,اختيارخ خودرو-2200-1401/12/03,288,44331,41379010000,993,900,950,-43,-4.33,933,-60,-6.04,870,954
اتكاي,بيمه اتكايي ايرانيان,287,4373037,28150714960,6170,6020,6470,300,4.86,6440,270,4.38,6020,6470
لوتوس,تامين سرمايه لوتوس پارسيان,286,1701771,8495623141,4989,5029,5000,11,0.22,4990,1,0.02,4939,5029
ضستا6004,اختيارخ شستا-865-1402/06/08,284,50954,17204490000,344,350,339,-5,-1.45,338,-6,-1.74,332,350
درازي,پخش رازي,281,979263,23395624450,25000,25200,23850,-1150,-4.6,23900,-1100,-4.4,23250,25750
بنيرو,نيروترانس‌,280,2850349,8569693358,3137,3005,3010,-127,-4.05,3057,-80,-2.55,2950,3096
دابور,داروسازي‌ ابوريحان‌,279,868674,16496806300,19190,19690,19250,60,0.31,18990,-200,-1.04,18700,19690
غپونه,نوش پونه مشهد,275,875781,14254374720,16800,16050,16150,-650,-3.87,16320,-480,-2.86,16050,16590
واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,275,1689444,18110659750,10700,10520,10600,-100,-0.93,10720,20,0.19,10520,10910
غگلپا,شير پاستوريزه پگاه گلپايگان,274,299574,18559144700,61850,61850,62050,200,0.32,61950,100,0.16,60500,63200
كوثر,بيمه كوثر,269,5119760,24070647505,4735,4625,4745,10,0.21,4702,-33,-0.7,4625,4820
وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,268,3047643,15549304680,5140,5110,5100,-40,-0.78,5100,-40,-0.78,5040,5160
دارو,كارخانجات‌داروپخش‌,264,1190725,25493313630,21370,21500,21460,90,0.42,21410,40,0.19,21330,21640
آساميد,صندوق س.مشترك آسمان اميد -د,264,8748603,149506708836,17080,17090,17091,11,0.06,17089,9,0.05,17089,17091
ضستا1105,اختيارخ شستا-1000-1401/11/05,259,94972,1632679000,28,25,20,-8,-28.57,17,-11,-39.29,14,25
ماني,صندوق س. با درآمد ثابت ماني,258,12737381,170699969307,13393,13401,13401,8,0.06,13401,8,0.06,13401,13402
كصدف,كاشي صدف سرام استقلال آباده,257,398609,10595256500,26300,26900,26950,650,2.47,26600,300,1.14,26100,26950
كترام,توليدي‌ كاشي‌ تكسرام‌,255,11356403,106863752230,8970,9410,9410,440,4.91,9410,440,4.91,9410,9410
كاسپين,داروسازي كاسپين تامين,254,1926150,30074543570,15700,15120,15700,0,0,15610,-90,-0.57,15120,15900
تايرا,تراكتورسازي‌ايران‌,254,567688,15662037380,28030,28000,27400,-630,-2.25,27830,-200,-0.71,27210,28000
كشرق,صنعتي و معدني شمال شرق شاهرود,254,62181,6762782050,112650,111500,109250,-3400,-3.02,110900,-1750,-1.55,106700,113150
وارس,سرمايه گذاري ارس صبا,249,1232730,21789691180,18030,17520,18000,-30,-0.17,17680,-350,-1.94,17490,18220
دسبحا,گروه دارويي سبحان,248,1200196,12750188340,10670,10890,10490,-180,-1.69,10650,-20,-0.19,10290,10890
گپارس,امور رفاهي كارگزاران پارس,245,183907,26135826400,139200,135200,141900,2700,1.94,142100,2900,2.08,135050,143350
تپولا,مهندسي مرآت پولاد,242,1194197,22860803690,19400,19600,18860,-540,-2.78,19140,-260,-1.34,18820,19600
وحكمت,بيمه حكمت صبا,242,7663911,13796678928,1813,1760,1814,1,0.06,1800,-13,-0.72,1760,1833
ضستا0105,اختيارخ شستا-1100-1402/01/09,241,112265,9263261000,91,84,81,-10,-10.99,83,-8,-8.79,80,92
زپارس,ملي كشت و صنعت و دامپروري پارس,239,320920,23007639310,72110,72240,70550,-1560,-2.16,71870,-240,-0.33,70000,72490
شدوص,دوده‌ صنعتي‌ پارس‌,238,1363329,17547300530,12990,12800,12840,-150,-1.15,12870,-120,-0.92,12750,13050
وكادو,تكادو,238,649521,12173409510,18740,18400,19170,430,2.29,18740,0,0,18400,19170
فولاي,صنايع فولاد آلياژي يزد,237,5581396,35681864628,5975,6393,6393,418,7,6393,418,7,6393,6393
وتوشه,سرمايه‌ گذاري‌ پارس‌ توشه‌,236,2907197,16597611290,5770,5650,5710,-60,-1.04,5710,-60,-1.04,5470,5850
هجرت,پخش هجرت,232,1483352,45714116950,30850,30150,30950,100,0.32,30800,-50,-0.16,30150,31450
سجام,مجتمع سيمان غرب آسيا,229,3213895,7328872896,2306,2307,2285,-21,-0.91,2287,-19,-0.82,2240,2321
تسه0011,امتيازتسهيلات مسكن بهمن 1400,228,2800,3424118400,1224752,1220000,1230000,5248,0.43,1222899,-1853,-0.15,1190000,1260000
سلام,صندوق س سلام فارابي-سهام,228,7655241,84881350530,11120,11120,11080,-40,-0.36,11090,-30,-0.27,11040,11180
جم پيلن,پتروشيمي جم پيلن,228,134296,19174958160,141940,145360,142650,710,0.5,142100,160,0.11,141950,145360
وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,228,2470821,17537607110,7290,7120,7190,-100,-1.37,7210,-80,-1.1,7020,7310
ثنظام,س. ساختماني نظام مهندسي ايران,226,679395,36873176850,52750,54150,54300,1550,2.94,54250,1500,2.84,54000,54300
فاهواز,نورد و لوله اهواز,225,2392787,10428008984,4429,4384,4350,-79,-1.78,4358,-71,-1.6,4341,4429
سفانو,سيمان فارس نو,225,466408,29000732200,62800,60600,61320,-1480,-2.36,62180,-620,-0.99,60600,64200
غمهرا,توليدي‌مهرام‌,224,1875496,16164856230,8240,8600,8650,410,4.98,8610,370,4.49,8350,8650
رافزا,رايان هم افزا,223,176779,11605362600,66850,66350,65400,-1450,-2.17,65650,-1200,-1.8,64800,66350
فراز,صندوق س.سهام فراز داريك-س,222,3157737,57710445716,18261,18399,18264,3,0.02,18276,15,0.08,18261,18400
گوهران,سرمايه گذاري توسعه گوهران اميد,222,2024018,9951496900,4923,4857,4929,6,0.12,4919,-4,-0.08,4857,4970
حسينا,توسعه خدمات دريايي وبندري سينا,221,1016799,11034623920,11030,10800,10850,-180,-1.63,10850,-180,-1.63,10740,11030
تسه1400,امتيازتسهيلات مسكن سال1400,221,2694,3305509033,1219376,1220000,1234000,14624,1.2,1226989,7613,0.62,1220000,1260000
فماك,ماداكتو استيل كرد,220,2567242,41793833080,15520,16190,16290,770,4.96,16280,760,4.9,16000,16290
آبين,كشت و صنعت آبشيرين,219,4154516,40631166480,9500,9780,9780,280,2.95,9530,30,0.32,9780,9780
شفا,سرمايه گذاري شفادارو,216,1061046,19049508160,18150,18000,17890,-260,-1.43,17960,-190,-1.05,17800,18150
دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,216,838880,11552706510,14090,14100,13730,-360,-2.56,14040,-50,-0.35,13650,14100
وايرا,سرمايه گذاري صنايع ايران,211,5402863,11390541749,2164,2144,2110,-54,-2.5,2108,-56,-2.59,2100,2145
وجامي,سرمايه گذاري جامي,210,5638526,22705170144,3911,4019,4028,117,2.99,4027,116,2.97,4000,4028
شرانل,نفت ايرانول,206,202246,12538398200,61800,61450,62050,250,0.4,61850,50,0.08,61400,62700
كمينا,شيشه سازي مينا,206,1873770,17669651100,9720,9430,9430,-290,-2.98,9430,-290,-2.98,9430,9430
ثاژن,سخت آژند,205,3335450,16076889620,4910,4820,4820,-90,-1.83,4820,-90,-1.83,4820,4830
ضسپا1207,اختيارخ خساپا-2400-1401/12/10,205,26263,6333576000,218,220,274,56,25.69,241,23,10.55,211,274
سهرمز,سيمان‌هرمزگان‌,205,442019,12743429120,28550,28200,28820,270,0.95,28780,230,0.81,28200,29500
اوصتا,صندوق انديشه ورزان صباتامين -د,202,42832025,1121699741725,26171,26188,26188,17,0.06,26188,17,0.06,26188,26189
ثتران,سرمايه گذاري مسكن تهران,202,8315166,44028803970,5043,5295,5295,252,5,5295,252,5,5295,5295
حاريا,كشتيراني آريا,199,1880626,10978756770,5730,5640,5840,110,1.92,5840,110,1.92,5640,5840
سمازن,سيمان‌مازندران‌,194,929908,15618542960,16890,16990,16600,-290,-1.72,16800,-90,-0.53,16440,17230
كاريس,صندوق س.سپند كاريزما-س,192,23486484,407455145659,17461,17299,17320,-141,-0.81,17348,-113,-0.65,17210,17455
پرداخت,به پرداخت ملت,191,440509,5131192500,11850,12110,11650,-200,-1.69,11820,-30,-0.25,11520,12110
سغرب,سيمان‌غرب‌,189,710410,17982808390,25050,24510,26180,1130,4.51,25310,260,1.04,24500,26200
بايكا,كارخانجات كابلسازي ‌ايران‌,188,889189,15252392650,17610,17110,17090,-520,-2.95,17150,-460,-2.61,17090,17940
تابا,تابان نيرو سپاهان,188,393659,9910839300,25900,25300,25150,-750,-2.9,25200,-700,-2.7,25150,25400
فكمند,گسترش قطعه سازي كمند,186,2248487,102081309800,44100,45400,45400,1300,2.95,45400,1300,2.95,45400,45400
قيستو,شركت قند بيستون,186,521125,12692354700,25050,24350,24300,-750,-2.99,24350,-700,-2.79,24300,25800
ضشنا1106,اختيارخ شپنا-7000-1401/11/19,185,14612,10648662000,833,885,700,-133,-15.97,729,-104,-12.48,692,885
دهدشت,صنايع پتروشيمي دهدشت,184,3791958,44742130120,11460,11800,11800,340,2.97,11800,340,2.97,11380,11800
كيان2,صندوق س. با درآمد ثابت كيان,181,18100000,18100000,39985,1,1,-39984,-100,1,-39984,-100,1,1
كتوكا,توليدي و خدمات صنايع نسوز توكا,180,1918522,22657744820,11040,11810,11810,770,6.97,11810,770,6.97,11810,11810
وآفري,بيمه كارآفرين,178,3039635,8319513656,2819,2770,2735,-84,-2.98,2767,-52,-1.84,2735,2800
وزمين,بانك ايران زمين,175,3188143,23879191070,7350,7490,7490,140,1.9,7490,140,1.9,7490,7490
تسه9911,امتياز تسهيلات مسكن بهمن99,172,2313,2833267427,1238382,1231100,1222000,-16382,-1.32,1224932,-13450,-1.09,1200022,1240002
